"Year","Total","<1","1-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75-79","80-84","85-89","90-94","95-99","100+"
1953,503,56,7,1,2,2,3,4,7,3,9,10,9,20,24,27,60,87,79,62,28,5,0
1954,481,43,8,1,0,0,3,2,5,6,7,8,15,16,19,31,44,82,94,61,30,6,0
1955,524,53,9,1,0,2,3,0,1,3,7,11,11,14,18,29,71,80,115,71,20,4,0
1956,584,46,6,0,0,1,2,1,3,5,10,11,8,12,17,31,63,88,134,95,39,8,2
1957,519,23,2,1,1,0,1,2,2,0,2,6,8,11,22,33,63,96,127,77,34,5,2
1958,565,18,3,1,2,1,0,4,3,2,1,4,8,7,19,29,48,104,148,96,53,10,2
1959,543,24,4,1,1,1,4,5,5,3,2,3,6,15,24,26,69,92,110,100,34,13,2
1960,574,18,2,0,0,2,2,1,3,5,6,9,5,17,24,38,66,97,122,98,48,11,1
1961,595,24,1,0,2,1,1,2,1,3,1,8,4,9,19,27,58,90,155,113,60,14,1
1962,669,12,2,1,1,2,1,0,7,6,8,3,7,8,16,33,74,127,146,142,59,12,1
1963,709,16,1,0,0,1,0,1,3,8,5,2,8,8,19,25,64,118,172,151,81,21,5
1964,615,6,0,0,1,3,1,2,3,2,7,1,5,11,20,29,53,99,143,142,65,22,2
1965,579,10,1,0,2,1,1,0,1,1,5,7,2,11,14,19,54,95,150,114,76,15,0
1966,573,5,1,0,1,4,0,2,4,1,4,2,2,9,14,31,49,98,129,129,66,19,3
1967,615,6,0,0,0,2,5,2,4,5,10,6,2,5,17,21,47,90,136,149,80,28,1
1968,670,4,1,0,0,5,6,2,3,6,8,5,4,12,14,34,55,96,156,163,69,27,2
1969,615,3,1,1,0,1,4,2,4,5,2,2,2,14,16,35,55,103,128,137,76,21,5
1970,637,6,0,0,1,1,2,0,2,6,5,5,10,10,13,22,50,103,139,151,89,19,1
1971,629,3,1,0,1,1,3,1,2,4,1,6,3,4,19,24,48,96,140,154,87,26,5
1972,627,2,2,1,0,3,1,3,4,4,7,3,5,9,13,29,45,87,141,149,97,19,2
1973,787,4,1,1,0,1,2,1,0,1,6,4,6,10,22,38,54,125,170,171,117,39,13
1974,777,5,2,0,1,2,1,1,2,2,3,14,4,4,16,30,70,108,167,210,96,34,5
1975,858,3,1,0,1,1,2,5,1,3,7,7,1,12,13,25,67,142,199,201,122,43,3
1976,942,1,0,1,2,3,2,4,2,2,4,3,14,7,18,40,75,150,179,241,133,51,10
1977,925,2,0,0,0,0,1,2,2,2,6,2,5,9,9,28,73,139,203,239,149,45,9
1978,1091,3,1,1,1,0,2,2,2,4,3,4,7,9,12,27,85,163,261,272,177,52,4
1979,1158,0,1,1,0,3,0,1,5,0,0,4,9,14,7,31,89,162,271,320,183,51,6
1980,1254,0,2,0,1,3,4,0,2,1,2,1,6,13,6,37,86,198,276,345,207,50,14
1981,1197,1,2,0,0,1,2,1,1,3,2,4,6,3,11,28,87,189,281,300,209,61,5
1982,1262,0,0,0,0,0,2,1,3,0,2,4,3,7,12,25,59,204,323,349,206,54,8
1983,1504,2,1,0,0,0,3,2,1,1,4,2,8,5,16,24,78,215,380,414,266,68,14
1984,1346,0,0,1,0,0,2,2,1,2,2,1,5,12,8,12,69,163,337,389,261,67,12
1985,1405,0,0,0,0,0,0,3,1,3,4,3,2,9,9,19,58,197,304,403,284,85,21
1986,1391,1,0,0,0,0,0,2,0,4,2,0,7,8,11,19,57,168,327,410,265,97,13
1987,1324,0,2,0,0,0,0,2,0,1,1,1,5,6,14,19,43,143,324,388,254,106,15
1988,1425,2,0,0,0,0,1,2,2,2,2,1,6,11,15,31,41,163,321,433,270,99,23
1989,1437,0,0,0,0,0,0,0,1,5,3,2,4,5,14,26,34,158,340,402,320,100,23
1990,1458,0,0,0,0,0,0,0,0,3,1,6,5,10,12,17,35,156,333,426,307,129,18
1991,1562,0,1,0,0,0,0,1,0,1,2,4,4,7,12,27,45,110,347,475,368,133,25
1992,1618,0,0,0,0,0,1,1,0,0,1,3,3,5,17,30,49,123,330,486,391,149,29
1993,1581,1,0,0,0,0,1,1,1,2,1,1,3,5,8,23,50,108,322,457,417,145,35
1994,1725,0,0,0,0,0,0,1,1,0,4,3,2,2,14,29,68,100,349,522,431,170,29
1995,1790,1,1,0,0,1,0,0,3,5,4,4,5,7,18,19,72,100,336,520,476,173,45
1996,1736,0,0,0,0,1,2,0,0,2,1,1,5,10,14,22,68,114,288,522,445,203,38
1997,1885,0,1,0,0,0,0,0,0,2,3,3,3,2,14,29,61,158,250,542,523,255,39
1998,1736,0,0,0,0,0,2,0,2,2,2,2,3,8,16,34,67,132,218,500,465,225,58
1999,1727,0,1,0,0,0,0,1,0,4,0,4,4,5,13,21,46,160,155,455,521,267,70
