"Year","Total","<1","1-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75-79","80-84","85-89","90-94","95-99","100+"
1945,955,0,0,0,0,33,168,172,236,226,105,13,2,0,0,0,0,0,0,0,0,0,0
1946,984,0,0,0,0,29,167,190,223,242,119,9,1,2,0,0,0,0,0,0,0,0,0
1947,823,1,0,0,0,15,140,188,168,209,86,14,0,1,0,0,0,0,0,0,0,0,0
1948,668,0,0,0,0,21,110,161,98,176,89,10,2,0,0,0,0,0,0,0,0,0,0
1949,778,0,0,0,0,23,133,218,116,177,99,8,2,2,0,0,0,0,0,0,0,0,0
1950,741,1,0,0,0,20,141,175,120,173,98,12,0,1,0,0,0,0,0,0,0,0,0
1951,672,1,0,0,0,23,118,163,124,150,81,10,2,0,0,0,0,0,0,0,0,0,0
1952,627,0,0,0,0,11,111,163,142,113,67,16,2,0,1,2,0,0,0,0,0,0,0
1953,583,2,0,0,0,21,99,139,134,95,84,5,3,0,0,0,0,0,1,0,0,0,0
1954,552,0,0,0,0,16,97,134,140,91,65,7,0,2,0,0,0,0,0,0,0,0,0
1955,491,0,0,0,0,5,75,140,128,68,68,6,0,0,0,0,0,0,0,0,0,0,0
1956,444,0,0,0,0,6,54,98,148,87,42,6,3,0,0,0,0,0,0,0,0,0,0
1957,469,0,0,0,0,12,58,110,120,113,42,12,1,0,0,0,0,0,0,0,0,0,0
1958,450,0,0,0,0,4,54,108,119,115,40,8,1,0,0,0,0,0,0,0,0,0,0
1959,455,0,0,0,0,6,66,126,105,102,44,6,0,0,0,0,0,0,0,0,0,0,0
1960,425,0,0,0,0,9,60,104,103,97,40,10,1,0,0,0,0,0,0,0,0,0,0
1961,380,0,0,0,0,8,53,88,96,92,37,5,0,0,0,0,0,0,0,0,0,0,0
1962,357,0,0,0,0,9,45,55,105,95,46,2,0,0,0,0,0,0,0,0,0,0,0
1963,333,0,0,0,0,11,40,69,96,79,34,3,0,0,0,0,0,0,0,0,0,0,0
1964,286,0,0,0,0,8,28,55,79,71,42,2,0,0,0,0,0,0,0,0,0,0,0
1965,279,0,0,0,0,8,48,47,66,73,33,4,0,0,0,0,0,0,0,0,0,0,0
1966,269,0,0,0,0,7,42,46,66,65,35,7,0,0,0,0,0,0,0,0,0,0,0
1967,270,0,0,0,0,9,47,52,57,66,35,3,0,0,0,0,0,0,0,0,0,0,0
1968,242,0,0,0,0,7,46,38,48,66,34,4,0,0,0,0,0,0,0,0,0,0,0
1969,213,2,0,0,0,7,43,43,39,59,16,2,1,0,0,0,0,0,0,0,0,0,1
1970,242,2,0,0,0,9,47,50,63,47,20,3,1,0,0,0,1,0,0,0,0,0,0
1971,197,0,0,0,0,9,35,32,46,53,17,4,0,0,0,0,0,0,0,0,0,0,0
1972,225,0,0,0,0,9,39,51,52,39,31,3,1,0,0,0,0,0,0,0,0,0,0
1973,210,1,0,0,0,13,48,55,37,35,20,0,0,0,0,0,0,0,0,0,0,0,0
1974,181,2,0,0,0,6,40,46,34,29,22,0,1,0,0,0,0,1,0,0,0,0,0
1975,148,0,0,0,0,7,37,31,32,26,14,1,0,0,0,0,0,0,0,0,0,0,0
1976,131,2,0,0,1,4,27,42,21,17,13,2,1,0,0,1,0,0,0,0,0,0,0
1977,120,0,0,0,0,8,26,34,30,13,8,1,0,0,0,0,0,0,0,0,0,0,0
1978,116,1,0,0,0,6,17,36,29,12,10,4,1,0,0,0,0,0,0,0,0,0,0
1979,91,0,0,0,0,4,19,26,23,13,6,0,0,0,0,0,0,0,0,0,0,0,0
1980,103,0,0,0,0,5,21,29,25,17,3,3,0,0,0,0,0,0,0,0,0,0,0
1981,125,0,0,0,0,6,24,29,43,14,7,2,0,0,0,0,0,0,0,0,0,0,0
1982,110,0,0,0,1,3,27,25,25,23,6,0,0,0,0,0,0,0,0,0,0,0,0
1983,113,0,0,0,0,5,23,38,24,15,7,0,1,0,0,0,0,0,0,0,0,0,0
1984,108,0,0,0,0,4,11,35,34,20,3,1,0,0,0,0,0,0,0,0,0,0,0
1985,92,0,0,0,0,2,17,27,23,17,6,0,0,0,0,0,0,0,0,0,0,0,0
1986,85,0,0,0,0,1,14,24,25,16,5,0,0,0,0,0,0,0,0,0,0,0,0
1987,74,0,0,0,1,2,7,20,22,15,6,0,1,0,0,0,0,0,0,0,0,0,0
1988,72,0,0,0,0,0,14,18,23,13,4,0,0,0,0,0,0,0,0,0,0,0,0
1989,65,0,0,0,0,3,6,12,30,11,3,0,0,0,0,0,0,0,0,0,0,0,0
1990,79,0,0,0,0,1,7,18,27,19,5,2,0,0,0,0,0,0,0,0,0,0,0
1991,90,0,0,0,0,1,12,20,31,18,5,2,1,0,0,0,0,0,0,0,0,0,0
1992,96,0,0,0,0,3,10,29,28,16,10,0,0,0,0,0,0,0,0,0,0,0,0
1993,66,0,0,0,0,1,4,20,17,18,6,0,0,0,0,0,0,0,0,0,0,0,0
1994,83,0,0,0,0,0,12,17,17,26,10,1,0,0,0,0,0,0,0,0,0,0,0
1995,70,0,0,0,0,0,9,18,24,18,1,0,0,0,0,0,0,0,0,0,0,0,0
1996,97,0,0,0,0,2,7,23,31,25,9,0,0,0,0,0,0,0,0,0,0,0,0
1997,70,0,0,0,0,0,9,23,13,19,5,1,0,0,0,0,0,0,0,0,0,0,0
1998,75,0,0,0,0,0,3,18,27,16,9,2,0,0,0,0,0,0,0,0,0,0,0
1999,55,0,0,0,0,0,2,14,16,12,9,2,0,0,0,0,0,0,0,0,0,0,0
