"Year","Total","<1","1-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75-79","80-84","85-89","90-94","95-99","100+"
1953,81.00,84.81,11.41,3.32,2.40,4.49,4.74,7.58,14.67,26.14,48.19,86.93,138.72,182.72,224.42,253.83,288.87,307.70,376.92,436.32,401.43,316.24,2631.58
1954,79.47,67.73,8.66,1.66,2.31,3.36,4.77,7.43,12.95,23.64,44.77,84.81,135.48,182.23,228.99,255.70,281.56,296.08,348.46,458.30,568.62,551.18,0
1955,83.94,66.38,9.99,2.77,2.80,3.78,4.61,8.19,11.96,22.51,46.49,85.94,138.62,191.20,244.41,280.55,308.09,321.41,372.09,478.00,489.29,479.66,2325.58
1956,88.18,59.43,6.62,2.84,1.57,2.98,5.09,6.49,13.14,25.21,47.18,87.60,142.33,203.12,255.65,299.48,328.99,334.97,411.23,519.81,673.38,642.28,1694.92
1957,84.20,53.87,7.54,1.82,1.76,2.76,3.29,6.10,13.04,22.70,47.77,81.63,134.78,187.67,246.32,287.28,323.07,343.56,401.43,523.41,529.77,504.53,0
1958,76.82,58.13,5.47,2.14,1.87,2.21,3.07,6.11,11.43,20.95,34.84,65.28,111.43,166.66,217.77,278.55,298.65,352.65,401.07,452.89,684.83,573.51,1666.67
1959,78.97,54.80,5.65,2.04,1.21,2.06,3.32,5.09,11.78,22.87,42.15,69.66,118.40,166.23,214.28,274.46,318.88,357.68,410.21,520.44,657.60,571.86,2083.33
1960,82.16,41.06,3.46,1.95,1.82,0.91,2.28,5.64,11.41,21.80,38.26,72.61,125.13,179.99,239.43,286.17,337.07,361.51,434.47,511.87,617.84,713.69,1664.40
1961,82.79,37.67,3.80,1.63,1.51,1.77,3.05,5.58,11.76,20.05,39.99,75.98,119.09,180.94,242.26,296.51,324.70,388.39,429.81,516.02,613.31,822.44,637.87
1962,85.17,34.31,3.76,1.10,1.49,1.46,2.39,5.69,12.61,25.30,43.13,73.04,124.11,185.43,246.70,308.65,348.59,370.24,446.32,537.45,667.72,936.29,265.13
1963,89.30,38.85,3.39,1.95,1.18,1.39,2.33,5.81,11.67,26.68,48.10,77.80,131.59,193.98,263.74,322.77,348.78,396.79,448.16,569.04,663.63,1059.59,386.10
1964,86.77,30.60,2.85,1.26,1.53,1.56,2.26,6.78,11.86,27.10,47.47,72.96,124.53,181.34,250.57,317.39,345.86,399.87,484.35,552.08,608.18,1055.52,510.20
1965,91.08,24.46,2.56,1.42,0.57,1.40,1.39,4.77,13.08,29.78,50.88,75.86,127.76,194.08,273.13,331.98,371.27,410.28,458.42,625.30,678.79,690.70,1595.73
1966,91.77,21.72,2.61,0.55,0.97,1.56,2.16,4.91,13.02,28.20,51.46,77.32,134.01,193.36,272.36,333.83,377.62,415.81,489.10,605.10,742.96,330.55,0
1967,95.84,19.36,2.18,1.29,1.12,0.96,2.64,3.21,13.88,29.35,50.82,86.21,129.04,198.07,279.69,350.78,401.86,446.04,531.41,645.08,720.25,1012.09,610.73
1968,96.05,29.44,2.01,0.82,0.98,1.09,1.77,3.88,12.41,29.64,50.71,84.40,136.02,193.81,268.28,358.89,392.43,454.54,551.04,653.97,844.30,895.24,549.45
1969,97.03,29.59,2.68,1.01,0.72,1.14,1.63,4.43,12.96,29.49,52.61,85.64,129.98,190.78,274.82,352.53,413.21,465.37,554.32,682.91,818.12,1083.05,496.28
1970,94.12,36.80,2.16,0.90,1.02,0.93,1.75,5.64,12.50,28.56,51.78,79.87,124.46,179.78,257.53,336.10,397.84,459.08,562.48,715.42,945.12,669.84,4030.23
1971,96.69,35.22,1.88,0.94,1.02,1.59,2.67,4.05,10.13,30.16,56.19,86.74,129.39,186.64,260.24,342.80,412.14,461.16,564.82,728.44,992.83,1064.13,1401.87
1972,96.55,26.88,1.67,0.79,0.57,1.13,1.45,5.29,11.67,27.38,55.68,84.15,127.84,187.69,261.51,344.47,410.65,479.00,569.88,762.96,881.99,1112.96,1058.20
1973,98.43,36.93,1.61,1.32,0.72,1.21,3.00,5.16,10.86,27.64,60.78,94.06,129.14,190.43,259.17,344.26,399.43,480.33,585.41,780.44,969.84,1492.14,614.92
1974,95.60,33.79,1.97,0.55,0.66,1.26,2.45,3.40,11.25,24.09,57.26,88.88,127.90,180.23,249.60,334.48,396.64,488.42,604.88,781.37,946.99,899.76,411.52
1975,97.18,30.83,1.56,0.69,0.89,0.95,1.69,5.63,10.52,25.69,59.08,92.95,134.29,178.42,254.57,334.88,389.64,495.55,607.16,764.38,1005.07,1276.43,2611.55
1976,96.69,27.76,1.45,0.67,0.81,1.17,2.15,4.05,11.53,26.78,57.00,94.89,135.09,179.12,249.70,320.58,396.83,483.12,589.32,804.98,1136.83,1351.23,605.45
1977,92.96,27.77,1.29,0.60,0.37,1.12,2.23,4.61,9.87,22.58,54.12,93.90,124.61,174.32,244.33,300.82,377.62,460.18,606.00,806.08,1041.31,1199.97,2715.83
1978,90.45,22.20,1.88,0.95,0.34,1.11,1.57,3.90,10.01,20.03,50.03,89.72,126.14,161.91,238.58,291.89,351.94,467.62,589.46,851.76,1137.19,1201.97,1459.85
1979,87.66,11.87,1.28,0.90,0.57,0.89,1.39,4.57,9.88,19.60,45.62,85.20,125.05,158.00,218.13,285.96,355.62,452.37,597.45,818.39,1166.79,1011.50,1582.57
1980,82.77,9.31,1.45,0.75,0.63,1.11,1.44,3.14,8.31,19.72,38.23,75.42,119.60,150.99,209.20,259.34,334.65,435.80,576.66,780.63,1196.09,1365.47,1012.29
1981,81.50,10.25,0.88,0.20,0.34,0.87,1.04,3.17,8.74,17.82,36.76,68.88,115.06,149.79,202.24,258.12,325.37,425.45,605.23,845.36,1199.53,1507.20,522.88
1982,77.15,6.00,0.88,0.48,0.44,0.49,0.87,3.00,7.99,17.01,34.16,72.64,112.37,146.35,188.99,244.01,295.58,390.81,563.52,809.02,1127.19,1305.49,862.53
1983,75.01,3.89,1.45,0.42,0.34,0.53,1.44,3.13,8.66,15.87,32.83,63.49,108.76,146.27,185.68,228.62,282.04,377.67,557.87,822.62,1154.51,1520.73,1516.93
1984,71.90,6.33,0.87,0.18,0.35,0.58,1.52,3.24,8.42,17.37,30.10,56.72,101.10,144.89,176.59,217.39,261.82,372.84,535.50,816.97,1146.66,1470.54,1480.56
1985,67.61,4.94,0.86,0.36,0.10,0.76,1.18,3.32,6.56,16.54,29.17,53.75,93.73,131.61,167.02,194.09,252.37,346.57,511.00,787.98,1145.53,1616.57,1739.12
1986,64.59,6.96,0.49,0.29,0.35,0.40,1.44,2.48,7.20,15.37,28.84,50.75,82.81,119.74,157.16,188.03,253.93,330.21,505.22,770.42,1130.36,1622.48,1653.98
1987,59.79,7.24,0.94,0.47,0.10,0.33,0.97,3.07,5.79,14.85,26.20,44.51,76.50,114.41,147.50,175.00,227.01,305.04,476.80,718.65,1040.04,1543.67,1491.60
1988,56.78,8.82,0.88,0.47,0.20,0.25,0.76,2.61,6.01,15.37,26.70,45.89,70.58,109.96,136.55,167.50,217.74,284.25,429.96,678.19,995.26,1436.59,1541.67
1989,54.87,7.79,0.62,0.18,0.10,0.49,0.90,1.79,5.47,13.36,26.55,42.99,71.19,104.33,133.33,159.67,193.30,285.97,421.88,667.74,1056.51,1343.94,1592.39
1990,52.51,9.62,0.48,0.23,0.10,0.42,0.82,2.12,6.03,16.13,27.19,38.13,61.29,98.13,126.07,148.54,186.91,273.36,395.57,665.25,1017.36,1776.04,2471.04
1991,49.57,7.81,0.55,0.30,0.40,0.40,0.72,2.31,5.27,13.51,23.45,39.69,54.60,92.44,122.39,143.87,172.31,266.52,401.90,615.62,964.64,1248.51,1455.06
1992,47.74,6.84,0.83,0.30,0.10,0.45,0.70,1.91,5.52,12.55,24.92,38.35,57.15,84.16,118.19,135.62,173.68,244.01,387.95,635.32,888.60,1050.55,905.59
1993,47.11,15.28,0.49,0.18,0.25,0.50,0.80,1.46,4.98,12.86,23.25,38.74,53.64,84.46,115.90,137.05,165.49,242.01,361.70,619.11,956.37,1170.41,1415.05
1994,45.31,12.60,0.34,0.36,0.10,0.30,0.77,1.70,4.87,11.83,22.37,37.80,52.95,79.19,111.61,132.59,167.66,222.43,358.08,594.03,839.06,1336.37,1076.42
1995,45.70,6.38,0.28,0.23,0.15,0.35,0.74,1.27,4.68,12.92,23.06,38.41,53.68,79.33,116.29,135.41,160.44,218.11,336.36,596.87,975.23,1407.41,1331.30
1996,45.54,5.15,0.56,0.18,0.30,0.10,0.15,0.93,4.69,11.05,23.16,40.54,51.71,77.70,113.48,138.34,163.86,223.16,374.75,565.13,912.93,1187.11,1323.31
1997,44.61,5.95,0.14,0.18,0.05,0.55,0.45,1.26,4.11,12.81,22.11,40.08,53.76,75.01,111.20,129.20,173.26,214.03,338.08,552.97,860.79,1292.56,1978.48
1998,44.19,8.13,0.56,0.12,0.20,0.25,0.51,0.93,3.44,12.27,22.56,35.11,55.05,71.13,111.40,133.16,163.68,217.74,342.59,560.66,897.23,1229.51,1695.56
1999,42.32,5.11,0.42,0.06,0.15,0.30,0.46,1.03,3.31,10.55,23.76,37.98,55.57,70.41,98.51,127.41,153.80,211.90,311.18,521.36,864.96,1248.14,1756.44
