"Year","Total","<1","1-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75-79","80-84","85-89","90-94","95-99","100+"
1970,193.17,9.02,7.10,6.76,5.34,6.64,8.64,10.93,17.89,34.13,74.54,128.54,213.76,341.54,506.48,701.21,926.29,1166.20,1469.59,1687.56,1855.50,1890.75,3011.68
1971,197.03,6.13,6.16,7.17,5.29,6.25,8.05,11.38,17.86,33.38,73.76,134.81,220.21,355.91,509.03,724.12,954.94,1163.42,1468.95,1752.29,1844.68,1762.75,3177.84
1972,199.95,7.18,7.39,6.17,5.48,6.05,7.55,11.71,19.01,36.47,74.28,142.95,229.06,366.13,516.86,727.96,948.66,1190.84,1484.70,1762.77,1779.46,1877.50,1794.92
1973,199.63,7.48,6.91,6.31,4.99,7.29,7.73,9.91,18.51,34.20,75.18,142.94,225.17,361.81,517.04,715.67,967.20,1202.48,1486.97,1778.96,1816.50,1886.24,903.70
1974,203.26,6.87,7.24,6.82,5.43,7.36,8.24,11.40,18.59,33.65,76.79,148.65,238.97,358.39,526.06,725.72,976.32,1239.84,1491.66,1760.98,1880.77,1941.22,1843.35
1975,203.65,6.17,7.08,5.69,4.58,6.02,7.76,11.17,17.83,33.07,76.51,147.80,242.32,355.02,534.72,724.14,967.54,1249.78,1493.00,1813.58,1929.12,1959.27,1659.75
1976,206.03,7.17,6.00,5.51,4.92,6.42,7.85,11.20,18.49,35.81,73.93,151.62,250.06,370.86,530.61,735.33,973.77,1259.42,1508.35,1805.40,1887.83,2014.26,1534.57
1977,204.42,6.56,6.69,6.94,5.11,5.98,7.71,11.04,16.41,34.38,73.20,154.18,248.71,356.01,530.87,726.30,967.98,1254.70,1504.75,1773.39,1936.90,1890.42,2470.75
1978,205.58,5.31,7.21,6.58,5.08,6.57,7.98,10.83,17.21,33.37,73.34,157.83,249.31,366.99,536.84,706.49,970.42,1247.63,1542.99,1814.75,2005.85,1781.60,2875.74
1979,206.29,4.85,6.02,6.16,4.59,5.99,7.09,9.71,16.71,34.15,71.71,147.56,258.78,372.91,528.88,717.05,972.58,1250.43,1546.13,1852.14,2099.33,1961.58,2547.83
1980,205.82,6.02,5.84,6.11,5.30,6.08,7.66,10.56,17.87,32.93,73.39,153.24,260.42,374.37,514.99,718.45,965.65,1238.76,1554.01,1820.30,2048.57,2002.28,2693.75
1981,207.24,6.96,6.22,5.25,4.94,6.46,7.37,9.98,17.52,33.51,70.87,146.42,261.07,374.08,517.75,734.64,965.77,1267.16,1572.07,1880.44,2158.39,1994.71,1667.89
1982,206.30,6.17,5.55,4.70,5.16,6.39,6.95,9.20,16.88,34.54,70.17,142.45,255.60,389.63,520.45,729.87,953.85,1252.76,1557.83,1865.44,2099.90,2064.55,2076.91
1983,206.98,8.01,5.36,5.26,3.76,5.53,6.82,10.37,16.40,33.58,71.55,144.06,255.17,384.85,526.33,731.33,948.84,1255.86,1588.81,1889.15,2107.10,2151.80,2496.66
1984,207.79,6.59,5.41,5.36,4.13,5.94,6.26,10.19,16.85,32.31,71.13,143.41,252.58,392.78,532.40,728.24,959.34,1262.25,1585.37,1898.89,2164.40,2131.60,2211.51
1985,206.89,5.83,4.51,5.01,3.49,5.82,6.77,10.74,17.12,33.44,70.38,140.19,256.32,392.39,531.48,706.15,960.00,1251.37,1591.51,1931.52,2069.36,2242.25,2497.37
1986,206.44,6.82,4.55,5.23,3.32,5.21,6.40,9.21,16.84,32.93,71.99,138.23,251.97,390.02,542.13,700.58,966.19,1245.18,1599.51,1901.47,2108.89,2201.03,2282.55
1987,207.47,4.59,4.58,4.94,3.72,5.31,6.47,8.58,16.53,33.76,70.90,136.68,247.45,388.57,541.87,709.56,986.59,1245.00,1597.79,1960.78,2191.62,2361.60,1982.96
1988,206.75,5.09,4.17,3.55,2.72,4.81,6.19,8.35,15.51,33.86,69.30,134.91,246.48,392.20,542.09,710.76,968.04,1250.31,1605.04,1981.44,2199.64,2313.65,2278.06
1989,206.33,5.42,4.58,4.09,3.40,4.30,5.93,8.73,14.86,33.77,69.33,134.44,243.59,381.88,549.71,718.84,946.99,1250.87,1609.46,1956.99,2294.41,2208.87,2407.37
1990,202.31,4.36,4.34,3.51,3.61,4.20,5.53,8.13,14.29,34.00,69.37,136.44,232.51,376.44,543.00,705.00,910.75,1239.91,1577.91,1953.69,2181.58,2262.30,2476.98
1991,201.67,3.18,4.29,3.73,3.37,4.62,5.53,8.92,14.99,32.51,71.02,134.80,230.00,365.16,537.33,710.64,916.61,1240.48,1572.29,1957.10,2212.11,2231.42,2185.86
1992,201.21,5.24,3.81,3.97,3.71,4.70,5.81,7.71,15.48,33.42,71.52,136.01,225.50,363.62,535.71,720.28,914.45,1229.95,1560.07,1940.49,2203.33,2360.71,2071.17
1993,200.68,4.62,3.57,3.79,3.46,4.40,5.00,7.23,13.47,31.22,70.72,134.33,224.01,358.50,536.50,717.99,912.67,1237.38,1562.80,1968.23,2260.71,2452.47,2379.05
1994,195.59,3.98,3.19,3.57,3.53,4.08,5.00,7.75,14.16,32.52,69.42,135.08,220.92,346.91,517.57,704.47,903.28,1192.26,1501.34,1873.44,2194.48,2223.16,1930.52
1995,194.32,3.08,3.37,3.22,2.73,4.18,4.57,6.77,14.01,31.09,70.16,134.09,220.56,334.94,507.19,705.52,907.72,1171.98,1512.82,1930.53,2192.34,2277.72,1926.70
1996,193.32,2.66,3.39,2.91,2.76,4.52,5.86,7.24,13.00,29.35,67.96,127.46,223.89,339.16,501.73,697.68,917.59,1152.77,1524.61,1899.95,2213.60,2252.73,1941.51
1997,189.16,4.06,3.04,3.18,2.81,3.97,5.78,6.86,13.69,30.02,68.40,128.75,216.07,332.93,482.31,679.71,894.80,1138.50,1512.87,1851.09,2145.63,2183.53,1884.07
1998,187.29,9.24,2.52,3.15,2.89,4.24,4.94,7.29,12.67,27.49,67.97,131.01,213.83,327.33,472.33,665.35,888.64,1139.82,1495.01,1847.49,2137.84,2251.63,1933.78
1999,184.93,3.60,2.80,2.76,2.62,4.23,5.53,6.30,12.50,26.69,65.72,128.79,210.89,318.22,464.05,653.03,892.04,1142.24,1470.21,1846.33,2152.34,2158.04,1808.02
