"Year","Total","<1","1-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75-79","80-84","85-89","90-94","95-99","100+"
1955,1213.19,3956.69,180.70,44.37,38.10,76.63,116.62,146.53,182.31,250.14,370.08,579.05,893.49,1299.43,1863.77,2853.10,4617.24,7776.54,12773.59,20519.24,29547.27,36228.55,48674.23
1956,1247.69,3705.04,154.65,45.92,35.24,74.70,105.25,138.89,184.02,250.09,381.35,586.31,914.42,1331.96,1899.56,2912.02,4738.78,8064.39,13350.47,21688.45,31949.83,38029.04,72418.31
1957,1197.85,3457.82,164.14,47.43,39.69,82.42,110.98,149.05,179.96,237.35,367.37,559.28,880.52,1305.90,1880.97,2870.63,4651.42,7617.57,12443.13,19929.54,31081.64,34201.84,62176.15
1958,1107.79,3201.43,141.12,40.62,34.12,71.45,102.57,134.82,163.87,216.12,327.71,490.21,785.34,1194.48,1721.70,2619.49,4232.05,7122.83,11958.77,18887.88,29816.93,32875.50,50054.89
1959,1107.61,3033.21,138.49,46.86,37.06,74.59,103.71,131.71,162.78,219.71,329.06,496.43,793.59,1208.24,1759.11,2616.79,4245.20,7061.66,11913.57,18554.18,29176.29,34929.24,66314.62
1960,1115.41,2784.17,118.51,40.36,33.25,66.22,98.83,122.71,160.09,215.96,309.39,502.50,805.66,1209.70,1812.16,2664.21,4286.22,7165.20,12024.17,19344.34,29839.91,37144.69,54132.34
1961,1050.59,2643.23,114.19,41.26,32.56,71.46,100.46,128.77,162.12,214.89,307.01,495.04,759.10,1165.02,1746.74,2524.66,4016.90,6704.59,11142.30,17689.54,27172.94,35844.55,26720.64
1962,1112.52,2602.31,116.38,42.19,33.72,70.88,99.90,120.76,162.94,222.17,318.01,512.39,782.75,1203.51,1818.27,2679.68,4226.29,7169.33,12041.81,19453.48,29873.72,40543.12,24634.05
1963,1127.15,2628.26,108.38,41.40,32.39,69.48,107.42,124.03,155.91,217.22,322.26,515.22,782.16,1230.77,1871.53,2746.93,4299.10,7265.66,12120.48,19577.70,29974.49,41746.59,27692.85
1964,1033.25,2377.29,99.23,38.96,33.86,70.22,108.36,120.21,146.99,216.60,312.03,479.57,747.63,1148.41,1755.34,2578.39,3969.59,6524.52,10924.05,17362.81,25848.79,38010.62,30506.91
1965,1064.96,2213.48,91.51,39.51,32.90,72.30,109.98,117.86,152.33,222.71,320.92,487.62,766.93,1177.43,1793.76,2683.95,4099.76,6724.90,11309.33,18269.42,27383.79,39525.00,35168.20
1966,1020.40,2215.75,87.98,39.97,30.27,73.26,110.19,121.15,147.20,215.90,318.66,475.41,752.33,1133.12,1736.89,2624.38,3925.31,6363.83,10614.86,17156.98,25502.31,36653.87,34922.87
1967,1031.43,2078.22,85.18,38.46,33.61,77.09,115.55,117.61,147.22,207.44,315.58,485.83,759.68,1132.88,1746.11,2650.65,3990.89,6435.88,10872.97,17351.44,26571.01,38401.90,30562.85
1968,1037.29,2070.78,84.96,39.74,35.68,81.34,112.33,114.14,137.90,208.94,321.29,491.08,746.98,1120.72,1738.96,2653.17,4032.85,6500.70,10849.99,17724.73,27195.99,38530.81,40000.09
1969,1057.55,2001.08,85.07,41.34,37.74,84.11,116.03,117.93,144.39,218.04,326.57,503.25,758.60,1148.77,1811.38,2796.18,4305.84,6730.64,10769.88,17209.29,26825.21,36672.94,39897.45
1970,987.21,1853.70,79.70,41.83,33.81,84.83,112.22,114.93,141.07,204.00,313.95,464.23,701.60,1060.20,1641.85,2522.70,3918.03,6245.79,10289.59,16612.60,25530.77,35368.44,52772.16
1971,994.80,1772.88,79.41,41.45,35.67,89.55,120.34,113.89,137.77,204.74,320.56,481.12,706.25,1083.58,1622.36,2516.03,3935.68,6190.47,10336.35,17003.80,26340.07,36242.18,67219.10
1972,970.65,1629.24,75.46,40.34,34.49,91.36,126.89,116.25,144.43,204.76,320.34,484.44,703.97,1080.61,1595.08,2492.12,3855.17,6115.04,10002.07,16248.01,24385.20,34623.83,42752.10
1973,969.65,1556.85,76.60,40.08,33.30,92.37,125.99,109.21,134.99,193.00,316.11,477.75,693.63,1053.81,1555.63,2432.02,3853.90,6149.82,10237.33,16671.33,25552.68,36411.38,37420.53
1974,946.86,1451.18,75.73,37.71,32.61,88.66,116.08,104.46,131.20,185.57,306.72,478.29,704.74,1037.94,1534.31,2366.44,3775.01,6053.44,9871.91,15994.38,24806.96,36403.44,34912.61
1975,949.05,1367.80,67.41,36.29,30.96,84.25,115.47,104.01,123.99,186.33,306.95,483.76,714.53,1009.43,1531.62,2379.88,3750.38,6111.13,9957.41,16260.96,25134.47,35863.74,91234.52
1976,933.95,1271.92,61.92,34.36,29.53,86.98,121.78,107.00,122.98,185.75,297.85,483.53,712.98,1006.83,1517.88,2293.61,3649.00,6001.58,9680.07,16092.04,25356.97,36979.23,45652.44
1977,919.06,1199.43,62.28,34.57,30.17,84.47,119.91,106.82,120.14,178.25,284.72,470.48,682.96,971.71,1457.88,2162.76,3498.07,5723.72,9471.27,16170.38,27471.04,41813.20,71991.70
1978,921.46,1092.49,61.84,34.20,28.18,82.22,113.83,102.11,117.80,170.74,277.09,469.17,678.98,968.99,1469.83,2133.58,3479.17,5760.53,9779.57,16494.67,28060.77,42497.33,74949.24
1979,864.50,1045.46,55.28,32.72,28.23,84.46,118.14,105.30,118.66,170.76,273.89,448.10,688.34,967.32,1394.87,2069.96,3324.88,5476.36,9106.22,14888.94,23495.57,33638.82,45086.70
1980,857.96,1057.46,58.28,32.97,28.24,83.62,121.93,107.11,118.76,168.47,270.26,443.17,677.82,945.75,1336.59,2040.96,3276.65,5413.67,9134.89,14798.17,23989.87,35144.10,42514.28
1981,854.80,1003.65,57.61,31.19,27.60,77.41,115.27,104.90,120.29,166.64,258.78,425.45,665.79,934.65,1335.14,2053.56,3213.22,5401.80,9193.09,15109.63,24608.67,36440.03,52258.76
1982,826.02,966.04,51.27,29.25,26.39,76.01,115.48,107.72,118.50,166.81,255.48,416.17,651.93,933.26,1303.95,2001.67,3091.46,5181.24,8711.56,14453.91,23580.90,34245.68,45357.07
1983,835.46,902.46,54.70,29.50,26.08,69.92,116.69,110.42,123.03,168.20,250.27,408.76,651.59,929.32,1306.35,1988.45,3081.30,5249.08,8989.97,15025.50,24396.85,35698.32,52606.74
1984,798.47,853.73,47.30,25.86,24.83,66.30,113.55,107.72,123.53,160.91,247.31,395.86,624.93,920.94,1293.54,1880.04,2947.86,4976.22,8464.57,14257.57,22775.20,34017.34,48227.89
1985,798.07,852.71,45.20,24.77,23.64,63.92,104.34,105.68,119.52,163.23,240.69,388.28,618.92,912.49,1276.91,1823.68,2963.24,4952.61,8606.10,14570.57,22962.48,35953.82,50770.52
1986,779.68,824.67,44.39,24.92,22.03,62.13,103.93,102.49,119.92,160.64,244.05,381.71,606.06,884.92,1266.32,1770.24,2932.89,4809.38,8338.31,14055.99,22496.93,35749.39,48331.26
1987,742.02,793.02,41.08,24.12,22.48,55.06,96.89,100.12,117.69,160.29,237.25,365.66,577.32,855.39,1213.40,1727.62,2822.59,4509.22,7835.73,13086.61,21271.94,33352.52,45630.66
1988,732.20,799.81,41.82,21.32,21.34,56.97,98.08,101.05,119.21,161.43,236.07,359.67,558.34,840.31,1186.11,1690.12,2710.74,4391.64,7657.18,13117.69,21849.42,34606.49,51841.42
1989,723.33,764.88,40.24,21.23,21.89,56.22,100.59,105.66,123.44,162.84,235.12,349.25,548.92,817.56,1181.10,1688.48,2576.77,4276.78,7544.86,13096.84,22169.88,34483.69,53371.16
1990,696.74,745.97,38.06,18.73,19.44,56.13,96.97,108.02,124.71,168.22,231.75,348.50,522.67,786.60,1147.46,1612.58,2426.98,4190.73,7280.35,12592.53,21109.35,31777.29,49499.02
1991,684.25,736.80,38.86,20.04,20.38,54.39,97.56,111.72,131.62,166.44,240.22,344.81,511.24,763.51,1134.61,1612.77,2365.86,4149.68,7101.26,12230.54,20221.88,30816.21,45095.77
1992,669.48,688.19,33.77,18.25,18.69,54.26,92.23,109.19,134.72,171.29,237.73,343.86,503.68,741.61,1103.34,1597.82,2345.22,4066.76,6811.79,11897.82,19633.38,30131.90,47980.92
1993,669.09,644.56,33.25,18.08,18.38,53.10,93.21,106.54,135.26,172.24,241.14,343.40,493.36,739.26,1104.87,1586.02,2338.77,4012.63,6849.97,12096.85,19903.15,30692.32,47084.77
1994,643.58,600.15,28.73,17.13,19.98,48.71,87.99,104.27,133.38,171.87,234.66,342.44,494.37,718.17,1054.23,1548.93,2318.72,3742.57,6475.48,11416.70,18901.64,29644.08,43953.53
1995,641.53,500.69,29.59,16.05,17.94,48.17,84.00,101.35,131.25,167.81,239.04,341.66,483.09,696.03,1048.36,1563.45,2323.02,3650.25,6609.48,11582.47,19183.21,30567.69,43445.22
1996,635.00,487.19,28.67,15.39,16.72,47.62,80.97,90.81,118.53,159.01,231.79,329.77,482.22,693.76,1039.39,1540.69,2326.39,3581.25,6752.29,11490.96,19434.04,30111.07,42949.30
1997,618.11,479.45,28.68,14.30,16.25,47.33,77.80,81.08,102.09,143.38,217.23,329.14,472.76,673.62,994.68,1499.29,2273.80,3548.98,6595.32,11213.73,19184.60,29418.65,44271.20
1998,611.22,471.35,24.69,14.13,15.04,44.38,77.18,79.57,95.36,138.98,214.57,324.71,464.90,663.09,978.97,1463.00,2252.96,3575.09,6527.70,11233.16,19027.28,28946.41,44159.95
1999,603.37,441.83,25.53,13.20,15.15,46.85,75.93,76.58,92.01,129.89,213.56,326.58,465.69,651.38,951.40,1429.10,2221.88,3605.13,6213.20,11173.78,19211.86,28836.09,45437.74
