"Year","Total","<1","1-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75-79","80-84","85-89","90-94","95-99","100+"
1956,152.08,508.87,30.19,2.34,1.51,3.44,3.47,3.54,6.59,9.83,21.55,36.66,64.83,105.53,171.94,298.55,577.16,1125.45,2091.38,3741.28,5343.38,5301.65,11999.30
1957,163.96,414.99,33.59,5.27,4.44,5.24,5.10,5.40,8.66,11.79,24.01,40.69,67.53,118.75,214.79,386.79,670.43,1188.17,2047.07,3686.04,6022.12,5504.74,9024.45
1958,115.29,357.46,23.09,2.73,1.44,2.63,2.17,3.67,4.48,9.30,15.36,22.78,47.09,82.41,136.05,230.09,444.61,849.97,1582.72,2605.11,4577.98,5119.57,2193.39
1959,123.68,322.76,23.81,2.75,1.95,3.16,2.28,3.41,5.41,9.86,14.84,28.70,50.99,88.31,144.98,257.95,478.99,880.91,1663.84,2767.08,5003.09,5531.50,14639.52
1960,142.50,284.68,18.88,2.00,1.94,2.42,2.98,2.71,5.95,11.16,14.49,29.13,59.20,94.64,170.48,288.71,551.19,1050.91,1960.89,3400.83,6097.31,6787.91,12791.31
1961,96.86,218.03,14.18,2.51,1.26,1.83,2.43,3.09,4.21,7.69,11.31,23.41,36.70,66.21,119.34,190.08,371.72,713.30,1353.76,2308.42,3913.67,5002.59,2844.88
1962,121.09,222.73,14.77,2.91,1.60,2.43,3.26,2.86,4.74,8.69,16.53,24.30,45.86,79.35,138.42,246.59,457.12,910.82,1758.01,3000.97,4936.43,6639.27,1460.08
1963,129.78,241.50,15.87,2.71,1.76,3.23,3.03,3.05,4.51,8.77,14.83,26.47,50.27,88.18,149.53,271.75,499.95,984.45,1832.51,3154.41,5012.98,8111.77,2281.99
1964,92.28,161.60,9.79,1.73,1.08,1.94,1.58,2.41,3.58,6.30,12.90,21.65,34.42,60.26,113.56,197.28,363.35,661.70,1286.28,2225.36,3535.06,6180.56,4312.91
1965,115.14,148.13,10.44,2.21,2.19,1.93,1.88,2.40,4.01,7.60,12.92,23.32,40.02,73.26,130.80,237.81,450.68,864.84,1655.80,2908.49,4727.75,7382.06,5362.82
1966,88.86,139.66,8.52,2.15,1.25,2.15,1.34,2.10,2.76,6.43,12.09,16.87,34.09,58.46,106.83,193.81,345.48,665.33,1213.94,2157.94,3599.99,5427.71,4261.92
1967,94.41,111.90,9.21,1.52,1.30,2.41,1.32,1.99,2.39,4.61,11.28,19.47,32.03,63.46,116.09,208.37,378.62,702.65,1357.14,2223.91,4027.99,6024.38,1114.58
1968,109.62,110.17,8.83,1.44,2.13,2.64,2.35,3.09,4.35,7.57,14.71,27.43,45.03,82.32,148.64,253.44,445.30,784.31,1502.46,2498.27,4459.71,5533.06,8791.20
1969,125.89,94.32,10.15,3.19,2.72,3.41,3.26,3.51,6.74,13.03,22.85,41.19,63.96,119.91,205.89,368.61,631.52,918.27,1369.61,2310.06,3612.30,5440.05,4466.49
1970,93.69,82.61,7.54,1.87,1.40,2.89,2.40,2.20,3.62,8.33,14.43,25.27,41.40,70.22,128.97,248.58,414.83,703.47,1203.62,1921.42,3114.76,5212.45,9068.01
1971,91.35,72.76,6.08,2.42,1.50,2.58,2.49,2.69,3.73,6.39,12.82,24.47,41.81,71.41,114.90,219.02,371.34,683.57,1208.49,2092.71,3457.14,4963.17,6542.06
1972,90.61,61.66,7.38,1.66,1.42,1.99,2.93,2.24,5.08,7.49,14.51,25.28,42.02,69.37,122.71,225.83,403.19,699.78,1201.97,1942.96,3011.43,4838.59,2248.65
1973,101.68,55.35,5.73,1.52,1.39,2.47,3.22,2.87,3.50,8.96,15.83,27.15,46.59,79.16,125.81,238.78,434.05,767.34,1373.02,2312.60,3734.29,6242.89,3382.00
1974,90.46,51.37,6.94,1.17,1.35,2.19,2.27,2.52,3.65,6.70,14.05,25.93,43.22,70.32,120.27,216.46,376.47,692.58,1209.62,2000.14,3364.39,4968.82,2469.15
1975,90.17,42.03,4.72,2.08,0.82,1.94,2.61,2.52,4.28,7.11,11.07,23.40,42.45,65.71,110.77,210.02,387.17,700.51,1211.10,2079.70,3486.75,4837.12,3917.31
1976,91.87,38.58,4.28,1.28,1.18,2.45,2.52,2.87,4.08,6.50,12.28,23.51,41.72,68.21,110.02,203.95,365.47,673.71,1251.86,2262.37,3883.69,5267.10,4843.57
1977,81.38,30.34,3.82,1.47,1.14,2.48,1.79,2.10,3.63,5.62,11.28,22.36,35.96,63.53,109.60,179.49,317.39,611.31,1117.13,1908.36,3479.13,4130.96,4073.73
1978,87.66,26.16,4.20,1.11,1.05,2.23,2.34,2.57,3.40,4.83,11.14,22.49,37.06,65.20,107.53,187.03,356.64,668.79,1249.51,2160.66,3549.22,4718.00,5422.30
1979,76.61,26.05,1.96,0.96,0.88,1.72,1.83,2.18,2.80,4.91,9.23,17.75,34.17,56.96,91.57,164.63,309.21,610.05,1079.57,1881.76,2947.30,4479.27,5736.91
1980,79.62,27.82,2.96,0.97,0.70,1.44,2.37,2.31,3.40,4.07,10.44,18.28,32.77,53.25,91.54,174.65,322.99,609.47,1153.73,1921.93,3257.01,5317.24,4772.23
1981,85.36,23.82,3.70,0.85,0.92,1.00,2.50,2.42,3.09,3.94,7.97,17.75,34.79,59.36,99.94,174.91,320.77,635.07,1228.27,2241.99,3803.86,5722.61,5359.47
1982,74.00,20.21,3.04,0.62,1.04,1.88,1.55,1.89,2.19,3.46,7.65,13.17,26.08,49.64,83.19,160.67,294.57,551.31,1068.26,1939.76,3286.10,4984.44,2803.24
1983,82.32,16.21,3.28,0.55,1.01,1.42,2.18,2.51,2.82,4.35,8.54,16.84,28.91,53.07,94.34,168.93,302.96,626.62,1157.15,2223.39,3815.85,5650.19,5134.20
1984,71.70,16.14,1.69,1.02,0.61,1.15,2.31,1.84,3.30,4.41,7.94,13.91,23.59,48.89,84.76,148.09,269.97,527.39,1008.40,1906.89,3173.98,5311.39,5798.88
1985,76.84,17.46,2.28,0.54,1.18,1.30,1.80,2.61,2.77,5.27,8.14,12.74,25.95,52.00,84.42,144.63,292.51,564.10,1105.51,2033.43,3716.75,5736.64,5714.27
1986,77.21,15.93,2.36,0.83,0.78,1.33,1.76,2.31,3.00,4.48,6.84,13.87,24.71,45.84,90.08,143.08,291.43,553.52,1095.86,2084.08,3748.95,6694.58,4961.85
1987,67.31,17.51,1.81,0.60,0.75,1.47,1.97,2.58,3.37,4.80,6.78,12.74,22.42,42.22,79.65,126.26,273.88,487.30,940.17,1744.25,3208.70,4896.29,6090.72
1988,66.46,20.72,1.95,0.68,1.23,1.08,1.83,2.36,3.02,4.90,7.10,12.31,22.20,44.05,75.70,130.26,252.80,466.34,934.16,1750.38,3185.05,5198.45,5465.99
1989,67.15,16.10,2.02,0.80,0.94,1.17,1.61,2.25,2.79,4.52,7.45,11.12,22.05,39.77,75.06,132.94,255.03,470.25,955.21,1806.53,3193.42,5403.58,7643.33
1990,69.39,16.90,1.83,0.45,0.93,1.89,1.75,1.60,2.66,4.43,6.64,10.30,19.67,38.58,71.31,133.70,235.33,496.49,970.58,1942.46,3598.23,6276.69,9111.96
1991,65.33,20.05,1.33,0.58,1.16,2.14,1.79,2.02,2.81,4.26,7.83,10.26,19.50,36.61,70.71,129.32,228.09,481.11,950.69,1720.82,3225.79,5188.20,8597.91
1992,66.23,20.07,1.88,0.64,0.55,0.95,1.81,1.82,3.29,4.89,6.76,12.35,18.79,34.96,71.08,134.01,225.48,492.10,893.94,1826.75,3332.90,5437.00,9702.48
1993,68.02,22.93,1.30,0.46,0.60,1.52,1.52,1.57,2.81,4.53,8.12,10.11,16.76,33.91,70.26,132.70,237.18,506.83,970.08,1864.92,3441.61,6152.43,7547.12
1994,62.09,16.76,1.28,0.40,0.80,0.82,1.37,1.66,2.18,3.90,6.74,10.93,14.55,35.44,64.18,122.40,226.92,451.41,870.05,1711.93,3125.84,5262.16,8180.83
1995,64.72,8.85,1.24,0.42,0.55,0.91,1.85,2.58,2.18,4.02,7.22,13.27,19.45,32.62,70.60,135.51,237.44,444.95,932.38,1796.94,3122.20,5465.18,6963.67
1996,67.20,9.48,1.25,0.46,0.61,1.20,1.85,2.45,2.80,3.72,7.36,11.08,18.10,35.67,73.03,135.19,249.40,456.81,998.12,1828.06,3396.15,5433.98,8557.55
1997,65.97,8.42,1.75,0.18,0.66,1.30,1.93,1.75,2.33,3.78,6.26,11.01,16.80,35.24,64.75,129.19,249.61,455.69,964.61,1778.09,3497.35,5507.84,9376.33
1998,64.09,8.96,1.05,0.36,0.76,1.30,1.09,1.29,2.43,3.80,5.72,11.80,16.63,29.75,65.25,125.17,241.47,436.41,957.32,1816.55,3264.68,5480.41,7589.83
1999,63.74,7.80,0.77,0.24,0.45,1.02,1.23,1.41,2.46,3.47,6.34,11.60,18.14,30.13,60.05,125.12,241.18,454.49,901.87,1804.58,3294.00,5216.43,9545.68
