"Year","Total","<1","1-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75-79","80-84","85-89","90-94","95-99","100+"
1940,666.94,72.37,11.83,11.78,10.85,15.79,15.81,29.03,37.27,66.45,130.63,228.65,441.51,725.06,1210.62,2049.77,3286.68,5417.01,7083.57,10413.75,16152.82,22708.14,49013.76
1941,648.94,82.72,11.66,10.15,9.17,16.06,18.01,32.69,43.77,76.02,141.74,238.58,440.55,725.07,1202.51,1987.49,3151.02,5339.13,7068.97,10007.86,14794.08,17002.93,29574.88
1942,645.90,76.81,15.36,10.75,10.63,15.07,19.93,27.52,34.78,59.50,116.90,210.30,395.85,671.67,1154.19,1984.83,3176.88,5369.36,7433.67,10333.69,15562.11,18266.70,41843.71
1943,575.46,223.00,15.84,13.18,12.03,17.41,22.91,26.65,34.18,57.89,108.89,188.56,338.60,591.74,1061.45,1810.82,2931.13,4696.65,6327.25,8728.43,12915.70,14975.58,52400.87
1944,596.66,188.34,14.24,13.55,14.08,21.54,25.29,30.69,35.08,55.57,102.93,191.64,346.98,608.15,1051.68,1832.54,3047.24,4864.38,6604.69,9711.38,13576.97,17094.55,52183.99
1945,562.39,189.31,16.70,13.17,15.76,18.81,24.03,30.57,37.26,52.47,96.35,181.62,325.83,574.25,996.82,1723.60,2787.45,4473.35,6180.00,9408.09,12781.41,19351.44,53020.55
1946,491.49,124.97,12.53,12.31,11.87,15.18,16.66,21.29,26.03,44.01,82.31,149.00,290.68,495.15,875.00,1482.67,2426.96,3923.73,5368.82,8305.37,10752.11,19770.55,72177.61
1947,497.63,109.19,8.30,9.27,10.46,13.41,15.87,20.49,28.57,42.58,85.11,155.04,288.29,511.47,871.12,1481.29,2485.15,3943.54,5580.34,8586.77,11530.23,19580.66,51845.57
1948,492.46,83.60,5.90,7.42,8.70,12.23,15.12,18.69,30.30,47.79,91.11,165.01,299.12,515.75,915.88,1506.37,2482.66,3889.99,5324.36,7963.17,10839.22,18218.53,56999.58
1949,544.49,59.67,6.26,5.89,7.95,11.81,13.37,20.53,25.12,44.85,90.70,167.76,311.96,548.15,951.85,1652.54,2789.51,4466.37,6160.19,9312.05,12969.67,18545.98,44835.05
1950,535.73,62.80,5.04,6.28,8.92,11.91,13.97,17.09,24.92,42.91,83.99,159.92,311.88,539.43,935.93,1571.88,2663.55,4175.27,5797.08,8834.01,12588.60,15329.14,210835.81
1951,551.66,55.40,5.97,4.83,6.58,9.55,12.86,18.55,24.40,45.88,87.71,165.60,315.52,544.46,947.02,1610.20,2737.14,4438.17,6229.35,9652.66,13302.77,13992.27,159394.96
1952,502.72,50.25,6.65,4.42,5.17,9.23,10.62,14.86,24.73,42.49,81.17,154.65,298.09,524.28,903.07,1532.22,2593.45,4177.62,6275.90,8851.23,10157.47,8486.31,34143.16
1953,524.82,51.66,5.46,3.84,5.46,8.48,10.98,16.57,25.71,39.02,79.11,159.11,313.24,542.81,900.26,1598.93,2673.99,4461.50,6602.86,9251.12,11212.78,9516.80,32056.00
1954,505.54,54.45,5.98,3.08,5.09,7.90,10.46,14.02,25.00,43.81,79.84,161.26,300.94,519.82,902.94,1520.54,2554.28,4231.54,6327.28,9107.49,10153.12,9715.43,36188.54
1955,505.80,52.92,6.22,2.53,4.79,7.41,10.50,14.06,25.29,42.88,76.36,149.76,287.21,515.37,881.19,1493.49,2583.20,4269.96,6494.34,9364.46,10823.84,10482.81,11293.00
1956,528.31,45.84,4.55,3.23,3.41,6.52,9.38,14.18,26.12,40.15,89.86,159.52,304.25,522.57,909.06,1549.38,2647.92,4462.32,6786.22,9759.20,12048.71,10306.85,27923.16
1957,496.58,42.49,5.10,2.14,2.83,5.80,8.74,13.38,21.30,39.62,76.10,150.21,285.31,499.18,858.59,1462.13,2510.56,4122.91,6253.19,9189.77,11876.48,11550.46,16928.09
1958,475.19,38.47,4.46,1.10,1.53,4.14,6.46,12.17,20.24,35.50,77.28,130.96,254.35,460.14,788.14,1353.68,2300.45,3927.98,6320.27,9179.30,12685.66,12249.87,18212.53
1959,473.18,41.22,4.98,2.46,2.30,5.42,7.75,12.18,20.88,36.10,69.84,135.97,260.20,467.85,802.20,1344.29,2329.75,3920.63,6346.34,8860.69,12219.85,11387.78,12662.08
1960,481.81,31.48,3.87,1.56,2.15,4.77,7.34,11.85,21.05,38.64,69.48,140.69,260.76,473.17,814.92,1384.85,2340.38,3978.60,6317.87,9236.77,11857.99,13646.05,29026.41
1961,462.24,31.10,3.93,1.73,2.08,4.24,8.58,11.58,23.72,40.02,71.35,142.66,246.64,454.13,787.14,1309.75,2237.28,3809.79,6020.84,9032.70,11173.52,14944.67,10383.03
1962,497.79,26.80,4.58,1.87,1.77,4.17,7.75,11.83,24.54,42.45,78.63,147.98,266.75,474.07,826.10,1431.84,2399.25,4049.51,6518.12,9690.14,12856.42,17970.46,4681.79
1963,501.73,28.26,3.47,1.86,2.02,4.42,7.13,13.52,21.75,42.98,79.00,149.80,264.83,487.28,862.29,1429.90,2424.28,4118.75,6515.44,9648.85,12707.99,17604.63,8204.44
1964,461.43,24.12,2.60,1.83,2.42,3.51,6.23,10.53,22.15,42.83,78.24,135.32,243.27,438.74,789.51,1325.32,2272.16,3757.60,6104.17,8829.28,11086.20,15663.91,12035.56
1965,474.06,21.46,3.90,1.59,1.70,4.40,7.43,11.29,22.68,42.24,80.35,138.35,259.30,449.83,807.84,1363.79,2299.04,3847.77,6247.34,9140.62,11843.47,15772.16,9315.45
1966,452.72,22.49,4.39,1.64,2.06,4.49,5.14,11.91,20.27,41.71,77.86,137.85,249.33,431.27,769.88,1328.18,2157.34,3665.73,5857.89,8716.31,11452.70,13931.11,20427.13
1967,460.95,16.57,3.23,1.35,2.11,3.86,6.59,10.71,19.79,38.34,77.91,140.88,247.26,432.13,748.86,1343.64,2207.17,3716.09,6101.67,8886.30,12517.69,14390.11,18105.53
1968,463.97,30.72,4.04,1.51,2.07,3.86,4.92,9.39,20.01,38.41,79.98,141.25,240.94,421.82,765.76,1310.20,2212.21,3697.17,6032.10,9282.89,13301.90,14780.80,19547.25
1969,473.30,13.06,3.48,2.41,2.03,4.32,6.12,9.83,17.81,38.41,74.67,138.76,235.94,426.87,771.38,1376.24,2294.69,3790.20,6177.63,9147.29,14036.96,16345.85,12903.25
1970,446.79,20.97,3.24,1.36,2.59,3.54,5.63,10.17,17.08,36.09,74.01,132.36,211.81,395.71,718.73,1247.30,2123.09,3634.78,5978.91,9012.46,12362.80,15769.73,28715.37
1971,456.43,21.05,4.21,1.44,1.77,4.62,5.51,8.48,17.46,33.96,75.64,138.83,228.76,412.72,716.71,1259.80,2198.52,3624.03,6094.28,9307.03,12901.51,16227.90,26168.22
1972,443.94,18.65,3.25,1.74,2.13,4.37,6.24,9.14,16.36,35.76,72.83,134.61,224.99,410.71,686.84,1257.76,2126.68,3600.08,5788.97,8961.46,12692.29,15836.16,13756.61
1973,439.18,32.57,2.78,1.94,2.35,4.45,4.89,8.02,17.02,30.16,72.21,132.77,228.26,391.46,650.05,1187.48,2094.98,3540.34,5922.45,9167.40,12880.15,16673.97,9838.58
1974,435.75,27.44,4.54,1.56,1.94,3.84,6.72,9.08,15.17,35.53,73.55,136.17,235.10,389.23,674.68,1182.02,2084.96,3501.19,5704.86,8948.93,12584.32,16958.93,8093.26
1975,442.34,21.94,2.65,1.51,2.37,4.66,7.07,9.09,15.54,35.09,73.63,136.77,243.47,377.07,674.00,1190.59,2088.02,3569.02,5884.91,9266.58,13458.69,14374.36,14581.09
1976,427.02,21.62,2.82,1.22,1.89,4.09,5.51,7.97,15.95,35.87,70.74,135.11,234.57,372.01,657.10,1127.13,2012.35,3466.39,5630.67,8794.93,12965.43,15178.19,15741.68
1977,400.38,19.66,2.14,1.30,1.69,3.15,6.87,8.84,16.93,33.70,64.65,129.83,222.35,357.70,603.36,1033.93,1884.48,3217.12,5176.42,8410.89,12346.22,14563.78,19010.72
1978,401.04,14.02,2.00,1.32,1.49,3.19,5.59,10.16,16.82,35.91,66.62,130.10,215.67,358.77,620.83,1032.91,1856.54,3226.59,5312.05,8426.18,12270.44,13743.41,18560.99
1979,391.79,17.77,2.30,1.35,1.43,4.32,5.49,8.22,17.33,31.90,66.64,126.33,222.17,357.82,583.81,998.84,1774.41,3112.86,5194.42,8400.88,12119.62,14947.57,16241.32
1980,386.36,13.93,1.79,1.02,1.41,3.85,6.18,8.58,16.12,32.26,63.08,118.72,210.94,350.55,549.56,998.44,1756.33,3083.03,5271.10,8122.50,12187.93,15989.97,13449.00
1981,374.65,15.50,2.36,1.04,1.17,3.28,5.55,7.57,15.65,30.28,55.67,106.64,201.55,336.69,529.77,955.06,1680.27,2972.15,5140.46,8105.13,12294.33,15672.85,13202.64
1982,361.21,11.00,1.56,0.88,1.20,4.13,5.32,7.71,12.47,29.00,56.88,107.43,199.57,332.39,523.22,927.13,1601.52,2866.17,4838.51,7742.09,11817.27,15811.35,10566.06
1983,359.95,11.63,1.70,1.24,1.95,2.89,5.86,8.44,14.45,27.41,54.36,103.75,193.21,321.60,514.18,924.47,1576.25,2853.22,4899.94,7845.46,11850.31,15950.91,11785.34
1984,347.06,8.96,2.32,1.20,1.19,2.90,5.03,8.32,17.17,29.28,54.29,99.65,187.70,314.72,536.84,838.40,1506.53,2730.65,4658.28,7646.55,11170.65,16401.33,13325.08
1985,351.04,12.22,1.57,0.90,1.73,3.26,5.04,7.90,14.66,29.48,57.28,101.42,179.28,317.81,532.66,825.97,1510.18,2726.84,4827.50,7815.80,11741.58,17001.22,14161.44
1986,334.24,9.27,2.07,0.52,1.73,2.93,3.89,8.30,15.54,30.00,54.92,99.60,181.58,300.06,500.65,791.86,1480.97,2600.00,4531.76,7476.91,10766.61,15131.13,13358.78
1987,316.16,12.67,2.28,0.81,1.40,2.51,4.89,6.90,14.93,29.53,54.20,91.75,163.81,279.83,471.78,774.71,1412.19,2393.74,4284.89,6837.34,10521.77,16116.28,13300.14
1988,298.22,13.73,1.47,0.82,1.18,2.54,3.49,5.93,14.09,29.05,51.63,83.00,149.05,264.98,442.74,726.72,1290.97,2274.11,4022.28,6627.81,10288.20,14440.08,16397.99
1989,285.43,12.20,1.58,0.88,1.06,2.81,3.50,6.09,12.31,27.62,49.15,80.21,140.32,245.82,425.13,705.17,1186.38,2146.98,3878.31,6459.49,9979.61,14345.40,20222.98
1990,271.93,11.96,1.17,0.75,0.75,1.95,4.21,7.04,12.29,28.89,50.21,74.97,134.70,224.50,400.61,663.26,1086.06,2089.83,3718.92,6292.90,9658.26,12686.85,21312.72
1991,269.68,10.41,1.63,0.69,0.75,2.32,4.45,5.94,11.75,27.28,50.49,77.53,130.44,220.29,401.32,665.86,1086.96,2059.94,3696.90,6179.44,9552.82,13515.93,14947.19
1992,259.04,9.47,1.42,0.52,0.65,2.40,3.56,5.95,12.11,26.12,46.87,76.33,125.75,205.48,371.66,633.58,1072.03,2019.61,3484.18,5893.62,9280.72,12801.89,18628.77
1993,258.21,9.55,1.94,0.93,1.30,1.87,3.76,5.69,11.12,25.66,47.09,74.65,119.51,214.84,367.22,617.26,1067.89,1943.34,3518.95,6047.38,9425.55,13115.21,16155.60
1994,244.24,7.56,1.28,0.57,1.15,2.22,3.64,5.28,10.85,22.98,47.10,71.60,118.93,202.62,339.25,591.72,1030.86,1778.66,3299.04,5728.83,8935.51,12779.53,16361.70
1995,244.87,7.50,0.69,0.36,0.70,1.71,3.35,5.73,9.71,23.69,46.93,75.06,118.43,194.19,340.97,604.11,1030.41,1724.95,3360.60,5779.58,9170.40,13070.47,13824.91
1996,243.18,10.02,0.83,0.64,0.90,1.85,2.75,5.59,10.46,22.06,47.38,73.83,114.22,190.48,335.67,590.27,1018.50,1691.17,3407.10,5786.77,9130.82,13220.26,15968.21
1997,235.01,7.57,0.91,0.42,0.96,2.25,3.11,5.28,9.78,20.85,46.08,74.61,113.19,183.55,324.18,569.73,991.13,1660.58,3280.99,5459.95,8939.55,12175.64,16085.97
1998,225.65,10.84,1.12,0.24,0.70,2.10,2.73,3.70,9.08,19.56,41.98,73.34,108.75,176.53,301.25,527.44,929.46,1643.51,3180.96,5403.05,8720.88,10942.60,14291.50
1999,219.55,10.48,1.39,0.60,0.70,2.50,3.61,5.03,9.03,18.84,40.17,76.08,112.28,169.61,288.47,501.63,901.93,1618.19,2910.58,5242.87,8793.23,11199.77,16647.69
