"Year","Total","<1","1-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75-79","80-84","85-89","90-94","95-99","100+"
1975,29.59,4.94,0.29,0.20,0.19,0.38,0.53,1.07,1.50,2.25,2.63,3.91,6.66,11.15,22.41,52.50,116.04,234.89,486.81,915.95,1362.33,2118.40,1088.15
1976,28.55,4.71,0.42,0.10,0.24,0.34,0.67,1.16,1.08,2.08,3.21,3.29,6.00,9.86,24.29,50.72,106.23,213.90,465.52,853.60,1501.35,2163.01,1210.90
1977,25.51,0.82,0.25,0.30,0.18,0.09,0.63,0.57,1.04,1.43,2.14,3.50,5.53,9.78,21.62,41.80,90.17,204.65,412.42,808.60,1325.72,1578.13,1939.86
1978,25.72,2.17,0.34,0.20,0.14,0.56,0.52,0.70,1.25,1.65,1.71,3.03,6.23,9.79,23.66,38.14,91.28,198.61,385.45,798.32,1427.34,2039.27,2294.06
1979,22.89,1.62,0.26,0,0.19,0.19,0.34,0.43,0.48,1.06,1.59,2.97,4.25,9.21,18.54,35.19,79.67,181.43,392.13,733.33,1105.41,1788.29,2571.71
1980,22.53,1.29,0.35,0.15,0,0.19,0.33,0.37,0.56,0.93,1.54,3.15,4.55,7.43,16.50,31.12,76.27,160.14,381.19,741.16,1309.21,1868.49,2024.57
1981,20.81,0.75,0.34,0.15,0.05,0.24,0.23,0.24,0.52,1.23,1.83,2.01,4.78,7.07,16.53,32.47,71.69,152.60,337.98,670.32,1202.51,1561.06,1699.35
1982,19.38,3.00,0.27,0.12,0,0.30,0.24,0.48,0.53,0.79,1.44,1.71,5.12,7.52,14.07,29.19,65.99,142.21,322.41,616.76,1055.97,1686.30,1401.62
1983,19.38,2.08,0.25,0.06,0.20,0.14,0.19,0.34,0.66,0.90,1.50,2.78,4.22,7.56,12.45,29.86,63.30,144.67,311.21,632.08,1160.26,1520.76,1050.18
1984,17.42,2.37,0.06,0.06,0.09,0.10,0.24,0.29,0.61,0.90,1.82,2.59,3.68,6.92,14.25,24.08,49.07,131.16,277.40,559.93,1047.93,1643.60,987.04
1985,17.59,1.04,0.31,0.18,0.15,0.14,0.14,0.20,0.47,0.88,1.57,2.26,3.48,6.60,11.98,22.46,59.21,127.01,272.69,563.22,1041.71,1790.52,2111.79
1986,16.35,1.54,0.12,0.06,0.05,0.05,0.24,0.43,0.43,0.71,1.49,1.54,3.19,7.19,13.31,23.71,52.66,119.57,249.52,513.60,1017.85,1485.80,1781.18
1987,14.76,1.56,0.13,0.06,0.15,0.04,0.48,0.29,0.38,0.56,1.01,1.68,3.09,5.81,9.53,23.89,44.83,103.85,232.51,481.59,890.77,1510.39,1118.70
1988,13.96,1.04,0.28,0,0.10,0.12,0.15,0.29,0.29,0.56,0.82,2.29,3.55,5.82,10.93,19.30,45.68,98.99,213.66,455.19,761.05,1436.61,2242.44
1989,13.56,2.08,0.25,0,0.05,0.05,0.29,0.25,0.24,0.52,0.78,1.52,3.39,5.03,11.07,21.44,43.51,97.77,207.01,439.80,784.89,1193.15,1751.60
1990,12.60,1.04,0.25,0,0.05,0.05,0.23,0.48,0.20,1.13,1.02,1.74,2.80,5.20,12.04,18.84,35.91,88.29,193.74,400.41,764.34,1081.72,2007.72
1991,12.34,3.13,0,0.06,0,0.10,0.05,0.20,0.33,0.66,0.46,1.57,3.01,4.72,10.47,20.45,38.32,90.43,190.74,372.23,710.46,1297.04,1455.04
1992,11.66,2.11,0.07,0,0.10,0.20,0.41,0.29,0.38,0.67,0.88,1.74,1.93,5.34,8.45,17.61,36.94,79.56,177.44,379.05,705.64,1126.37,1293.67
1993,11.76,2.18,0,0,0.10,0.05,0.10,0.15,0.29,0.85,0.71,1.54,2.69,4.82,9.74,19.74,38.85,75.07,166.68,378.69,714.32,1250.49,1533.02
1994,11.48,3.36,0.20,0.06,0.05,0.05,0.10,0.23,0.47,0.33,0.99,1.59,2.68,5.31,9.18,18.16,42.65,73.40,166.34,351.09,667.44,1290.01,1076.41
1995,11.32,2.78,0,0.12,0.05,0.15,0.20,0.10,0.24,0.47,0.86,2.52,2.42,4.73,10.28,17.90,39.98,81.97,176.60,319.28,659.29,1020.61,1536.09
1996,11.00,2.45,0.14,0.12,0.15,0.10,0,0.05,0.42,0.42,1.33,1.41,2.17,5.49,9.42,17.41,39.25,72.99,171.88,325.80,613.66,1091.24,1764.43
1997,10.74,1.36,0,0.06,0,0.10,0.10,0.15,0.43,0.39,0.25,1.65,3.04,3.78,8.61,19.40,35.63,75.01,163.32,320.17,618.13,1199.67,946.23
1998,10.21,1.35,0.14,0,0,0.20,0.05,0.29,0.24,0.39,0.57,1.85,2.14,4.73,8.05,17.67,36.53,73.32,147.00,312.46,609.68,917.51,968.92
1999,10.62,1.61,0,0,0.05,0.10,0.10,0.30,0.23,0.24,0.87,1.50,2.16,4.37,8.60,18.21,35.50,76.18,154.68,349.06,614.26,889.94,1298.23
