"Year","Total","<1","1-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75-79","80-84","85-89","90-94","95-99","100+"
1944,197.58,423.51,52.85,5.56,1.74,8.96,12.35,17.77,11.77,17.62,23.36,33.15,48.87,64.69,95.30,174.44,491.75,909.89,4092.03,6659.41,10246.13,13445.06,48780.32
1945,174.70,524.55,68.55,5.57,1.91,6.08,9.05,12.64,10.80,15.10,20.20,25.82,37.36,56.40,86.51,142.58,410.86,759.58,3485.69,5868.05,8771.86,13858.18,44788.36
1946,144.69,394.02,45.36,4.40,1.48,4.28,5.89,8.33,7.67,10.94,14.97,20.26,31.75,47.24,68.06,123.11,337.06,620.25,2855.93,4880.26,6949.03,13347.62,56910.40
1947,133.21,308.08,37.14,3.03,1.08,3.61,4.69,5.96,6.32,9.59,13.64,20.65,26.52,40.31,57.97,99.30,305.09,555.22,2768.01,4711.30,6968.91,12346.87,39073.30
1948,122.36,245.35,26.24,2.95,1.05,2.46,3.64,5.54,6.42,7.82,12.03,18.60,27.27,36.97,58.79,94.35,278.22,500.25,2592.79,4292.25,6431.46,11260.72,42326.92
1949,132.47,234.50,28.96,2.93,0.91,2.24,3.30,4.52,4.46,8.61,11.51,17.02,24.40,38.97,54.92,95.34,300.10,552.43,2919.26,4888.50,7496.79,11163.16,32739.67
1950,133.01,225.87,22.24,1.79,0.68,2.09,2.42,3.64,3.91,6.68,10.25,15.44,23.16,33.67,50.13,87.98,272.30,493.35,2679.10,4519.79,7093.32,8988.66,25627.37
1951,133.51,203.09,22.54,1.56,0.49,1.70,2.46,3.74,4.68,6.88,11.11,15.91,23.69,36.68,48.18,88.10,282.14,529.99,2819.71,4841.64,7346.30,8033.43,114242.02
1952,133.92,178.95,27.08,1.65,0.50,1.99,2.24,3.39,3.47,6.08,8.36,15.42,22.16,32.07,46.74,80.11,187.78,552.81,1912.33,5146.85,11507.83,14402.60,68465.43
1953,132.70,154.00,21.00,1.84,0.45,1.81,2.22,3.52,4.15,5.71,10.34,15.14,23.82,32.36,44.99,82.39,184.74,556.45,1951.84,5196.34,11493.28,14488.76,54405.83
1954,123.12,144.37,19.21,1.31,0.59,1.88,1.93,2.91,3.76,5.68,9.13,15.58,23.29,28.76,42.97,75.40,166.94,504.80,1684.84,4724.28,10305.00,16228.87,62245.13
1955,111.38,132.53,18.87,1.39,0.51,1.38,2.18,3.03,4.53,4.98,9.75,13.64,21.17,30.59,44.55,76.90,163.61,492.88,1633.91,4392.81,9476.88,12242.42,26602.83
1956,111.86,119.91,15.11,1.03,0.35,1.42,1.61,2.50,3.32,4.87,9.50,13.77,22.40,31.48,44.21,72.62,163.25,456.83,1575.23,4396.33,10142.40,12369.98,33525.46
1957,96.72,100.07,16.54,1.15,0.42,2.15,1.81,3.15,3.35,4.81,8.82,13.50,20.85,28.34,39.82,68.63,149.04,400.42,1367.58,3721.12,8589.88,12194.51,13519.22
1958,87.97,99.88,12.94,1.05,0.30,0.85,2.09,2.91,3.59,4.31,6.41,9.62,15.02,22.08,28.53,54.12,119.69,336.39,1208.33,3208.35,8609.01,12088.99,24739.47
1959,86.16,77.42,12.16,1.02,0.50,1.80,2.20,2.89,3.81,5.07,9.18,9.67,16.64,23.54,34.15,54.51,113.92,316.31,1146.32,3066.20,7759.28,11340.89,51269.86
1960,81.56,71.41,9.02,0.79,0.55,1.32,1.13,2.19,3.03,4.14,7.22,11.07,18.16,24.08,39.45,56.39,110.63,305.83,1102.71,2923.73,8100.64,9713.72,25966.76
1961,74.67,69.21,9.72,0.67,0.56,1.58,1.86,2.49,2.69,4.54,6.76,11.33,19.37,24.39,33.70,54.65,102.47,300.77,1021.12,2675.91,7184.91,10014.34,8822.67
1962,83.18,78.92,9.04,1.32,0.54,1.36,1.77,2.62,4.34,5.52,8.86,13.79,20.95,31.88,45.01,76.89,127.73,332.18,1094.64,2923.85,7809.29,4285.08,705.12
1963,82.85,64.40,8.08,1.33,0.45,1.29,2.29,2.53,3.79,5.81,9.88,16.34,24.23,35.16,48.06,82.19,143.52,345.11,1071.98,2836.02,6673.61,1447.51,909.02
1964,73.14,65.50,7.17,0.68,0.42,1.66,1.82,3.54,3.13,5.63,10.01,11.16,21.87,32.78,44.28,74.51,129.89,311.69,933.39,2372.70,5650.66,1581.58,1572.83
1965,75.03,54.12,6.34,1.08,0.34,1.63,1.58,3.15,2.62,6.46,9.81,14.74,24.54,35.80,48.33,79.13,133.31,306.22,913.72,2497.13,5914.79,1180.86,2360.42
1966,67.92,51.68,5.37,0.91,0.53,1.37,1.79,2.67,3.38,5.56,9.43,13.35,23.32,32.95,45.93,76.45,128.12,280.33,817.20,2157.77,5498.06,9634.83,5285.77
1967,68.28,48.24,4.88,0.91,0.73,1.11,1.45,2.81,2.57,5.57,9.94,13.93,24.64,33.63,56.07,83.59,132.37,267.05,796.83,2087.85,5417.86,10211.25,4410.54
1968,67.24,44.75,3.59,0.97,0.43,1.32,1.97,2.82,2.67,5.48,10.30,15.31,25.95,35.96,55.92,84.77,149.47,302.35,795.27,1999.92,4943.97,9790.05,4395.60
1969,65.15,57.23,3.24,0.68,0.23,1.66,1.90,3.27,2.92,5.05,10.53,15.44,26.69,40.62,64.94,100.28,162.78,319.73,758.36,1800.06,4578.88,7372.63,2481.39
1970,60.50,58.11,2.45,0.80,0.34,1.08,1.53,2.50,2.28,5.03,8.48,12.52,20.82,34.98,46.81,78.53,145.55,274.59,745.84,1798.49,4201.29,7966.50,4030.24
1971,57.88,50.92,3.30,0.63,0.29,1.19,0.90,2.17,2.20,4.77,7.52,10.80,22.08,29.26,47.79,71.72,128.41,266.95,643.43,1683.20,4368.79,8717.29,1401.87
1972,43.80,42.29,2.59,0.52,0.31,0.93,1.57,1.66,3.04,4.22,6.79,8.68,14.12,20.32,34.23,55.50,99.96,196.88,517.93,1305.55,3399.99,6156.04,8068.79
1973,40.50,44.52,2.75,0.43,0.47,1.15,1.09,1.40,0.99,3.40,6.03,7.79,14.33,19.16,29.65,47.54,82.17,178.59,469.02,1220.59,3204.74,6556.35,5995.39
1974,35.91,44.76,2.17,0.29,0.34,0.92,1.06,1.23,1.65,3.06,5.26,8.19,12.01,17.96,26.45,43.08,74.96,147.99,418.03,1081.09,2690.78,5923.10,7544.57
1975,34.19,46.36,2.09,0.47,0.36,0.57,0.96,1.48,1.72,3.37,5.81,8.91,11.12,14.68,21.81,38.22,69.00,147.69,396.26,1013.44,2663.48,5363.85,8922.75
1976,32.43,61.64,2.28,0.33,0.50,0.73,1.09,1.41,2.18,4.07,5.86,8.35,10.85,14.66,21.84,37.10,63.18,137.14,338.32,925.07,2645.26,4696.97,9081.74
1977,29.71,55.94,1.10,0.41,0.27,0.48,0.94,1.16,1.25,3.48,5.45,8.19,11.10,13.72,23.61,34.80,67.20,131.88,321.56,762.73,2299.80,4400.13,9699.32
1978,31.24,74.44,1.38,0.45,0.14,1.01,0.87,1.44,1.75,3.03,5.09,8.65,11.85,16.27,23.06,37.03,63.26,123.55,317.39,834.98,2402.52,4812.70,11261.72
1979,27.99,108.66,1.42,0.25,0.24,0.84,1.15,1.29,1.38,2.52,4.98,6.52,10.56,13.53,19.22,29.18,53.20,112.62,286.59,751.77,2084.94,4371.36,8902.08
1980,29.75,148.00,1.03,0.35,0.05,0.93,0.77,1.69,1.52,2.61,5.59,7.99,11.34,12.18,18.78,29.21,59.52,114.60,314.02,779.70,2232.97,4599.36,6652.20
1981,30.56,161.22,2.21,0.10,0.29,0.70,0.89,1.51,1.45,2.76,4.38,6.74,9.13,14.00,20.99,31.61,61.05,122.91,312.37,817.81,2207.06,5042.16,5359.48
1982,32.12,193.60,2.17,0.34,0.28,0.75,1.18,1.56,1.30,3.41,4.92,6.59,10.93,14.59,20.18,33.31,61.72,127.48,315.59,860.50,2310.64,5040.80,5929.93
1983,38.32,200.92,2.37,0.18,0.20,0.88,1.26,2.02,2.14,4.12,6.16,7.73,11.97,17.35,22.01,43.68,84.84,180.10,416.60,1070.74,2519.64,5149.89,8284.72
1984,30.85,180.68,2.14,0.18,0.24,0.87,1.15,1.35,2.54,2.89,4.10,7.28,11.21,16.17,22.65,35.36,66.42,129.80,308.83,824.34,2051.99,4204.13,5675.50
1985,29.03,205.79,1.86,0.18,0.14,0.33,0.42,1.32,1.88,2.89,4.39,7.06,9.96,14.90,23.02,34.52,61.86,128.81,288.52,727.68,1686.50,4328.54,5838.49
1986,27.90,227.29,1.73,0.11,0.35,0.33,0.79,1.24,2.03,2.97,4.22,6.96,8.79,13.78,21.22,31.14,58.11,114.46,269.54,661.00,1663.12,4218.29,6234.11
1987,27.32,238.80,1.90,0.23,0.05,0.65,1.37,2.03,2.14,3.47,4.80,7.14,11.79,14.85,20.33,29.97,54.25,105.59,243.99,592.31,1672.04,4049.81,5469.23
1988,24.07,234.97,1.84,0.35,0.21,0.35,0.97,1.08,1.65,2.64,3.61,6.05,9.40,12.26,17.25,27.42,53.93,87.48,210.16,503.42,1400.67,3584.12,6867.54
1989,24.01,230.45,1.93,0.29,0.22,0.55,0.71,1.64,1.65,2.66,4.51,5.29,8.54,13.17,18.91,29.42,49.45,94.81,202.19,539.92,1318.10,3113.19,8280.27
1990,23.08,233.96,1.86,0.11,0.20,0.53,1.02,1.50,2.28,2.81,3.65,6.22,8.68,11.78,19.55,27.15,43.39,85.40,200.69,463.07,1328.93,2978.08,8648.65
1991,22.28,249.37,1.93,0.06,0.10,0.45,0.94,1.12,1.74,2.68,3.23,4.90,7.48,8.94,17.22,28.42,38.87,86.67,179.85,506.81,1205.48,2921.38,7539.71
1992,21.04,223.07,2.82,0.06,0.25,0.35,0.59,0.66,1.17,2.70,3.76,4.58,6.38,10.69,16.30,25.24,40.12,77.28,182.96,456.91,1149.21,2686.01,8538.17
1993,19.94,201.19,2.10,0.12,0.10,0.41,0.69,0.80,1.49,1.99,3.26,4.67,6.76,9.81,14.91,23.03,40.57,86.48,174.69,423.64,1084.57,2490.97,8018.86
1994,19.58,164.01,1.26,0.18,0.25,0.36,0.94,0.72,1.62,2.53,3.37,5.02,7.46,9.55,14.31,23.07,38.90,76.48,162.81,433.45,1157.80,3183.29,6135.63
1995,19.19,96.71,1.02,0.06,0.20,0.31,0.49,1.25,1.17,2.10,3.17,5.47,6.47,10.49,14.24,24.13,40.34,74.69,194.95,467.62,1161.25,3267.62,7270.87
1996,18.96,77.89,1.31,0.28,0,0.45,0.45,1.16,1.35,1.98,3.37,4.89,6.46,9.53,15.28,22.50,46.68,79.15,206.94,448.94,1255.96,2764.96,6881.33
1997,18.22,61.06,1.11,0.36,0.05,0.05,0.55,0.71,1.59,2.17,2.92,5.80,6.49,8.37,14.39,21.20,42.28,76.61,194.40,441.15,1241.04,2856.69,7139.78
1998,16.73,60.87,0.83,0,0.10,0.35,0.42,1.10,1.45,2.24,3.74,4.71,7.43,8.89,15.02,20.59,39.27,62.70,170.37,407.41,1053.72,2538.39,6782.41
1999,19.05,57.92,0.83,0.12,0.25,0.65,0.48,1.22,1.23,2.02,3.83,6.85,8.31,10.01,14.21,20.97,47.97,86.00,211.13,483.20,1187.79,2675.37,6949.22
