"Year","Total","<1","1-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75-79","80-84","85-89","90-94","95-99","100+"
1937,2.28,1.24,0.68,1.09,0.71,1.12,0.16,0.52,0.25,0.47,1.28,0.93,3.17,2.51,2.73,8.83,6.31,20.00,11.95,17.77,29.35,30.39,80.25
1938,1.87,2.19,0.75,0.78,1.11,0.64,0.22,0.43,0.24,0.39,0.69,0.85,3.32,1.94,3.06,7.06,4.48,10.36,10.52,16.34,23.52,32.38,50.57
1939,2.14,4.17,0.81,0.62,1.33,0.63,0.19,0.85,0.46,0.60,0.76,1.63,3.03,1.32,3.92,7.52,2.35,29.46,4.33,7.00,10.68,13.91,31.12
1940,5.21,4.84,0.44,0.72,1.15,0.79,0.58,0.35,0.37,0.73,1.11,2.43,2.51,4.00,6.78,8.27,12.35,24.91,76.37,133.20,235.37,356.76,803.23
1941,5.38,4.19,2.12,1.30,1.35,1.26,0.83,0.71,0.53,1.00,1.25,2.10,3.64,4.83,7.74,7.97,11.70,33.51,71.88,118.04,194.78,237.41,451.81
1942,5.72,6.00,1.36,0.85,1.18,1.22,0.83,0.42,0.57,0.65,1.46,2.24,3.62,5.32,8.04,9.41,13.28,41.01,77.36,123.44,205.38,253.46,651.92
1943,5.09,4.45,1.85,1.16,1.81,1.31,0.79,0.62,0.84,0.89,1.27,1.51,2.45,4.16,6.17,11.29,15.82,27.36,66.28,105.62,172.14,209.13,850.70
1944,5.30,4.42,0.72,1.60,2.04,1.25,0.95,0.93,0.76,0.75,1.02,1.95,3.58,4.47,6.96,10.01,16.43,28.27,66.62,113.36,174.67,230.60,809.57
1945,4.95,5.89,1.36,1.86,2.41,1.16,1.01,0.57,0.57,0.66,1.10,1.52,2.32,3.88,6.67,8.13,16.75,28.29,59.74,104.34,155.37,246.14,774.94
1946,3.85,3.25,0.70,0.53,0.91,0.41,0.52,0.14,0.64,0.65,0.67,1.17,1.24,3.49,4.61,8.17,14.38,24.27,47.07,83.89,119.26,229.60,956.59
1947,3.44,2.53,0.39,0.52,0.42,0.32,0.40,0.17,0.18,0.43,0.52,0.95,1.97,3.67,4.42,5.84,12.66,21.06,45.31,80.63,119.21,212.07,645.40
1948,3.04,2.16,0.06,0.49,0.44,0.34,0.15,0.11,0.29,0.42,0.49,0.48,1.41,2.24,4.31,7.11,10.15,16.86,43.73,75.39,112.81,198.38,716.06
1949,3.21,1.67,0.21,0.25,0.62,0.53,0.23,0.25,0.19,0.28,0.27,0.63,1.74,1.72,4.43,5.20,12.07,20.41,48.79,85.36,130.80,195.84,546.80
1950,3.77,2.78,0.13,0.89,0.62,0.54,0.34,0.42,0.22,0.48,0.75,1.14,1.59,2.32,4.90,8.49,13.36,21.98,45.62,79.60,124.56,158.68,2541.16
1951,3.93,3.26,0.47,0.36,0.66,0.55,0.45,0.18,0.58,0.15,0.58,0.94,1.69,3.82,5.36,8.61,12.19,20.93,51.93,92.40,139.46,152.87,2017.49
1952,3.18,3.30,0.43,0.33,0.55,0.30,0.42,0.18,0.35,0.59,0.60,0.75,1.94,1.80,5.05,7.68,15.00,22.00,43.25,98.26,24.34,0,0
1953,3.35,2.82,0.61,0.24,0.47,0.46,0.25,0.12,0.39,0.87,0.84,1.16,2.24,2.57,4.79,8.74,12.81,21.64,37.98,67.93,143.24,0,0
1954,2.78,2.40,0.37,0.31,0.11,0.24,0.50,0,0.37,0.55,0.66,0.93,2.09,2.24,4.49,8.53,14.56,18.82,37.49,61.51,24.23,0,0
1955,2.85,1.36,0.44,0.05,0.18,0.16,0.32,0.24,0.38,0.47,0.64,0.82,1.49,2.33,5.15,7.30,10.66,17.59,33.01,65.11,134.28,0,0
1956,3.20,1.31,0.26,0,0.03,0.03,0.13,0.23,0.31,0.51,0.86,1.09,2.03,2.88,5.35,10.18,15.71,22.34,37.03,59.17,112.96,0,0
1957,3.04,2.13,0.06,0.16,0.27,0.31,0.16,0.23,0.31,0.36,0.87,0.89,1.78,2.75,5.21,9.87,12.78,21.36,34.17,59.96,118.18,0,0
1958,2.64,0.76,0.06,0.20,0.03,0.16,0.28,0.24,0.49,0.50,0.03,0.83,1.51,2.45,4.59,7.08,12.55,22.68,36.81,64.89,29.32,0,0
1959,2.55,0.50,0.24,0.11,0.08,0.32,0.34,0.18,0.24,0.42,0.49,1.04,1.26,1.60,4.10,5.76,11.82,20.24,38.19,53.22,90.60,0,0
1960,2.96,0.49,0.12,0.06,0.07,0.16,0.23,0.24,0.14,0.37,0.31,0.74,1.70,2.43,4.78,8.72,13.64,20.45,31.92,59.33,126.62,151.01,365.93
1961,2.51,1.23,0.18,0,0.02,0.28,0.10,0.12,0.07,0.40,0.58,0.52,1.71,3.33,4.10,5.78,11.58,23.75,30.13,54.88,36.05,48.29,38.50
1962,2.55,1.13,0.18,0,0.04,0.09,0.15,0.25,0.14,0.25,0.65,0.95,1.46,2.84,3.54,6.91,13.38,19.49,38.27,55.81,32.45,45.43,13.44
1963,2.71,0.66,0.06,0.05,0.13,0.22,0.16,0.12,0.15,0.35,1.09,0.83,1.51,1.91,3.30,7.83,11.44,22.31,35.68,56.43,103.44,56.92,0
1964,2.31,0.48,0.06,0.06,0.17,0.25,0.24,0.12,0.08,0.54,0.38,0.92,1.35,2.18,4.00,6.23,8.95,19.76,31.50,51.61,27.90,152.82,0
1965,2.52,0.43,0.06,0.05,0.08,0.07,0.09,0.07,0.16,0.16,0.58,0.89,1.78,2.44,5.14,7.71,10.78,16.81,25.91,55.03,88.01,0,531.91
1966,2.17,0.25,0.18,0.10,0.22,0.11,0.08,0.21,0.27,0.21,0.46,0.80,1.49,1.97,4.57,6.58,9.28,16.82,31.71,50.65,34.03,0,0
1967,2.52,0.88,0.06,0.10,0.08,0.11,0.20,0.14,0.09,0.17,0.50,0.78,1.74,2.43,4.40,6.49,12.18,20.44,32.13,42.65,84.06,0,0
1968,2.65,0.48,0,0.05,0.10,0.32,0,0.07,0.20,0.26,0.81,0.95,1.86,2.98,6.52,8.37,12.50,25.43,25.64,36.17,40.93,62.56,0
1969,2.63,0,0.11,0.05,0,0.17,0.20,0.14,0.27,0.14,0.86,0.91,2.96,2.41,4.84,8.40,13.37,22.32,29.18,43.56,32.69,57.00,0
1970,2.35,0,0.24,0.05,0.05,0.12,0.14,0.18,0.07,0.40,0.60,0.84,1.15,2.98,4.23,8.64,11.86,21.58,24.45,32.79,35.35,55.82,0
1971,2.49,0,0.06,0.05,0.10,0.12,0.10,0.12,0.02,0.28,0.74,1.03,1.64,2.43,5.31,8.73,13.40,17.16,28.07,34.45,33.84,105.80,467.29
1972,2.40,0.23,0,0.15,0.05,0.07,0.24,0.16,0.48,0.43,0.51,0.68,1.91,2.81,4.42,7.38,11.46,18.26,29.10,33.81,50.39,25.38,264.55
1973,2.27,0,0.12,0.10,0,0.07,0.04,0.10,0.22,0.40,0.75,0.90,1.31,2.62,4.18,7.79,11.33,19.63,28.32,41.44,35.18,0,0
1974,2.15,0,0,0.15,0.05,0.06,0.15,0.04,0.13,0.42,0.99,0.74,1.81,2.38,4.46,6.56,10.46,13.81,26.84,35.21,57.08,22.75,0
1975,2.44,0,0.06,0.10,0,0.15,0.05,0.08,0.12,0.51,0.59,1.08,1.34,2.48,4.15,7.20,13.95,18.05,32.19,45.29,49.92,20.30,0
1976,2.73,0,0.12,0,0.25,0.06,0.05,0.16,0.30,0.77,0.23,1.20,1.83,2.42,5.51,10.15,12.23,20.01,35.41,42.15,56.72,83.84,0
1977,2.50,0,0.06,0.05,0.10,0.02,0,0.25,0.22,0.52,0.91,1.20,1.72,3.13,3.99,6.05,13.46,17.24,34.50,51.16,35.88,79.63,193.99
1978,2.53,0.27,0,0.05,0.15,0.02,0.05,0.14,0.16,0.54,0.67,0.89,1.45,2.95,3.56,8.62,12.32,21.50,29.40,54.66,47.30,37.54,0
1979,2.26,0,0.06,0,0.25,0.19,0.05,0.24,0.15,0.35,0.49,0.95,1.58,2.92,3.41,5.76,11.21,17.69,29.67,42.22,49.11,54.18,0
1980,2.50,0,0.07,0.25,0.05,0.14,0.09,0.05,0.20,0.30,0.68,1.25,1.51,2.06,4.81,8.12,15.01,20.73,23.94,36.05,52.02,71.88,0
1981,2.71,0,0.07,0.05,0.05,0.24,0.14,0.25,0.12,0.48,0.75,1.18,1.32,3.21,4.34,7.98,12.33,21.82,37.46,40.68,59.99,71.77,0
1982,3.00,0,0.07,0.06,0,0.13,0.15,0.24,0.28,0.20,0.90,1.51,1.88,2.67,4.48,7.77,14.78,24.10,32.52,64.62,80.11,108.78,107.82
1983,3.14,0,0.12,0.12,0.10,0.15,0.05,0.10,0.10,0.40,0.49,0.73,2.12,2.67,4.88,10.95,15.96,23.82,37.72,57.67,96.67,103.69,233.38
1984,3.16,0,0.06,0,0.05,0.10,0.09,0.23,0.34,0.24,0.55,0.68,1.74,2.55,5.16,10.28,16.18,25.18,39.66,68.59,74.06,138.40,123.38
1985,3.20,0,0.06,0.12,0.05,0.10,0.10,0.24,0.10,0.54,0.49,1.12,1.64,3.11,4.25,8.33,15.51,25.50,36.83,74.46,103.89,139.06,124.22
1986,3.07,0,0.06,0.06,0.10,0.15,0.15,0.20,0.34,0.21,0.48,0.70,1.81,3.08,4.71,7.20,13.29,25.17,42.27,66.74,77.51,170.79,127.23
1987,2.95,0,0,0,0.05,0.18,0,0.10,0.25,0.44,0.47,0.21,1.64,2.04,4.83,7.51,16.77,21.02,41.39,71.65,81.61,132.79,0
1988,2.64,0,0.21,0.12,0.05,0.08,0,0.05,0.49,0.38,0.30,0.28,1.24,2.49,3.92,6.90,10.14,22.19,39.37,64.35,69.39,133.29,0
1989,2.69,0,0,0.06,0.05,0.19,0.15,0.15,0.24,0.27,0.30,0.83,1.40,2.48,3.33,6.89,11.45,22.34,38.15,63.10,93.88,68.56,159.24
1990,2.79,0,0.06,0,0,0,0.10,0.05,0.05,0.25,0.25,0.75,0.77,2.35,4.06,6.29,11.93,24.37,36.15,68.52,111.81,146.88,0
1991,2.90,0,0.06,0.06,0.20,0.05,0.05,0.19,0,0.25,0.67,0.72,1.35,1.82,3.61,7.08,10.27,23.12,38.63,71.60,111.07,218.18,0
1992,2.42,0,0,0,0.10,0.05,0.10,0,0.15,0.20,0.35,0.78,0.84,1.68,3.19,6.18,10.57,15.96,37.77,61.17,105.44,205.77,0
1993,2.64,0,0.07,0.06,0,0.10,0.10,0.10,0.05,0.20,0.34,0.82,0.77,2.03,3.42,5.97,9.82,21.88,42.27,69.28,100.60,130.05,117.92
1994,2.63,0,0,0,0,0.10,0.10,0.15,0.15,0.50,0.39,0.65,1.05,1.35,3.06,5.30,10.38,20.85,44.28,64.43,105.70,120.64,322.93
1995,2.60,0,0,0,0.10,0.10,0.10,0.10,0.24,0.20,0.39,0.48,1.33,1.33,3.13,6.48,11.38,17.60,42.02,60.28,131.32,106.99,102.41
1996,2.53,0,0,0.18,0.05,0.15,0.10,0,0.05,0.19,0.68,0.66,0.90,1.69,2.99,5.74,9.19,18.08,39.37,69.41,96.03,176.94,88.22
1997,2.49,0,0.07,0,0,0.25,0.05,0.10,0.10,0.35,0.49,0.45,0.93,1.33,2.46,6.36,10.42,19.03,37.60,65.78,105.04,165.71,172.04
1998,2.68,0,0.07,0.06,0.05,0.10,0.15,0.15,0.05,0.34,0.53,0.68,1.14,2.11,2.69,5.81,10.59,19.98,39.78,68.01,118.46,183.52,322.97
1999,2.87,0,0.07,0.06,0.10,0.15,0,0.15,0.30,0.15,0.65,0.85,0.95,1.95,2.94,5.57,10.38,22.66,38.99,80.45,126.98,201.51,305.48
