"Year","Total","<1","1-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75-79","80-84","85-89","90-94","95-99","100+"
1942,54.72,263.10,41.31,14.50,9.49,13.01,12.40,11.22,14.72,17.70,24.13,29.09,36.97,56.83,79.65,123.53,186.80,316.25,390.49,572.80,863.63,942.49,2261.57
1943,41.55,367.09,39.70,13.18,8.26,11.71,9.94,9.43,11.78,10.91,13.62,19.42,22.55,38.56,54.50,91.31,137.80,213.18,249.09,366.05,540.35,593.84,2239.86
1944,42.89,355.69,45.09,13.02,10.66,13.37,10.71,9.86,11.57,10.59,15.12,18.14,22.92,35.97,54.12,89.13,141.54,218.25,272.32,422.71,589.74,703.42,2291.07
1945,43.40,487.60,51.72,16.30,10.71,11.72,11.32,9.81,12.01,11.23,13.45,18.20,22.01,35.37,47.61,79.70,129.80,201.68,241.15,386.74,526.02,750.43,2160.78
1946,35.77,315.25,37.07,11.65,9.40,9.87,8.29,8.30,8.28,8.21,10.90,14.47,17.57,32.11,43.34,73.29,116.83,183.49,219.48,356.75,464.06,804.06,3039.06
1947,35.37,315.40,31.74,8.62,6.47,7.69,7.82,6.94,7.64,8.89,11.16,13.32,19.63,31.29,43.56,74.45,125.32,193.42,227.71,367.50,497.04,794.37,2216.13
1948,33.23,260.15,27.98,8.26,6.06,7.61,6.42,6.94,8.81,8.01,10.52,12.10,19.06,29.94,43.57,73.09,119.65,182.42,221.36,347.96,477.20,756.21,2512.63
1949,36.20,270.03,30.66,7.69,5.33,7.84,6.36,7.41,8.30,8.58,10.03,13.25,18.01,31.58,47.05,83.19,137.43,214.22,255.70,403.44,566.56,763.15,1974.42
1950,35.11,224.72,19.80,5.27,4.66,6.88,6.41,6.49,6.54,7.37,9.25,13.61,17.56,35.09,48.60,83.46,138.94,212.15,250.68,398.63,575.33,659.32,9811.90
1951,35.35,213.93,22.91,5.61,3.85,5.55,5.67,5.27,7.37,7.70,10.50,14.23,18.06,28.15,46.59,81.44,144.21,227.75,274.73,441.61,615.99,610.11,7452.23
1952,34.12,205.30,22.13,5.19,3.86,5.29,5.49,5.31,5.11,6.40,8.65,14.20,19.27,27.90,52.77,86.90,153.12,215.30,301.51,394.50,426.93,401.97,1360.01
1953,34.22,185.56,19.65,5.57,3.41,4.74,5.83,5.17,6.09,5.87,8.19,13.60,20.45,30.11,49.73,82.72,161.07,236.50,310.20,377.61,384.90,224.45,5600.00
1954,32.85,177.84,20.96,4.57,3.18,4.37,5.30,5.37,6.49,7.09,8.76,12.26,18.11,29.49,49.15,82.54,150.21,221.16,287.40,381.71,387.75,221.90,3333.33
1955,32.52,151.12,18.36,4.22,2.28,4.35,4.68,3.82,6.22,6.57,8.25,14.10,17.89,29.70,48.57,82.78,154.87,216.29,321.63,405.69,364.30,423.47,2325.58
1956,32.98,119.08,14.73,4.48,2.58,4.26,4.73,5.24,5.61,5.33,7.95,12.60,17.55,32.76,48.87,88.67,154.88,240.66,317.75,410.36,481.93,443.62,3389.83
1957,32.68,131.81,16.58,5.74,3.00,4.28,3.05,4.30,5.40,5.22,7.35,12.13,16.46,29.91,50.07,84.42,157.55,244.35,318.00,395.96,474.35,303.57,2934.38
1958,31.56,124.77,13.15,3.88,2.37,3.45,3.74,4.68,4.89,6.79,8.64,10.68,18.37,29.51,48.72,83.39,148.35,231.85,315.83,408.49,483.41,351.70,0
1959,30.84,96.65,14.63,4.20,3.04,4.56,4.33,4.17,5.05,6.11,7.71,12.71,15.11,30.58,48.12,83.78,143.39,226.73,319.75,393.03,411.81,351.87,1413.97
1960,30.05,87.71,12.94,3.31,2.50,2.65,4.00,4.18,5.45,5.71,7.96,10.66,17.08,26.69,44.12,79.04,150.11,228.94,318.18,383.18,442.40,481.86,1099.31
1961,29.69,92.86,11.25,3.87,2.13,3.00,2.67,4.50,5.42,6.17,7.37,10.58,15.90,26.93,47.39,76.14,149.21,222.04,310.56,416.63,393.09,497.06,365.15
1962,30.57,81.56,13.43,3.95,2.50,3.72,3.03,3.33,5.06,6.61,6.26,10.42,15.54,27.26,45.62,80.27,155.11,223.02,339.79,419.84,503.11,660.20,197.47
1963,31.16,87.74,10.39,3.76,2.85,2.69,3.16,3.79,4.34,6.00,6.90,13.02,16.13,26.84,44.10,86.85,147.63,236.57,348.04,437.07,529.10,650.43,262.05
1964,29.88,80.00,10.74,3.43,2.81,3.24,3.31,4.11,3.75,5.69,7.49,10.68,16.05,25.69,42.94,75.62,143.44,237.41,336.39,437.91,497.09,585.49,0
1965,30.38,78.35,9.81,3.18,1.76,3.13,3.19,4.13,4.24,5.74,6.43,9.46,15.21,26.35,47.53,89.33,148.25,231.13,337.29,427.25,509.59,538.91,531.91
1966,29.14,75.20,10.03,3.82,2.29,2.72,3.60,4.11,4.44,4.78,5.66,9.04,15.21,26.01,42.30,77.76,140.11,219.42,344.70,427.86,540.82,462.56,554.09
1967,29.77,67.99,8.83,4.05,2.73,3.54,2.94,2.94,3.04,4.75,6.81,11.11,14.58,26.64,42.67,81.95,150.84,232.59,329.09,441.99,555.73,442.14,531.37
1968,30.90,66.77,7.75,3.28,2.09,3.05,2.91,2.22,4.00,5.93,7.28,10.65,15.09,24.08,45.04,74.56,143.24,258.56,392.41,480.50,620.78,606.57,1331.87
1969,31.40,74.53,8.20,3.17,2.83,3.85,3.10,2.51,4.11,5.52,7.13,10.34,15.10,26.77,45.40,76.75,148.26,250.41,354.51,521.96,715.34,453.89,992.56
1970,29.36,56.55,7.22,2.58,2.21,2.22,3.06,2.41,4.63,5.54,6.70,10.63,14.50,22.38,39.92,72.76,137.22,214.82,367.13,551.04,645.55,601.70,1511.34
1971,28.17,51.75,6.25,2.81,2.24,2.04,2.86,2.02,4.07,5.51,7.38,9.68,11.82,24.02,36.95,68.42,127.59,208.98,353.60,498.65,728.35,820.97,934.58
1972,25.62,49.47,7.22,2.95,1.49,2.51,2.55,2.55,3.89,5.44,4.91,8.66,12.81,20.15,32.20,61.65,119.02,193.42,326.28,472.96,608.62,474.93,264.55
1973,25.41,41.69,7.03,2.34,1.71,3.01,3.14,2.47,3.97,4.78,7.07,8.43,13.21,22.85,34.39,59.92,113.65,182.54,320.10,467.78,567.50,630.34,153.73
1974,24.94,42.64,5.90,1.99,1.91,2.32,2.42,2.73,3.03,3.96,6.53,9.14,13.32,20.87,34.84,54.49,108.34,185.81,330.27,464.96,579.21,768.11,411.51
1975,23.78,38.77,4.49,2.21,2.11,2.84,2.40,2.60,3.08,4.75,6.42,9.86,11.24,17.45,32.38,58.81,103.82,181.77,309.55,420.23,572.25,553.37,217.63
1976,24.67,41.92,4.10,2.40,2.04,2.39,3.56,3.15,2.55,3.77,6.38,9.92,12.36,21.31,33.19,52.22,114.60,191.77,308.06,460.24,547.07,750.26,403.64
1977,23.69,32.98,4.38,2.05,1.89,2.32,3.03,2.41,3.09,4.24,6.77,8.82,10.93,16.93,34.06,56.90,103.26,182.04,292.27,446.69,636.31,570.89,969.94
1978,23.06,24.17,4.84,2.32,1.80,2.73,2.93,2.91,2.62,3.42,5.71,8.46,13.77,17.87,32.14,53.75,102.29,178.23,284.34,428.64,525.20,671.79,1251.30
1979,21.89,21.81,4.77,1.87,1.67,3.39,2.85,2.46,3.52,3.77,7.68,10.31,10.83,18.94,27.52,51.60,102.07,180.15,261.80,368.96,476.08,442.56,178.04
1980,20.72,28.88,4.86,2.28,1.54,2.41,3.00,2.83,3.04,4.45,4.99,9.24,14.59,17.93,27.47,48.56,93.91,167.55,244.68,343.14,388.48,449.17,289.22
1981,21.35,23.29,5.04,2.37,2.37,2.66,2.32,3.09,4.02,4.06,7.56,9.20,12.26,18.49,28.24,50.84,97.60,177.67,254.28,319.27,422.84,466.53,653.60
1982,20.28,26.75,4.10,1.94,2.04,2.45,2.82,3.54,3.05,4.23,5.74,9.01,13.46,18.79,29.38,52.37,97.10,154.82,227.98,307.63,379.69,253.84,323.46
1983,21.39,26.57,3.01,2.23,2.41,2.71,2.64,3.75,4.24,5.16,5.65,9.01,12.07,19.95,29.91,56.29,91.63,178.22,248.80,345.25,361.16,518.44,233.37
1984,18.04,18.49,3.52,1.01,2.29,2.97,1.85,2.66,3.12,4.88,6.17,9.35,12.63,16.76,26.75,45.21,75.26,131.60,212.30,286.49,340.13,415.22,370.14
1985,15.98,22.14,2.72,1.72,1.19,3.32,2.66,2.79,3.02,4.68,6.06,8.64,12.04,15.73,24.02,40.46,69.64,118.48,172.57,225.42,229.10,278.13,496.88
1986,16.75,21.11,3.65,1.79,1.24,2.30,3.40,3.66,3.79,4.33,6.08,7.96,13.33,16.86,26.52,41.03,72.36,121.66,195.33,226.71,215.07,273.27,763.38
1987,16.47,19.09,2.38,1.27,1.60,1.92,2.62,2.91,3.59,4.59,5.39,7.35,11.17,15.01,24.32,40.03,81.62,128.89,188.14,239.92,265.83,265.57,372.90
1988,17.56,21.00,3.13,1.62,1.42,2.10,2.79,2.28,3.74,4.01,6.02,8.29,10.89,15.14,24.61,42.19,82.21,138.91,199.68,282.01,294.90,311.01,981.07
1989,17.98,20.50,2.55,1.35,1.68,1.59,2.48,2.36,3.92,5.45,5.50,7.52,9.68,17.62,25.51,45.64,81.60,142.38,212.81,285.84,305.57,370.27,477.72
1990,17.79,18.72,3.12,1.55,1.50,2.30,2.78,3.03,3.28,5.05,5.98,8.09,11.06,16.07,21.99,40.17,79.71,130.98,242.89,303.24,326.26,400.60,0
1991,17.16,18.24,3.55,1.31,1.51,1.97,2.73,2.72,3.63,5.35,6.72,8.08,10.76,15.37,22.58,39.59,69.39,139.21,212.49,290.17,297.98,278.80,264.56
1992,17.15,22.67,3.26,1.44,1.15,1.65,2.36,2.73,2.94,4.52,6.24,8.96,10.19,15.90,21.70,39.85,69.00,132.73,217.25,307.19,330.34,324.92,258.74
1993,17.01,23.77,2.68,1.32,1.30,1.99,2.43,2.86,3.66,5.16,6.01,6.86,9.16,12.45,22.63,42.25,71.98,134.56,222.02,306.69,272.66,330.10,589.60
1994,17.43,27.16,2.55,1.60,1.35,2.41,2.29,2.75,2.81,4.85,6.29,7.96,9.19,15.34,22.35,41.84,71.39,128.16,229.24,332.21,328.24,315.53,0
1995,17.84,21.87,2.53,0.86,1.25,1.52,2.09,2.80,3.06,4.84,6.86,8.18,10.73,16.22,23.54,41.62,69.93,142.10,225.50,328.40,348.49,427.98,102.41
1996,17.83,20.32,2.37,1.37,1.06,2.15,1.90,3.19,3.52,4.26,6.83,8.15,9.62,14.59,20.74,39.03,72.28,126.06,262.46,358.47,382.92,346.51,352.88
1997,18.33,26.05,2.09,0.86,1.41,1.95,2.24,2.06,3.83,4.54,7.48,8.66,10.16,12.77,20.54,40.55,75.08,140.91,260.62,361.90,387.57,404.31,172.04
1998,19.69,23.10,2.08,1.31,1.42,1.50,1.94,2.43,3.07,4.21,7.33,7.07,9.72,12.24,20.04,40.27,75.89,162.09,307.02,429.43,529.15,385.36,80.74
1999,20.50,22.00,2.34,1.20,1.66,1.85,2.21,2.61,2.91,4.34,7.15,8.30,10.06,11.28,19.57,40.70,80.70,165.40,302.25,475.50,566.77,587.71,229.10
