"Year","Total","<1","1-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75-79","80-84","85-89","90-94","95-99","100+"
1953,67.64,273.96,28.42,8.05,4.01,8.01,15.71,27.15,35.30,51.58,70.02,96.69,113.36,126.93,147.94,146.42,156.33,139.71,113.07,110.26,113.95,126.52,7896.02
1954,60.40,223.27,26.19,6.65,3.74,5.70,12.10,22.51,33.55,43.20,60.51,88.02,106.26,115.81,131.39,125.86,146.28,131.35,111.42,116.92,80.00,208.80,6667.11
1955,59.53,208.95,23.61,4.52,2.10,4.81,9.23,20.48,32.09,42.11,61.24,80.83,104.54,120.96,140.07,134.74,144.44,142.08,127.92,117.58,130.20,178.05,0
1956,54.85,182.53,21.70,4.68,2.02,3.67,7.14,18.22,28.39,40.11,54.09,70.82,98.59,115.94,122.28,134.51,139.76,142.06,126.86,101.61,64.06,58.91,0
1957,53.44,160.89,20.81,4.94,2.51,4.13,8.11,16.57,24.72,34.68,50.58,68.54,96.29,112.23,123.96,129.78,144.08,143.67,120.64,110.90,116.41,113.70,1562.50
1958,46.52,124.97,16.43,3.64,1.49,3.17,5.99,11.99,23.02,31.10,43.73,60.80,78.22,98.18,112.37,115.02,120.32,138.57,131.59,128.13,135.68,104.28,0
1959,45.80,136.02,16.11,3.64,2.41,3.03,5.88,11.53,20.33,27.75,43.47,53.04,77.13,97.30,105.21,126.56,130.33,135.63,127.06,125.40,102.42,47.54,0
1960,42.57,95.98,11.02,2.64,1.09,1.86,3.84,7.22,17.66,24.79,36.16,50.54,73.20,89.35,109.11,118.21,133.08,146.93,139.58,125.23,100.40,123.51,288.99
1961,39.73,92.73,11.57,2.41,1.08,1.69,3.40,7.22,15.57,23.48,34.06,46.03,65.06,84.17,97.83,113.46,123.97,141.99,130.57,119.74,116.71,156.87,105.58
1962,37.65,86.39,10.00,2.47,1.26,1.34,3.16,5.71,12.74,20.26,30.53,42.68,57.72,83.63,96.35,107.59,126.86,131.03,139.68,118.95,151.94,220.22,60.89
1963,36.37,93.32,11.72,2.17,1.28,1.93,2.47,5.17,11.78,19.97,28.42,39.60,52.27,77.41,95.95,108.90,124.18,126.51,146.05,135.35,95.61,21.80,0
1964,31.25,73.66,7.11,1.54,0.90,1.14,1.73,5.34,8.84,18.54,24.16,33.93,44.46,65.27,83.91,90.48,111.87,125.70,112.48,117.87,107.98,122.53,510.20
1965,30.26,57.30,5.57,1.54,0.70,1.38,2.04,3.66,7.82,14.45,20.77,30.91,39.33,59.80,78.63,94.73,106.01,136.76,145.71,167.47,137.25,321.15,1063.82
1966,28.08,67.09,6.17,1.64,0.73,1.27,2.08,3.78,4.62,12.58,19.85,28.70,37.72,53.51,69.20,92.56,110.99,117.01,128.14,153.94,154.59,162.74,0
1967,27.55,58.73,5.41,1.04,0.70,0.95,1.58,2.72,4.94,10.86,18.12,26.76,37.85,53.81,73.00,88.69,101.14,127.58,144.09,137.57,175.84,252.28,0
1968,23.83,60.62,4.18,1.00,0.65,0.84,1.49,2.50,5.02,7.62,14.14,22.60,32.07,43.07,58.43,76.70,94.97,111.01,139.34,139.14,153.00,230.94,0
1969,22.67,66.50,4.71,1.05,0.99,1.42,1.75,2.78,3.83,9.21,11.15,18.49,29.23,37.09,52.42,73.61,90.50,115.90,137.32,147.75,193.58,171.01,0
1970,19.10,53.91,5.16,0.65,0.83,1.00,1.27,1.90,3.58,8.09,9.62,17.11,23.02,30.03,45.74,59.53,74.31,95.52,107.02,139.28,200.28,223.28,503.78
1971,19.01,60.72,5.09,1.13,0.61,0.83,1.53,2.84,2.95,5.40,10.38,15.65,19.14,27.89,42.65,54.60,74.11,104.97,120.95,171.03,222.37,416.99,467.29
1972,18.43,66.68,4.17,1.16,0.57,0.65,1.47,2.02,3.12,5.95,9.16,14.29,21.68,30.68,37.28,55.95,74.79,105.90,124.34,132.57,152.51,282.95,0
1973,18.66,68.17,4.16,0.82,0.62,1.12,1.84,1.40,3.85,5.34,9.17,14.35,18.81,28.34,37.83,57.08,74.42,100.77,140.30,166.11,218.08,183.26,307.46
1974,17.98,69.82,5.05,1.11,0.89,0.66,1.86,1.88,2.94,4.80,8.98,13.47,16.58,25.17,36.28,53.06,71.23,100.90,143.49,161.77,232.93,300.00,137.17
1975,17.84,67.50,3.04,0.86,0.48,1.51,1.50,1.90,2.37,4.06,7.26,11.52,17.84,28.47,37.42,52.92,71.87,98.02,143.03,188.39,200.87,222.69,435.26
1976,17.83,61.17,3.17,0.84,0.53,0.86,1.28,1.09,2.61,3.48,7.76,11.10,16.70,24.09,39.77,49.93,71.23,108.94,144.92,203.66,243.14,388.44,403.64
1977,16.57,50.02,3.34,0.80,0.56,1.18,1.23,1.69,2.17,3.96,7.56,11.30,16.08,21.12,33.20,47.63,68.39,98.65,142.48,188.18,264.33,218.01,193.99
1978,16.55,51.34,2.77,0.78,0.44,1.18,1.30,1.73,2.31,2.99,6.76,8.89,14.88,19.97,30.65,51.99,70.98,101.59,141.35,228.40,265.23,228.68,208.55
1979,15.01,30.42,3.72,0.90,0.48,1.10,1.67,1.52,1.82,3.22,4.64,8.07,12.62,18.22,26.57,43.06,62.77,98.88,141.67,206.65,297.82,379.33,0
1980,14.97,27.89,4.05,0.61,0.85,0.74,1.01,1.38,2.27,2.59,5.59,8.02,12.76,17.87,25.22,41.53,60.92,101.21,159.50,207.66,299.79,323.41,144.61
1981,14.80,22.76,2.88,0.77,0.73,0.95,1.40,1.12,1.90,3.62,5.41,8.58,11.90,16.65,24.61,37.10,60.72,104.47,161.71,220.65,293.90,448.58,522.88
1982,13.68,19.25,2.09,1.38,0.42,0.81,0.71,1.53,1.79,2.60,4.20,6.82,10.05,16.29,23.84,34.19,57.01,92.34,148.50,226.90,299.64,435.14,323.46
1983,14.29,14.24,1.95,0.90,0.43,0.89,1.37,1.67,1.78,3.16,4.13,8.34,10.57,17.29,23.35,36.24,57.80,104.82,164.73,248.17,247.40,466.60,466.75
1984,13.87,16.88,2.19,1.14,0.65,1.02,2.01,2.58,2.91,3.22,3.82,6.92,10.80,14.55,21.55,32.12,50.40,96.97,149.26,266.69,364.81,380.61,123.38
1985,14.78,17.72,1.55,0.72,0.69,1.10,1.88,2.04,4.01,4.50,5.39,7.10,8.98,15.25,21.64,36.14,55.09,97.50,157.51,273.51,402.25,608.40,496.89
1986,14.65,15.42,1.29,0.89,0.75,1.18,2.32,4.95,6.45,5.75,9.72,7.75,11.08,13.47,20.69,29.04,57.94,85.92,152.87,236.92,382.61,409.89,636.14
1987,15.16,15.21,2.28,0.79,0.85,0.85,2.61,6.45,8.59,9.88,9.37,10.56,11.66,15.11,19.46,31.12,49.66,84.07,144.75,233.04,368.41,381.76,497.20
1988,15.91,20.48,1.41,0.89,0.40,0.77,2.49,9.48,11.38,10.83,11.72,12.50,11.45,15.51,19.87,28.22,54.54,80.84,145.91,243.47,294.88,533.17,280.30
1989,17.82,13.50,1.64,0.65,0.26,0.99,2.68,13.41,18.09,16.52,15.70,15.06,14.99,16.10,21.00,30.54,52.34,79.84,130.41,262.19,331.54,534.83,796.19
1990,20.17,13.26,1.84,0.35,0.46,0.58,2.60,16.62,25.08,21.58,21.43,19.95,17.15,17.66,23.38,30.45,54.29,83.37,149.83,227.29,379.42,534.15,617.76
1991,22.07,13.29,2.27,0.80,0.65,1.35,3.63,22.12,35.26,28.05,25.66,22.89,17.71,20.34,21.86,32.32,45.37,81.94,139.53,224.76,355.19,484.87,264.56
1992,23.52,18.20,2.71,0.53,0.85,1.00,2.22,22.65,42.57,33.54,25.65,22.30,21.87,19.60,23.92,31.26,44.40,86.40,135.32,224.17,379.94,552.36,517.47
1993,24.27,15.29,2.23,0.70,0.70,1.06,2.36,18.40,47.52,40.80,29.12,23.93,22.45,20.42,24.23,25.60,47.97,84.25,134.88,254.57,341.16,460.16,589.60
1994,25.33,14.28,1.82,0.93,0.80,1.09,2.40,17.61,47.61,44.57,32.10,26.97,24.43,20.12,23.29,31.04,52.57,81.99,137.19,244.25,347.44,584.67,430.57
1995,25.02,10.25,1.79,0.90,0.40,0.75,2.52,14.22,46.06,45.87,30.62,25.47,24.74,20.47,24.01,33.57,47.69,77.62,147.36,265.16,391.39,584.37,614.45
1996,20.66,10.83,2.01,0.41,0.86,0.75,1.60,7.26,29.87,35.80,24.52,19.10,19.37,17.21,22.26,32.28,46.33,76.64,147.04,226.03,344.25,597.22,352.88
1997,14.23,10.56,1.19,0.48,0.50,0.40,0.80,2.88,10.58,14.22,11.42,8.81,10.46,12.80,17.69,28.06,46.34,74.54,133.59,228.18,359.80,477.24,430.11
1998,12.43,10.05,1.05,0.24,0.25,0.30,1.00,2.40,6.67,12.22,8.14,7.97,8.72,12.45,16.06,26.25,38.96,67.55,129.28,213.40,296.77,483.23,484.45
1999,12.09,10.21,1.38,0.24,0.30,0.40,0.74,1.90,5.69,12.40,9.28,7.80,8.52,12.32,14.83,22.83,38.71,62.44,123.67,205.42,326.94,363.82,840.04
