"Year","Total","<1","1-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75-79","80-84","85-89","90-94","95-99","100+"
1940,28.67,1754.87,0.25,0.06,0,0.06,0.04,0.01,0.48,0.25,0.29,0,0.16,1.42,1.81,0.80,0.52,0.84,1.24,1.84,2.95,4.29,2442.85
1941,27.50,1697.74,0.11,0,0.06,0,0.04,0.01,0.38,0.27,0.28,0,0.15,1.06,0.86,0.13,0.42,0.72,0.81,1.15,1.74,2.05,1296.78
1942,30.14,1863.69,0.38,0,0,0,0.23,0.01,0.40,0.27,0.47,0,0.14,0.48,0.45,0.27,0.35,0.59,0.35,0.49,0.75,0.91,1909.59
1943,27.95,1723.68,0.07,0,0,0.06,0.02,0.01,0.13,0.29,0.20,0,0.11,0.91,0.58,0.84,0.26,0.43,0.18,0.24,0.36,0.43,2270.71
1944,30.31,1872.85,0.12,0,0,0,0.10,0.02,0.38,0.27,0.27,0,0.13,0.62,0.30,0.75,0.28,0.45,0.24,0.35,0.49,0.63,2504.59
1945,36.60,2259.77,0.11,0,0,0,0.26,0.09,0.32,0.33,0.26,0,0.09,0.59,0.70,0.14,0.28,0.46,0.27,0.41,0.57,0.88,2197.71
1946,32.92,2028.33,0.26,0.14,0,0.09,0.02,0.01,0.17,0.20,0.17,0.01,0.08,0.54,0.74,0.14,0.28,0.47,0.40,0.64,0.83,1.54,2977.41
1947,29.60,1822.60,0.35,0.04,0.05,0.06,0.25,0.01,0.13,0.18,0.11,0.01,0.09,0.54,0.90,0.23,0.28,0.44,0.31,0.49,0.66,1.16,1992.85
1948,25.75,1588.75,0.28,0.04,0,0,0.03,0,0.46,0.10,0.10,0,0.08,0.48,0.30,0.16,0.23,0.36,0.27,0.40,0.55,0.96,2106.99
1949,26.87,1653.53,0.58,0,0.05,0,0.29,0.01,0.54,0.15,0.05,0,0.08,0.63,0.40,0.42,0.29,0.46,0.41,0.61,0.87,1.26,1844.82
1950,27.82,1669.96,0.12,0,0,0,0.10,0.02,0.24,0.23,0.11,0.01,0.07,0.63,0.54,0.02,0.33,0.52,1.05,1.61,2.32,2.86,8432.42
1951,27.47,1662.42,0.17,0.06,0,0.06,0.21,0.01,0.17,0.13,0.12,0,0.09,0.43,0.39,0.15,0.34,0.57,0.39,0.61,0.86,0.89,6972.83
1952,26.32,1620.76,0.26,0,0,0,0,0.01,0.20,0.10,0.05,0,0.09,0.22,0.42,0.02,0.40,0.49,0.97,0.39,0.40,0.41,1692.35
1953,25.05,1544.32,0.50,0.06,0,0,0.12,0.01,0.16,0.14,0.17,0,0.09,0.32,0.43,0.28,0.46,0.54,1.05,0.35,0.33,0,1439.52
1954,25.51,1579.75,0.60,0,0,0,0,0.01,0.15,0.13,0.05,0,0.17,0.21,0.19,0.28,0.40,0.49,0.53,0.39,0.56,0,1070.80
1955,23.76,1472.36,0.32,0,0,0,0.13,0.01,0.13,0.07,0.11,0,0.09,0.30,0.64,0.19,0.52,0.65,0.50,0.45,0.25,0.40,966.94
1956,22.51,1389.43,0.17,0,0,0,0,0.01,0.08,0.13,0.05,0,0.11,0.23,0.31,0.29,0.47,0.69,0.60,0.56,0.50,0.70,1451.55
1957,21.37,1324.88,0.20,0,0,0,0.13,0.01,0.18,0.10,0.12,0,0.10,0.19,0.34,0.41,0.53,0.60,0.60,0.45,0.62,0.37,834.19
1958,20.21,1248.12,0.46,0,0.05,0.14,0,0,0.12,0.07,0.02,0,0.10,0.21,0.40,0.14,0.50,0.68,1.08,0.54,8.36,0.73,298.68
1959,19.55,1205.58,0.09,0,0,0,0.13,0.01,0.14,0.11,0.04,0,0.08,0.12,0.30,0,0.48,0.65,0.56,0.44,0.57,0.66,1167.58
1960,19.23,1189.05,0.15,0,0,0,0,0.01,0.15,0.09,0.02,0,0.08,0.31,0.17,0.05,0.57,0.70,0.61,0.68,0.30,0.35,987.94
1961,18.16,1123.82,0.21,0,0,0,0.14,0,0.05,0.09,0.11,0,0.10,0.14,0.29,0.13,0.52,0.75,1.18,0.63,0.58,0.77,323.52
1962,17.90,1110.43,0.21,0,0,0.17,0,0,0.11,0.11,0.11,0,0.09,0.21,0.43,0.12,0.61,0.85,0.84,0.73,0.71,7.49,160.79
1963,18.19,1127.85,0.15,0,0,0,0.07,0,0.17,0.15,0.06,0,0.10,0.23,0.24,0,0.65,0.93,0.82,0.70,0.70,1.20,43.20
1964,16.72,1038.09,0.24,0.05,0,0,0,0,0.32,0.15,0.04,0,0.09,0.17,0.24,0.22,0.74,0.94,0.99,0.93,0.59,1.07,243.28
1965,15.70,974.63,0,0,0,0,0,0,0.08,0.14,0.17,0,0.10,0.17,0.29,0.21,0.76,1.03,1.49,1.08,0.56,0.91,301.71
1966,15.84,976.47,0.24,0,0,0,0,0,0.12,0.13,0.10,0,0.10,0.20,0.52,0,0.70,0.99,2.40,2.19,0.48,1.71,329.77
1967,15.34,946.00,0.23,0.05,0,0,0,0,0.18,0.14,0.12,0,0.12,0.27,0.28,0,0.71,1.05,1.23,1.09,1.11,0,62.05
1968,13.87,859.02,0.36,0,0,0,0,0,0.06,0.23,0,0,0.10,0.14,0,0.31,0.30,0.24,0.42,1.03,0,0,549.45
1969,14.43,897.21,0.38,0.03,0,0,0,0,0.12,0.01,0.07,0.02,0,0.03,0.23,0.07,0.03,0.11,0.60,0.47,0.94,0,228.29
1970,13.07,804.44,0.48,0.02,0.01,0,0.02,0,0.06,0,0.01,0,0,0.10,0.03,0.13,0.03,0,0.50,1.91,0,0,1355.17
1971,12.29,755.14,0.30,0.07,0,0,0.05,0.12,0.01,0,0.12,0.01,0.02,0,0.02,0.05,0.09,0,0.41,0.23,0,0,1509.35
1972,11.08,691.35,0.18,0.05,0,0,0.05,0,0.07,0,0.12,0,0,0.10,0,0,0,0,0,0,0,0,264.55
1973,9.57,597.38,0.18,0,0,0,0,0.10,0.07,0,0,0,0,0,0.08,0.09,0.02,0,0.41,0,0,0,153.73
1974,8.71,541.80,0.23,0.05,0.05,0,0.05,0.05,0.13,0,0.12,0,0,0,0.08,0,0.02,0,0,0,0.67,22.75,274.34
1975,7.99,492.91,0.12,0,0.05,0,0,0.09,0,0,0,0,0,0.10,0.09,0.09,0,0,0,0,0.67,20.30,1741.03
1976,6.84,419.76,0.24,0.20,0.05,0.05,0.10,0.04,0.06,0,0.12,0,0,0,0.10,0.09,0,0.04,0.77,0,0,20.96,807.27
1977,6.41,391.15,0.19,0,0,0,0.05,0.16,0,0.07,0.13,0,0,0,0.11,0,0,0,0.36,0,0,0,1163.92
1978,5.40,333.77,0.07,0.05,0,0,0,0,0.05,0,0.06,0,0.06,0,0,0.09,0,0,0.34,0,0,18.77,834.20
1979,5.02,316.11,0.35,0.05,0.10,0.14,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,4.86,307.94,0.21,0.10,0.05,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,4.40,277.34,0.40,0.11,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,3.99,255.31,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,3.75,237.09,0.24,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,3.53,222.15,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,3.83,243.51,0.12,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,3.42,217.50,0.18,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,3.34,210.80,0.28,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,3.29,213.06,0.14,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,3.33,211.54,0.38,0.12,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,3.24,205.30,0.25,0.06,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,3.13,197.41,0.44,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,2.88,184.68,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,3.17,206.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,3.23,206.31,0.14,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,3.12,200.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,3.09,196.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,3.31,211.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2.77,178.77,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,2.95,187.70,0.21,0.06,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
