"Year","Total","<1","1-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75-79","80-84","85-89","90-94","95-99","100+"
1964,0.29,9.16,0.11,0,0,0,0,0,0,0.06,0.12,0,0.07,0.07,0.40,0.21,1.53,0.72,1.75,2.14,0,0,0
1965,0.32,8.64,0.41,0.10,0,0,0,0.07,0.06,0,0.11,0.09,0.16,0.29,0.48,0.33,1.02,0.48,1.72,1.07,4.46,0,0
1966,0.26,7.79,0.06,0,0,0.05,0,0,0,0.12,0.06,0.18,0,0.34,0.32,0.20,0.64,0.96,1.72,1.06,4.25,0,0
1967,0.29,4.91,0.06,0,0.10,0.05,0,0.07,0.06,0.06,0,0.14,0,0.44,0.40,0.20,0.30,0.96,3.37,5.20,8.32,0,0
1968,0.21,3.33,0.18,0,0.10,0,0,0.08,0.06,0,0.12,0.13,0,0.21,0.32,1.15,0.89,0.72,2.09,2.06,0,0,0
1969,0.24,3.31,0.06,0,0.05,0.05,0,0.07,0.06,0.12,0.06,0.06,0.22,0.22,0.08,0.75,0.56,2.15,1.24,1.01,4.09,0,0
1970,0.25,3.76,0.18,0,0.14,0,0.14,0,0,0.06,0.12,0,0,0,0.16,0.63,0.54,1.65,3.32,3.98,3.93,0,0
1971,0.24,2.29,0.35,0.10,0,0.05,0,0,0,0,0,0.06,0.16,0.09,0.08,0.65,1.02,0.46,2.87,7.88,3.76,0,0
1972,0.20,3.38,0.12,0,0.05,0.14,0,0.10,0.07,0.18,0,0,0.14,0.10,0.32,0.68,0.49,0.43,0.41,4.84,0,0,0
1973,0.27,2.98,0.06,0,0.05,0.20,0,0.05,0,0,0.06,0.18,0.07,0.33,0.08,1.10,1.28,1.66,3.25,1.89,7.03,0,0
1974,0.26,0.96,0,0.05,0,0,0,0,0,0.06,0.12,0.24,0,0.24,0.40,0.64,1.49,2.56,3.22,5.56,6.04,0,0
1975,0.30,2.60,0.18,0,0.05,0,0.05,0,0,0,0.12,0.06,0.24,0,0.45,0.27,1.17,1.87,4.80,6.47,9.33,20.30,0
1976,0.21,1.10,0.06,0,0,0.05,0.05,0,0.06,0,0.06,0.06,0.25,0.09,0.30,0.27,1.05,1.76,2.29,4.59,0,20.96,0
1977,0.23,1.37,0.06,0.05,0.05,0,0.05,0,0,0.07,0.06,0.18,0.12,0.16,0,0.55,1.16,1.70,2.89,4.57,3.26,19.91,0
1978,0.17,0.27,0.07,0.05,0,0,0,0,0.05,0.07,0,0,0.18,0.28,0.24,0.36,0.67,1.14,1.36,0.90,12.61,0,0
1979,0.15,1.08,0.13,0,0,0,0.05,0.05,0,0.14,0.12,0.12,0,0.07,0.13,0.09,0.78,1.13,1.93,2.64,0,0,0
1980,0.12,0.78,0,0,0,0,0,0,0,0.06,0,0.06,0.06,0.07,0.11,0.40,0.56,0.79,0.61,0.86,9.18,17.97,0
1981,0.16,1.00,0.07,0,0,0,0.05,0,0,0,0.07,0.06,0,0,0.29,0.44,0.78,1.42,1.45,4.06,11.99,0,0
1982,0.13,0.50,0,0,0,0.04,0.05,0.05,0,0.05,0,0.06,0.13,0.07,0,0.25,0.55,1.11,1.09,5.39,2.97,0,0
1983,0.15,0.77,0.06,0,0,0.05,0,0,0,0.10,0,0.27,0,0.14,0.08,0.14,0.22,1.83,2.64,1.46,5.68,17.28,0
1984,0.16,0.26,0.06,0.06,0,0.05,0,0.05,0.05,0.10,0.07,0,0.12,0.07,0.43,0.15,0.90,1.06,1.55,3.44,5.48,0,0
1985,0.16,0,0.06,0,0,0.05,0,0.05,0.10,0,0,0.07,0.06,0.21,0.36,0.26,0.48,0.45,1.50,3.20,2.66,52.15,0
1986,0.19,0.77,0.19,0,0.05,0.10,0,0,0,0.16,0.18,0.14,0.07,0.07,0.44,0.33,0.52,1.20,1.24,4.20,2.50,17.08,0
1987,0.07,0,0,0,0,0.04,0,0,0.05,0,0,0.14,0.07,0.07,0,0.20,0.60,0.74,1.70,1.68,0,0,0
1988,0.10,0,0.07,0,0,0,0.05,0,0,0.10,0,0,0.07,0.07,0.14,0.27,0.33,0.72,0.95,2.14,8.68,0,0
1989,0.11,0,0,0,0,0.05,0,0,0,0,0,0.07,0,0.07,0,0.24,0.18,0.71,1.39,3.07,8.00,13.71,0
1990,0.14,0,0.19,0,0.05,0,0.05,0,0.05,0.10,0,0,0.07,0.14,0,0.40,0.74,0.90,2.04,4.93,7.32,13.35,0
1991,0.09,0.26,0.06,0,0,0,0.05,0,0,0.19,0,0,0,0.28,0.07,0.24,0.12,0.85,0.66,0.96,6.72,12.12,0
1992,0.09,1.06,0,0,0.05,0,0,0,0,0,0.05,0,0.07,0.07,0.14,0.32,0.11,0.19,1.10,1.38,4.65,10.83,0
1993,0.08,1.09,0,0,0,0,0,0,0,0,0,0,0.07,0,0.21,0.16,0.40,0.42,1.26,0.44,8.75,0,0
1994,0.07,0.84,0,0.06,0,0.05,0,0,0,0,0.10,0.05,0,0.07,0,0.24,0,0.88,0.21,1.72,4.12,18.56,0
1995,0.10,0.55,0.07,0,0,0,0,0.05,0,0,0,0.20,0.14,0.14,0.07,0.24,0.18,0.72,1.99,1.23,3.90,0,0
1996,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.24,0.18,0.15,0.48,0.80,1.25,7.37,0
1997,0.06,0,0,0,0,0,0,0,0,0,0.05,0,0,0.24,0.16,0.16,0.18,0.55,0.54,1.17,9.67,6.63,0
1998,0.08,0.27,0,0,0,0,0.05,0.05,0,0.05,0,0.10,0.05,0,0.16,0.24,0.46,0.48,1.48,3.35,5.75,6.12,0
1999,0.08,0.27,0.07,0,0,0,0,0.05,0,0,0,0.05,0,0,0.31,0.08,0.09,0.94,0.62,1.82,2.20,5.60,76.37
