"Year","Total","<1","1-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75-79","80-84","85-89","90-94","95-99","100+"
1939,2129.47,8130.83,576.56,169.26,123.74,239.63,404.33,448.13,557.23,729.97,958.02,1251.73,1694.96,2341.02,3357.34,4790.94,7656.85,11846.80,18438.62,28238.66,42903.47,56417.31,126331.75
1940,2541.31,11006.42,827.37,230.74,185.75,333.46,339.57,472.87,543.12,744.44,1023.18,1397.02,1991.22,2726.12,3853.42,5584.72,8807.44,14079.78,23236.92,34433.50,55256.64,79569.27,180193.87
1941,2309.98,8941.44,614.95,193.66,144.16,278.49,358.90,517.66,568.58,763.70,1041.97,1404.01,1940.25,2620.23,3652.12,5274.93,7981.73,13202.20,20841.09,29650.09,44892.93,52289.22,100022.03
1942,2254.19,9302.32,601.84,194.82,142.92,278.40,408.34,428.34,502.86,623.15,885.35,1234.91,1701.68,2397.24,3475.42,5255.79,8053.69,13279.94,21432.94,29885.83,45827.96,54187.40,140027.69
1943,2069.45,9820.68,614.92,219.01,153.55,282.39,424.21,501.46,507.95,612.64,828.32,1100.48,1499.67,2124.48,3163.14,4761.15,7320.84,11726.79,18902.33,26102.97,39067.94,45327.65,185292.67
1944,2460.27,9978.06,733.88,283.37,262.60,686.98,1149.34,1124.42,942.17,977.29,1150.39,1438.62,1840.87,2451.26,3393.89,5087.51,7790.30,12428.74,20096.32,29583.96,41841.14,52738.10,186129.54
1945,2064.44,13625.59,828.77,216.93,174.00,289.15,491.92,545.63,501.99,557.57,721.75,983.41,1374.05,1959.66,2927.84,4451.67,6870.41,11019.67,17901.40,27285.89,37497.36,56825.50,179817.39
1946,1719.14,9635.82,534.20,157.43,112.85,186.86,302.73,346.45,352.47,413.73,555.08,791.35,1147.73,1683.14,2554.72,3875.77,6078.94,9819.48,15576.45,24123.24,31585.39,58131.02,243428.02
1947,1651.60,8469.78,416.54,114.09,95.96,176.33,267.75,304.42,337.57,390.82,536.17,810.49,1158.64,1680.70,2469.11,3767.85,6016.55,9539.47,15394.86,23716.52,32211.92,54751.94,167497.22
1948,1577.42,6655.73,328.42,94.09,74.28,138.42,225.55,268.88,325.54,387.61,570.09,835.39,1206.01,1703.00,2568.76,3813.85,5854.02,9165.74,14472.41,21670.41,29820.98,50147.79,181887.76
1949,1707.58,7060.63,351.55,89.76,76.33,133.00,196.68,236.25,283.35,363.58,535.21,808.41,1217.83,1766.72,2680.24,4079.59,6552.12,10483.11,17055.79,25811.50,36340.77,51982.13,145882.17
1950,1648.61,6095.59,247.16,77.86,68.35,119.48,178.53,226.15,265.30,351.68,521.29,801.83,1226.31,1771.48,2575.21,3899.36,6130.74,9603.74,15611.80,23814.46,34314.37,41791.14,544473.47
1951,1709.87,5824.10,260.39,69.28,60.62,111.41,169.09,222.71,260.41,359.97,537.32,829.62,1267.70,1849.52,2673.38,4084.47,6448.16,10449.13,16968.29,26322.70,36663.79,38546.44,511112.28
1952,1551.78,5226.52,248.12,65.78,53.12,107.53,160.92,190.87,232.45,328.00,479.81,766.99,1200.78,1768.71,2561.82,3846.02,6008.56,9522.69,15157.03,24272.99,34388.76,34543.08,161355.07
1953,1635.56,4890.25,210.44,59.57,51.97,102.82,157.39,190.06,235.07,317.02,485.42,797.14,1241.13,1853.05,2667.03,4087.56,6415.86,10437.92,16452.27,26362.00,37573.95,37958.05,165820.75
1954,1524.37,4778.20,194.46,52.80,47.77,98.67,149.91,180.92,227.57,319.54,465.66,768.90,1194.59,1758.42,2582.26,3795.26,5927.37,9419.49,14885.06,24029.19,32668.64,41040.67,160033.71
1955,1520.33,4472.85,190.66,49.94,46.78,102.63,157.00,187.14,227.88,306.31,461.11,743.52,1181.03,1771.30,2598.78,3819.11,6010.03,9577.32,15224.86,24151.88,33913.17,35277.81,81542.26
1956,1573.96,4203.57,170.01,52.62,40.54,99.13,140.08,178.87,230.96,304.11,489.77,761.32,1225.00,1835.20,2681.03,3966.27,6168.76,10032.77,15905.35,25541.31,36948.72,35662.39,113559.26
1957,1522.61,3889.20,179.96,55.20,46.47,110.62,150.10,200.93,232.58,292.36,466.90,732.01,1185.36,1808.92,2654.44,3961.03,6120.50,9560.82,14869.28,23676.99,35836.20,36886.11,67187.47
1958,1401.62,3605.45,150.48,45.46,39.80,96.26,139.14,184.32,212.92,273.34,417.65,631.07,1048.22,1647.05,2405.06,3572.21,5515.52,8885.87,14225.36,21909.89,35637.24,37486.94,61666.61
1959,1406.94,3425.78,148.46,51.49,43.73,103.97,134.69,178.67,213.29,277.78,412.73,650.57,1066.05,1665.91,2456.36,3612.00,5619.36,8799.99,14273.46,21505.28,33910.34,37328.94,116666.52
1960,1429.10,3157.88,130.38,45.64,40.45,87.43,126.47,161.08,209.99,271.20,387.33,651.92,1092.05,1685.87,2553.90,3707.73,5726.65,9083.64,14533.62,22710.18,34933.43,40257.72,97958.96
1961,1353.58,2984.59,122.94,48.56,39.19,99.26,137.60,176.46,213.71,277.14,402.71,653.25,1034.27,1634.35,2456.19,3555.42,5382.91,8553.81,13530.76,20837.88,31109.42,41660.65,33218.08
1962,1433.67,2982.65,124.89,50.20,41.12,94.23,133.96,163.36,213.94,290.20,414.06,675.46,1069.48,1692.22,2553.38,3786.38,5705.79,9095.13,14655.13,22731.55,35059.59,41984.95,11569.99
1963,1459.10,2977.61,119.76,47.25,39.71,92.61,142.48,164.60,203.86,287.24,415.31,681.52,1070.24,1745.78,2660.89,3889.02,5857.93,9375.68,14781.63,22850.66,33614.53,41815.19,18846.49
1964,1347.89,2701.28,105.30,45.15,43.22,95.67,151.02,169.18,193.71,283.93,406.46,632.06,1011.76,1619.70,2496.46,3661.82,5495.93,8490.51,13582.94,20332.00,28978.49,36038.35,31778.70
1965,1397.94,2485.49,101.72,47.27,40.31,99.05,150.79,159.73,201.35,291.27,426.24,641.38,1057.55,1666.20,2573.81,3840.39,5681.54,8868.97,13970.40,21871.99,31314.32,35589.61,39945.45
1966,1337.83,2532.65,97.18,46.00,36.96,102.62,153.47,166.79,196.32,282.90,422.01,630.64,1025.85,1605.38,2486.10,3783.78,5421.01,8402.47,13161.67,20107.40,29557.70,38263.62,45753.97
1967,1363.31,2352.24,93.49,45.50,40.97,104.98,158.93,159.46,193.69,269.82,419.60,659.17,1032.09,1618.19,2517.25,3827.14,5574.25,8547.14,13693.63,20459.18,31687.49,42221.48,36768.94
1968,1373.21,2322.17,92.06,45.65,44.73,112.01,155.64,156.74,187.66,277.61,429.91,661.19,1028.74,1582.11,2513.61,3827.00,5652.81,8673.68,13719.10,21198.02,32525.74,40450.24,51648.32
1969,1407.42,2260.69,94.60,47.27,45.73,116.46,165.52,162.39,195.17,291.48,438.45,678.31,1033.74,1632.41,2615.35,4023.05,6015.50,8976.24,13763.95,20508.44,32894.90,41356.54,40694.83
1970,1308.78,2089.61,90.33,48.93,42.00,117.24,161.75,158.48,187.27,273.15,417.72,625.47,942.04,1499.66,2371.05,3614.54,5476.27,8331.76,13136.81,19903.28,29468.09,40106.10,80100.81
1971,1320.29,2003.28,85.60,48.25,43.64,126.43,174.57,157.67,183.91,268.96,433.36,649.65,969.52,1534.72,2346.31,3615.34,5558.57,8262.53,13105.11,20448.15,30577.82,41153.28,66355.14
1972,1290.69,1832.13,86.35,45.48,41.74,127.11,186.02,160.27,194.06,270.78,429.97,659.41,969.43,1535.59,2294.75,3610.10,5442.72,8268.42,12731.59,19453.51,28252.48,38984.70,36243.36
1973,1289.71,1744.15,85.66,45.59,41.21,130.01,183.48,150.94,181.32,252.40,429.13,655.31,966.77,1504.10,2243.59,3508.24,5395.95,8278.50,13057.24,20216.44,29733.19,42048.34,29208.34
1974,1263.67,1646.38,87.14,43.18,41.42,124.28,172.35,145.28,169.01,254.03,418.25,662.25,981.56,1473.52,2246.79,3436.70,5340.19,8207.69,12613.56,19310.46,28388.38,40409.53,27297.57
1975,1270.52,1535.72,75.05,43.38,39.12,118.75,170.15,142.84,162.13,250.14,421.36,674.24,1010.12,1432.55,2245.59,3468.98,5329.12,8319.26,12854.97,19810.49,29428.92,36337.78,43960.93
1976,1256.96,1448.42,68.04,38.64,36.54,122.43,184.28,148.54,167.40,248.89,408.63,677.61,1013.93,1451.27,2237.85,3370.27,5231.75,8157.31,12539.82,19526.08,29636.18,38398.69,41372.38
1977,1201.19,1377.39,68.30,40.10,37.31,119.11,176.94,146.86,162.84,237.22,395.27,665.57,980.11,1403.03,2145.63,3190.77,5001.78,7755.12,11804.24,18445.31,28281.33,34816.52,54122.36
1978,1206.97,1231.83,72.84,39.09,35.10,116.42,170.86,145.11,155.46,226.64,381.48,662.81,971.19,1399.18,2181.12,3156.70,4983.08,7872.67,12237.52,19081.66,28617.23,35131.97,55891.51
1979,1177.35,1175.96,65.08,36.19,35.66,119.70,179.80,153.31,163.43,227.91,375.04,637.13,988.65,1407.86,2053.78,3080.19,4820.40,7631.03,11898.43,18439.03,27607.68,36343.71,47675.51
1980,1166.25,1219.43,65.69,38.58,34.83,119.14,185.66,156.09,159.74,223.73,369.47,625.75,975.34,1382.76,1973.79,3042.68,4778.08,7516.76,11991.68,18192.81,28004.27,38519.76,36587.03
1981,1161.79,1157.17,64.81,34.64,34.07,106.08,176.22,152.80,164.10,220.10,353.20,601.51,970.56,1373.32,1960.52,3032.23,4691.04,7494.88,12039.13,18619.85,29000.65,39744.90,34117.71
1982,1127.28,1096.80,58.17,33.15,32.18,105.78,176.34,156.85,161.28,222.23,352.07,590.52,946.24,1379.40,1930.35,2947.70,4491.83,7204.70,11407.20,18009.95,27876.48,39020.46,29649.69
1983,1136.68,1020.91,59.48,34.96,32.03,97.42,177.23,159.39,171.06,224.76,343.76,577.81,939.67,1374.14,1926.74,2959.52,4472.07,7307.49,11743.29,18590.92,28577.45,39902.99,39906.83
1984,1095.27,951.16,54.58,30.65,30.61,91.31,173.71,158.57,172.06,220.50,338.35,556.86,908.68,1370.80,1938.33,2783.31,4296.22,6987.30,11119.54,17931.03,26634.33,39376.87,36520.58
1985,1097.32,975.31,48.84,28.46,29.84,89.18,156.17,156.07,167.57,219.68,336.54,553.00,892.95,1363.09,1914.89,2703.33,4317.02,6954.99,11423.01,18271.24,27601.63,42033.38,41738.93
1986,1071.89,928.45,48.81,28.92,27.70,85.50,158.04,151.33,173.04,220.46,337.87,533.24,877.88,1318.00,1899.93,2627.42,4281.62,6771.75,11032.42,17630.92,26829.91,41089.99,42875.47
1987,1026.34,920.60,46.92,27.08,26.58,75.66,147.99,150.45,168.71,223.68,324.15,507.73,832.02,1265.43,1827.46,2574.88,4145.52,6354.05,10452.78,16591.77,26000.96,39801.42,38284.52
1988,996.80,914.44,48.04,25.11,24.21,79.24,150.81,149.12,175.10,225.09,323.75,492.48,797.01,1245.90,1782.55,2503.49,3935.43,6140.84,10087.97,16272.80,25049.67,37218.40,42606.67
1989,985.47,875.89,44.04,24.28,24.25,80.32,154.09,159.44,180.78,228.44,325.38,488.99,790.02,1206.16,1774.53,2518.10,3763.76,6027.77,9952.90,16126.75,24974.24,36631.17,51274.14
1990,962.12,854.43,44.28,20.67,21.90,79.52,151.77,163.25,185.33,239.87,329.03,487.84,747.10,1153.66,1720.99,2421.67,3537.00,5897.31,9743.96,15974.30,25255.31,36484.35,59459.41
1991,946.13,845.40,41.80,22.55,23.26,78.38,150.69,168.11,196.73,241.28,341.33,482.91,723.32,1116.82,1697.85,2409.87,3463.39,5863.61,9554.70,15459.48,24240.17,35686.74,47354.84
1992,928.08,795.57,40.66,19.78,21.20,74.78,141.79,164.15,197.47,245.56,340.28,483.85,714.59,1078.11,1651.87,2389.65,3450.15,5784.03,9180.90,15126.94,23748.87,34246.51,52522.85
1993,925.17,746.51,39.12,19.76,21.40,71.28,142.05,158.78,199.45,252.98,340.98,477.54,691.19,1069.39,1645.36,2356.42,3445.23,5665.42,9296.40,15374.94,24087.86,35853.83,50589.29
1994,892.65,684.41,33.22,19.38,22.91,68.28,134.82,156.84,197.40,246.47,336.24,484.82,695.27,1035.67,1565.00,2296.20,3396.70,5304.53,8820.63,14798.74,22957.68,35118.00,42841.75
1995,887.99,553.54,32.72,18.47,19.99,65.20,125.40,152.31,191.53,241.19,336.84,480.51,684.44,1003.53,1552.72,2328.15,3411.42,5183.22,8971.95,14873.85,23487.42,35474.37,42601.27
1996,879.60,548.50,32.33,17.65,19.96,65.99,118.66,135.08,169.34,223.61,327.97,461.60,676.84,994.97,1533.16,2298.53,3415.92,5102.46,9194.76,14870.37,23700.89,34617.25,46492.94
1997,853.71,536.86,30.48,17.06,18.22,64.88,115.67,123.00,146.38,201.69,305.50,460.85,655.25,962.16,1469.35,2218.59,3363.99,5050.61,8936.54,14383.15,23627.14,33465.13,47311.68
1998,841.94,517.48,28.43,15.29,16.43,60.64,112.53,118.72,135.95,193.79,299.11,460.93,649.37,937.40,1434.44,2161.58,3319.06,5094.90,8894.75,14510.83,23156.41,31916.73,45054.43
1999,828.33,493.87,27.82,14.54,16.35,65.26,111.86,115.04,130.51,177.78,295.44,459.05,650.39,922.60,1382.77,2123.78,3278.08,5103.34,8344.74,14329.79,23406.07,32037.79,50172.31
