"Year","Total","<1","1-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75-79","80-84","85-89","90-94","95-99","100+"
1950,3.61,0.16,0,0,0,1.26,8.87,10.78,11.35,12.36,6.33,0.77,0,0.06,0,0,0,0,0,0,0,0,1.38
1951,3.25,0.18,0,0,0,1.49,7.45,10.21,9.93,11.86,5.32,0.63,0.09,0,0,0,0,0,0,0,0,0,0.04
1952,3.07,0,0,0,0,0.71,7.01,10.23,10.16,10.11,4.41,1.07,0.14,0,0.08,0.18,0,0,0,0,0,0,0
1953,2.86,0.61,0,0,0,1.41,6.33,8.83,8.78,9.51,5.60,0.34,0.21,0,0,0,0,0,0.36,0,0,0,0
1954,2.73,0.09,0,0,0,1.10,6.20,8.55,8.54,10.07,4.31,0.47,0,0.14,0,0,0,0,0,0,0,0,0
1955,2.33,0.09,0,0,0,0.39,4.91,8.89,7.96,6.38,4.91,0.41,0,0,0,0,0,0,0,0,0,0,0
1956,2.10,0,0,0,0,0.46,3.60,6.19,9.21,7.05,3.35,0.40,0.21,0,0,0,0,0,0,0,0,0,0
1957,2.21,0,0,0,0,0.94,3.95,6.93,7.51,8.09,3.76,0.81,0.07,0.02,0,0,0,0,0,0,0,0,0
1958,2.11,0,0,0,0,0.33,3.74,6.78,7.43,7.47,3.95,0.54,0.07,0,0,0,0,0,0,0,0,0,0
1959,2.16,0.09,0,0,0,0.43,4.67,7.94,6.57,6.18,4.79,0.40,0,0,0,0,0,0,0,0,0,0,0
1960,1.99,0.09,0,0,0,0.65,4.29,6.68,6.45,5.91,3.72,0.70,0.07,0,0,0,0,0,0,0,0,0,3.43
1961,1.74,0.09,0,0,0,0.56,3.94,5.82,5.98,5.66,3.00,0.40,0,0,0,0,0,0,0,0,0,0,2.86
1962,1.59,0,0,0,0,0.56,3.39,3.69,6.36,5.75,3.26,0.18,0,0,0,0,0,0,0,0,0,0,3.32
1963,1.44,0,0,0,0,0.60,2.88,4.62,5.91,4.78,2.19,0.30,0,0,0,0,0,0,0,0,0,0,20.67
1964,1.23,0.08,0,0,0,0.41,2.01,3.75,4.86,4.31,2.50,0.22,0,0,0,0,0,0,0,0,0,0,22.90
1965,1.22,0,0,0,0,0.41,3.37,3.25,4.12,4.38,1.97,0.36,0,0,0,0,0,0,0,0,0,0,24.76
1966,1.13,0,0,0,0,0.36,2.64,3.27,4.21,3.92,2.11,0.56,0,0,0,0,0,0,0,0,0,0,0
1967,1.11,0.08,0,0,0,0.44,2.75,3.74,3.63,3.97,2.10,0.21,0,0,0,0,0,0,0,0,0,0,0
1968,1.00,0,0,0,0,0.35,2.46,2.74,3.15,3.98,2.04,0.25,0,0,0,0,0,0,0,0,0,0,0
1969,0.86,0.50,0,0,0,0.36,2.19,3.04,2.62,3.56,0.98,0.12,0.11,0,0,0,0,0,0,0,0,0,73.53
1970,0.99,0.49,0,0,0,0.42,2.22,3.47,4.34,2.89,1.20,0.18,0.09,0,0,0,0,0,0,0,0,0,0
1971,0.78,0,0,0,0,0.45,1.62,2.00,3.30,3.32,1.03,0.28,0,0,0,0,0,0,0,0,0,0,0
1972,0.88,0,0,0,0,0.46,1.87,2.98,3.65,2.47,1.80,0.18,0.07,0,0,0,0,0,0,0,0,0,0
1973,0.79,0.24,0,0,0,0.65,2.37,2.92,2.65,2.33,1.22,0,0,0,0,0,0,0,0,0,0,0,0
1974,0.66,0.51,0,0,0,0.31,1.88,2.23,2.40,1.94,1.32,0,0.06,0,0,0,0,0.06,0,0,0,0,0
1975,0.54,0,0,0,0,0.35,1.80,1.49,2.21,1.79,0.86,0.06,0,0,0,0,0,0,0,0,0,0,0
1976,0.45,0.58,0,0,0.05,0.24,1.34,1.99,1.28,1.19,0.81,0.12,0.06,0,0,0,0,0,0,0,0,0,0
1977,0.40,0,0,0,0,0.40,1.28,1.64,1.69,0.91,0.50,0.06,0,0,0,0,0,0,0,0,0,0,0
1978,0.38,0.29,0,0,0,0.30,0.83,1.71,1.50,0.84,0.68,0.24,0.10,0,0,0,0.02,0,0,0,0,0,0
1979,0.27,0,0,0,0,0.20,0.94,1.28,1.15,0.91,0.40,0,0,0,0,0,0,0,0,0,0,0,0
1980,0.30,0,0,0,0,0.25,1.03,1.43,1.19,1.19,0.21,0.18,0,0,0,0,0,0,0,0,0,0,0
1981,0.38,0,0,0,0,0.30,1.17,1.43,2.04,0.85,0.49,0.12,0,0,0,0,0,0,0,0,0,0,0
1982,0.30,0,0,0,0.05,0.14,1.32,1.24,1.19,1.35,0.42,0,0,0,0,0,0,0,0,0,0,0,0
1983,0.28,0,0,0,0,0.25,1.11,1.87,1.16,0.79,0.49,0,0.06,0,0,0,0,0,0,0,0,0,0
1984,0.28,0,0,0,0,0.20,0.53,1.65,1.64,1.00,0.21,0.07,0,0,0,0,0,0,0,0,0,0,0
1985,0.26,0,0,0,0,0.10,0.83,1.29,1.10,0.83,0.42,0,0,0,0,0,0,0,0,0,0,0,0
1986,0.26,0,0,0,0,0.05,0.68,1.14,1.22,0.76,0.30,0,0,0,0,0,0,0,0,0,0,0,0
1987,0.20,0,0,0,0.05,0.10,0.35,0.96,1.07,0.73,0.35,0,0.07,0,0,0,0,0,0,0,0,0,0
1988,0.19,0,0,0,0,0,0.67,0.85,1.11,0.64,0.20,0,0,0,0,0,0,0,0,0,0,0,0
1989,0.21,0,0,0,0,0.15,0.29,0.56,1.42,0.53,0.15,0,0,0,0,0,0,0,0,0,0,0,0
1990,0.23,0,0,0,0,0.05,0.34,0.86,1.28,0.93,0.25,0.14,0,0,0,0,0,0,0,0,0,0,0
1991,0.25,0,0,0,0,0.05,0.60,0.94,1.46,0.86,0.25,0.12,0.07,0,0,0,0,0,0,0,0,0,0
1992,0.26,0,0,0,0,0.15,0.49,1.40,1.34,0.77,0.48,0,0,0,0,0,0,0,0,0,0,0,0
1993,0.15,0,0,0,0,0.05,0.20,0.97,0.83,0.87,0.30,0,0,0,0,0,0,0,0,0,0,0,0
1994,0.21,0,0,0,0,0,0.58,0.83,0.83,1.25,0.50,0.05,0,0,0,0,0,0,0,0,0,0,0
1995,0.21,0,0,0,0,0,0.45,0.89,1.18,0.87,0.05,0,0,0,0,0,0,0,0,0,0,0,0
1996,0.32,0,0,0,0,0.10,0.35,1.13,1.46,1.19,0.43,0,0,0,0,0,0,0,0,0,0,0,0
1997,0.20,0,0,0,0,0,0.45,1.11,0.64,0.91,0.25,0.05,0,0,0,0,0,0,0,0,0,0,0
1998,0.23,0,0,0,0,0,0.15,0.85,1.33,0.78,0.43,0.10,0,0,0,0,0,0,0,0,0,0,0
1999,0.14,0,0,0,0,0,0.10,0.70,0.77,0.58,0.44,0.10,0,0,0,0,0,0,0,0,0,0,0
