"Year","Total","<1","1-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75-79","80-84","85-89","90-94","95-99","100+"
1935,51.66,47.62,38.64,16.98,10.04,17.52,28.20,30.50,32.32,36.04,47.75,57.33,60.13,69.09,92.23,108.85,112.38,177.76,180.18,270.03,393.56,454.39,699.85
1936,50.88,46.53,35.88,16.86,8.09,16.92,28.35,29.02,32.70,31.30,46.52,59.06,61.67,69.02,90.84,109.12,104.51,169.54,184.68,280.65,402.54,493.93,894.53
1937,49.23,57.12,39.00,16.10,7.33,19.36,24.17,33.34,31.21,33.83,53.18,57.77,58.28,57.89,82.68,102.25,108.70,161.26,156.16,237.83,325.53,447.73,884.38
1938,51.18,67.02,40.86,14.20,8.38,17.82,25.55,35.20,31.15,32.11,50.26,58.77,60.01,57.47,88.92,105.08,120.18,177.09,175.97,277.73,371.81,516.26,981.32
1939,51.68,55.72,35.61,16.68,11.28,14.68,24.98,31.90,27.91,31.78,48.86,58.08,57.63,65.28,98.16,110.85,111.11,198.88,184.17,287.62,402.32,620.43,979.88
1940,82.69,102.82,59.60,39.53,34.50,39.47,52.50,50.53,56.84,64.95,73.33,84.09,84.04,98.88,123.85,147.15,147.77,252.22,308.84,490.08,756.12,978.37,1588.56
1941,47.97,69.85,43.54,18.67,10.24,16.80,26.91,27.30,28.13,30.10,40.87,48.76,52.46,56.55,72.22,85.46,97.57,169.79,224.77,345.37,505.70,610.80,1124.83
1942,47.79,68.51,46.59,15.74,12.54,17.80,28.67,31.49,29.70,32.15,36.60,44.08,43.71,49.16,64.83,79.75,96.33,175.48,267.44,397.42,596.66,700.95,1167.25
1943,64.77,83.93,61.21,27.75,19.64,28.63,41.06,50.29,45.09,44.65,53.00,58.21,62.19,72.54,84.30,109.72,126.96,214.13,308.38,444.43,668.43,737.74,1284.46
1944,174.31,155.92,124.10,84.14,82.56,123.66,151.11,157.13,155.84,153.94,171.14,181.12,190.81,197.29,217.20,251.43,252.57,428.24,483.24,726.67,1040.40,1271.09,2050.29
1945,56.88,91.86,55.86,24.67,14.63,23.42,35.35,39.03,38.98,36.76,40.46,44.59,53.20,58.51,78.40,107.84,123.95,206.75,278.75,429.68,593.99,655.79,991.76
1946,43.11,60.18,42.58,15.13,9.04,13.74,22.81,22.00,26.83,29.43,29.91,33.74,41.57,47.44,64.44,82.13,103.69,171.72,233.29,365.59,520.57,571.02,682.80
1947,39.97,53.01,37.81,15.72,8.39,16.21,19.92,21.25,24.60,26.41,28.57,33.76,36.36,40.68,56.87,72.03,91.73,152.72,232.52,359.97,517.14,598.86,823.60
1948,38.07,36.94,37.23,12.31,5.68,13.03,16.95,18.04,25.12,23.81,29.64,31.40,39.66,41.56,54.79,68.96,86.48,141.24,237.91,366.96,519.95,632.36,991.93
1949,37.71,38.81,28.95,12.20,6.95,12.30,15.37,17.04,18.80,21.28,30.39,31.35,39.52,43.69,55.96,70.61,90.09,151.65,242.65,377.45,558.37,689.73,1078.38
1950,38.80,38.56,27.45,9.01,5.80,11.58,16.84,15.91,21.55,24.31,30.34,35.36,39.01,44.39,56.08,68.07,95.01,160.54,261.84,414.91,612.94,667.40,2094.50
1951,40.92,46.93,23.14,9.52,6.57,14.01,16.03,16.32,16.85,21.83,30.99,40.07,45.00,50.24,57.18,73.50,94.88,165.50,293.74,469.13,727.97,707.33,1977.86
1952,42.08,53.61,23.47,8.54,7.02,13.90,18.06,17.15,18.40,21.30,29.31,34.06,45.67,50.95,57.56,77.67,100.74,177.42,291.45,517.64,863.06,821.44,1536.80
1953,44.35,46.93,24.98,9.93,6.08,13.98,18.80,19.54,19.52,24.38,27.58,36.82,47.62,51.70,59.70,79.14,114.42,177.65,318.37,592.31,891.40,996.33,1118.42
1954,44.49,49.70,24.12,7.72,6.37,14.71,19.92,18.97,19.00,24.10,29.30,37.62,44.75,51.57,64.92,79.88,103.78,186.40,316.15,598.39,817.33,1226.80,2521.91
1955,46.22,49.12,21.16,8.76,6.21,16.12,20.17,20.99,19.99,22.18,27.16,36.40,47.50,50.35,60.81,81.11,109.20,192.43,367.52,668.83,1055.18,1406.76,1176.02
1956,49.73,52.26,22.49,9.58,6.71,16.61,19.81,19.55,21.31,25.21,29.08,36.25,47.26,53.48,68.25,89.35,127.45,215.01,402.64,739.55,1096.78,1369.08,3209.40
1957,49.35,51.14,20.63,8.84,7.14,15.47,20.99,20.98,20.48,25.07,27.53,37.77,42.80,53.26,68.30,87.15,123.69,216.99,396.32,735.27,1236.43,1497.33,2207.85
1958,47.41,46.70,20.10,9.49,6.50,15.24,21.05,20.51,19.60,19.83,26.76,32.65,39.47,47.78,58.77,82.50,120.24,204.73,419.79,761.17,1324.02,1365.56,2841.39
1959,49.55,52.94,21.38,13.22,6.38,18.31,25.38,18.66,20.38,21.94,29.73,34.26,41.33,47.75,60.95,81.91,119.67,210.97,440.02,828.07,1306.91,1379.82,1242.13
1960,48.31,45.91,20.53,8.67,5.55,16.71,23.34,20.62,19.50,22.53,23.68,32.14,37.40,47.74,59.67,79.79,122.41,221.99,429.75,826.08,1286.54,1656.30,2268.87
1961,49.21,49.38,21.23,9.61,7.70,18.19,22.41,19.70,20.70,23.61,27.12,32.43,42.00,46.19,53.52,73.35,118.99,213.60,442.05,844.56,1461.17,1944.96,1457.88
1962,52.01,50.48,21.69,10.38,8.02,20.32,22.46,20.89,21.50,22.04,27.27,36.57,41.55,49.11,62.21,77.16,116.74,238.66,470.13,920.23,1516.94,2080.22,1451.58
1963,53.06,51.19,17.87,10.55,6.53,17.84,29.12,23.55,22.29,22.31,26.88,36.43,40.28,49.81,61.80,79.82,128.66,234.61,468.90,898.77,1633.81,2395.86,1789.48
1964,51.76,57.30,21.42,10.76,8.06,20.19,26.42,21.31,22.32,25.05,28.45,35.60,44.45,48.60,61.92,74.92,122.50,224.52,437.44,858.82,1423.31,2240.92,990.92
1965,53.80,59.70,21.41,10.57,8.45,21.99,30.77,25.80,24.00,27.90,29.34,35.56,39.92,49.33,58.59,79.04,125.63,220.19,456.19,946.74,1539.82,2131.44,1709.98
1966,54.98,59.21,19.77,12.05,7.78,21.17,30.62,26.45,22.65,25.37,28.33,37.37,46.03,49.25,61.98,83.08,125.50,235.76,471.84,941.81,1530.72,2681.21,1498.90
1967,56.62,60.50,21.38,11.79,9.93,26.36,34.75,26.75,25.52,25.96,32.12,36.91,47.82,50.02,65.57,80.40,119.55,222.48,489.56,971.31,1664.02,2288.11,1392.94
1968,61.04,78.39,23.59,12.23,10.03,27.66,34.85,29.89,25.17,30.75,33.19,39.06,47.24,56.49,64.58,86.21,131.92,260.83,524.35,1002.58,1816.44,2828.43,2234.21
1969,61.16,74.84,22.21,12.48,12.31,29.02,34.74,28.51,25.80,27.42,32.60,36.13,48.08,54.07,67.07,86.42,139.76,265.36,520.66,1043.53,1878.53,2541.58,2647.06
1970,58.99,66.17,21.72,12.88,11.05,31.69,33.13,30.50,28.51,27.62,31.48,36.66,44.13,55.75,61.73,78.93,130.68,231.73,489.10,995.74,1838.45,2589.96,2376.24
1971,60.45,80.76,21.90,14.17,11.81,31.14,36.20,28.25,27.29,29.88,34.41,39.95,46.92,57.25,59.73,78.62,130.72,239.93,489.77,1008.27,1809.44,2639.98,3567.08
1972,60.43,83.01,19.27,13.97,11.09,33.91,38.01,29.02,29.27,32.07,36.90,42.29,45.96,54.04,63.20,81.93,122.26,239.20,487.83,978.74,1711.57,2695.21,3423.49
1973,60.30,86.51,22.14,13.79,11.63,32.33,37.42,27.06,27.25,30.10,32.41,36.88,45.35,52.81,60.63,78.34,129.23,240.67,503.60,1031.67,1850.40,2852.34,2802.69
1974,58.39,85.52,21.28,11.00,9.10,31.75,32.56,24.88,29.58,27.48,29.04,34.82,42.06,53.02,58.15,76.19,119.34,234.28,492.98,1054.61,1920.51,3094.55,2722.48
1975,57.12,89.47,20.22,11.07,8.95,30.17,31.87,25.80,26.47,25.80,29.02,31.87,39.68,52.29,59.39,76.88,118.17,228.88,506.69,991.14,1863.17,2849.92,4153.92
1976,57.25,88.61,18.43,11.33,9.22,31.63,32.39,27.34,23.83,27.42,30.08,35.79,40.35,46.06,56.85,77.62,120.76,232.69,500.57,1007.28,1884.29,2839.01,3944.88
1977,57.61,94.93,18.33,10.92,9.57,29.56,36.08,29.73,24.14,30.63,32.10,33.39,40.84,49.98,57.72,76.16,120.54,222.02,471.13,1004.76,1845.43,3003.04,4257.64
1978,55.75,76.49,18.37,11.42,8.38,29.08,31.32,25.50,25.33,27.41,28.18,33.55,42.39,46.87,55.97,73.70,118.73,217.06,478.80,1017.91,1806.79,2727.15,5357.95
1979,55.85,76.65,15.56,10.64,8.95,31.13,35.61,26.78,26.12,30.98,33.47,36.23,43.92,53.52,58.93,76.72,113.18,210.59,431.05,942.84,1657.37,2669.44,4076.79
1980,54.78,72.54,16.06,9.99,9.75,29.43,33.84,25.76,26.83,31.72,33.33,35.68,42.61,50.96,54.17,78.91,114.83,206.26,423.13,876.85,1675.64,2616.92,4545.49
1981,53.71,70.45,16.53,10.71,9.06,29.77,32.31,27.29,28.50,30.70,30.66,36.47,38.50,46.84,58.98,75.25,116.34,199.04,414.75,854.84,1587.14,2789.48,4226.24
1982,52.72,58.85,16.66,10.89,8.41,27.66,33.72,27.61,26.74,30.33,33.57,38.02,41.19,46.63,52.71,76.10,110.52,201.28,405.41,817.89,1585.61,2488.19,3153.65
1983,53.00,43.32,15.90,9.17,9.02,24.67,33.30,30.00,27.38,30.68,33.18,35.15,45.46,49.18,56.89,70.55,104.87,200.94,402.63,853.09,1608.69,2670.97,4043.16
1984,51.85,41.64,14.77,7.64,8.34,23.84,31.16,27.41,28.95,29.60,36.52,40.25,42.34,45.12,53.26,70.74,104.48,192.48,387.79,844.58,1653.31,2346.94,4233.36
1985,50.71,36.34,12.47,8.61,7.04,22.34,30.49,27.06,26.41,30.39,35.84,37.66,40.23,48.80,54.31,73.48,108.93,188.05,385.69,819.91,1543.24,2396.92,2940.22
1986,49.54,35.94,12.19,8.16,7.27,22.57,29.70,25.55,25.51,29.78,32.30,38.84,43.47,48.06,53.96,64.49,108.12,192.69,375.66,766.08,1499.51,2562.30,2958.85
1987,46.20,36.46,12.34,7.42,6.95,18.56,26.71,24.82,26.85,27.89,32.19,35.84,43.33,47.26,51.11,62.98,106.65,165.97,337.91,688.96,1301.60,2192.35,3198.88
1988,45.64,37.67,13.23,7.18,7.24,19.63,26.22,25.29,22.68,28.33,31.70,39.52,44.34,42.99,46.70,59.01,100.59,165.28,339.12,678.48,1302.20,2230.47,2652.30
1989,45.37,33.92,12.56,7.54,7.75,19.48,27.11,25.56,23.58,28.54,33.23,37.70,39.71,44.70,50.83,62.06,95.06,161.44,326.24,679.41,1359.17,2074.99,2784.60
1990,44.41,34.66,10.89,6.44,6.18,20.51,24.80,24.91,24.46,26.89,29.09,36.96,41.74,43.31,49.47,60.03,89.11,164.80,323.44,667.45,1347.77,2288.57,2995.87
1991,43.02,30.68,11.82,6.77,6.78,18.63,25.65,23.75,23.54,28.08,31.46,34.29,38.98,43.69,47.33,58.22,83.26,159.93,305.45,636.32,1246.49,2187.14,3025.58
1992,41.48,35.03,9.94,5.82,5.38,17.36,25.43,22.01,24.76,28.45,28.31,35.66,38.95,44.62,42.36,59.22,83.05,154.16,287.21,589.04,1198.59,1876.04,2589.15
1993,41.38,22.97,10.69,5.39,5.53,18.95,26.79,23.80,24.31,25.20,33.13,33.38,41.16,42.79,45.75,56.82,76.96,154.99,286.64,594.05,1112.77,1812.30,2986.43
1994,38.82,20.21,9.51,5.32,6.36,15.30,24.95,24.25,21.68,25.50,28.45,33.28,38.42,40.44,44.50,58.89,83.45,136.33,262.08,529.81,1026.33,1723.55,2524.33
1995,38.34,22.01,8.76,4.67,6.21,16.58,26.40,22.98,22.81,25.87,28.63,32.77,36.01,38.03,46.42,57.01,80.33,129.42,265.03,538.84,984.28,1734.89,2354.82
1996,37.22,15.76,8.40,4.50,4.54,14.83,22.46,21.38,23.25,26.41,28.63,32.85,37.75,40.22,43.73,52.77,78.07,122.11,267.81,516.15,970.56,1661.78,2494.56
1997,36.11,18.90,8.18,4.22,4.55,16.36,21.37,18.30,21.74,23.80,26.88,32.36,37.29,40.68,39.24,50.91,76.52,131.18,259.60,477.72,960.35,1590.16,2032.55
1998,36.28,14.90,6.31,5.24,4.50,14.69,23.18,19.95,20.89,23.14,26.70,31.08,34.78,37.87,41.48,51.39,79.00,128.12,267.03,516.78,998.93,1702.70,2601.11
1999,35.57,15.20,7.72,4.24,5.17,15.56,22.18,18.71,19.81,21.31,29.22,31.92,33.47,33.39,39.48,49.29,73.71,137.41,249.63,525.65,1035.67,1619.37,2580.83
