"Year","Total","<1","1-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75-79","80-84","85-89","90-94","95-99","100+"
1984,2.75,3.90,1.47,0.55,0.30,0.15,0.30,0.34,0.63,0.45,0.42,0.61,1.46,1.37,2.79,4.44,10.79,16.85,34.03,59.69,113.60,152.83,257.68
1985,2.74,2.18,1.40,0.36,0.30,0.24,0.34,0.38,0.29,0.24,0.48,0.63,0.68,1.96,1.85,4.96,9.90,19.29,39.58,70.69,102.24,154.63,236.57
1986,2.63,3.51,1.10,0.36,0.40,0.53,0.37,0.19,0.43,0.53,0.43,1.12,0.87,1.63,1.72,4.55,9.60,15.97,37.93,62.56,111.31,175.97,92.46
1987,2.60,2.97,0.61,0.18,0.42,0.20,0.29,0.30,0.38,0.34,0.41,0.71,0.81,2.00,2.39,4.24,9.61,15.29,34.06,68.93,110.84,195.81,56.62
1988,2.27,1.36,0.69,0.12,0.16,0.19,0.05,0.15,0.44,0.34,0.31,0.70,1.01,1.50,2.24,3.85,6.47,14.23,31.93,58.40,116.36,150.42,236.34
1989,2.21,1.35,0.83,0.24,0.24,0.30,0.29,0.15,0.19,0.15,0.60,0.91,0.97,1.72,1.32,3.79,7.15,12.51,27.85,57.37,105.50,155.49,117.00
1990,2.28,1.91,0.82,0.18,0.20,0.10,0.15,0.33,0.24,0.20,0.56,0.55,0.84,1.19,2.37,3.71,6.73,14.52,28.73,57.58,117.86,206.00,315.36
1991,2.30,1.08,0.49,0.30,0.16,0.10,0.25,0.38,0.24,0.44,0.38,0.72,1.21,1.15,1.58,4.16,6.85,15.09,29.93,63.08,115.41,192.01,145.06
1992,1.97,1.12,0.27,0.24,0.26,0.25,0.28,0.24,0.53,0.29,0.43,0.45,0.80,1.13,1.58,3.41,6.16,12.49,25.83,51.97,102.06,143.97,179.26
1993,2.32,1.44,1.04,0.30,0.35,0.25,0.20,0.34,0.20,0.52,0.67,0.68,0.85,1.23,2.18,4.11,6.15,14.37,29.30,63.18,109.68,159.15,159.99
1994,2.06,1.17,0.21,0.18,0.31,0.05,0.15,0.10,0.30,0.25,0.15,0.40,0.77,1.05,2.05,3.79,6.91,12.54,27.24,60.03,100.87,189.36,160.80
1995,2.33,2.03,0.64,0.24,0.10,0.25,0.30,0.30,0.38,0.48,0.49,0.66,0.56,1.19,2.59,3.44,7.81,15.33,28.38,56.61,116.83,186.19,244.10
1996,2.20,0.29,0.64,0.12,0.16,0.05,0.15,0.25,0.10,0.30,0.34,0.47,0.93,1.07,2.03,3.63,6.85,13.28,31.70,63.08,117.17,166.65,167.17
1997,2.26,1.44,0.42,0.06,0.20,0.15,0.25,0.10,0.34,0.29,0.63,0.79,1.06,1.46,2.29,3.57,7.09,14.70,25.81,58.40,114.93,175.51,324.22
1998,2.31,0.58,0.57,0.06,0.27,0.15,0.26,0.20,0.20,0.19,0.34,0.43,0.90,0.81,2.73,4.80,7.79,14.45,29.29,59.29,124.99,163.82,210.90
1999,2.18,0.28,0.42,0.24,0.21,0.10,0.26,0.30,0.05,0.53,0.34,0.57,0.85,1.08,1.48,4.07,6.14,14.47,30.18,59.38,100.50,195.59,196.87
