"Year","Total","<1","1-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75-79","80-84","85-89","90-94","95-99","100+"
1952,44.94,58.75,8.37,3.18,3.31,3.36,4.69,5.97,11.02,19.15,32.02,49.06,69.17,84.34,103.37,114.96,145.80,187.80,265.77,342.30,435.12,510.15,863.78
1953,47.63,52.84,6.28,2.34,1.90,2.99,5.80,8.22,12.04,22.02,34.86,55.02,81.85,96.73,105.96,118.50,144.37,196.83,258.35,373.38,390.60,387.52,666.81
1954,46.46,42.48,5.73,2.80,1.36,2.15,3.92,6.31,12.17,21.47,33.28,50.47,73.63,94.19,103.49,126.03,139.51,193.42,273.03,363.65,448.25,563.40,2443.99
1955,47.89,41.06,5.70,1.94,1.62,1.78,3.86,5.73,11.05,23.25,32.38,55.73,78.15,96.99,114.69,126.99,147.78,194.48,269.49,393.11,433.26,570.57,689.66
1956,48.67,36.03,5.30,1.71,1.29,3.09,3.24,6.19,12.65,23.54,34.40,51.08,80.58,90.52,112.78,132.00,161.79,205.25,283.19,381.07,580.17,507.60,309.12
1957,44.90,38.41,4.74,1.46,1.73,1.74,3.35,5.00,10.03,17.86,34.79,45.37,67.53,85.42,106.82,122.75,145.64,200.31,271.68,395.36,472.62,515.74,1242.24
1958,39.90,38.16,3.92,1.04,1.63,1.91,2.34,3.78,8.43,13.46,24.01,35.58,53.20,71.62,88.51,113.86,144.29,202.51,293.73,398.08,466.96,595.61,758.53
1959,40.77,35.67,3.54,1.41,1.59,1.90,3.19,4.44,8.75,15.58,25.08,37.36,58.39,71.39,89.57,115.18,143.95,200.19,297.60,369.09,521.03,713.19,470.04
1960,41.81,26.51,2.58,1.40,1.24,1.37,1.67,4.37,9.00,16.39,27.73,38.96,60.81,76.17,97.83,119.23,150.56,199.46,285.77,387.66,468.74,601.15,774.65
1961,42.38,26.93,2.89,1.35,1.40,0.86,1.90,5.02,9.95,16.02,27.66,41.44,58.45,75.35,88.80,127.94,148.82,209.46,292.83,410.87,535.30,708.80,510.21
1962,42.87,24.40,2.55,0.90,1.00,1.51,1.98,3.61,8.98,17.71,28.19,44.95,58.02,72.29,98.32,123.40,156.64,219.44,295.35,386.97,500.99,680.17,454.77
1963,43.86,24.42,2.18,0.75,0.69,1.61,2.38,4.26,9.65,15.34,30.41,42.11,58.31,78.08,98.23,126.25,159.09,215.58,308.33,430.67,606.02,693.78,447.56
1964,42.83,23.29,2.41,0.84,0.69,1.41,2.56,3.54,9.37,18.03,29.23,44.78,60.61,74.66,87.40,119.92,153.32,211.64,308.36,403.44,614.69,682.40,825.93
1965,43.68,19.46,1.95,1.10,0.99,0.95,2.17,4.60,8.93,21.33,28.44,45.69,60.96,74.54,98.87,119.47,154.06,208.60,300.67,448.70,554.28,711.91,982.15
1966,43.85,12.48,1.85,0.93,0.89,0.93,1.74,4.05,8.76,20.60,32.12,44.49,60.10,73.28,100.89,120.93,155.93,212.59,319.16,429.56,614.29,690.87,416.37
1967,45.21,14.58,1.45,0.69,0.60,1.10,2.32,3.82,10.06,22.47,30.78,44.08,63.71,72.19,97.86,119.10,166.86,222.63,330.82,500.19,660.42,862.99,87.22
1968,44.88,20.89,1.80,0.78,0.80,1.11,2.46,3.62,8.30,21.05,29.74,46.10,59.47,76.36,95.57,122.16,162.91,227.04,328.59,465.78,648.51,768.58,616.32
1969,46.14,21.10,1.61,0.67,0.49,1.38,1.60,3.95,9.80,22.20,32.66,44.01,59.34,70.10,96.79,131.26,169.70,238.11,363.59,501.52,635.71,804.48,661.77
1970,45.85,24.80,1.30,1.05,0.45,0.74,2.12,3.24,8.99,19.67,33.02,43.95,65.62,65.18,93.04,121.14,166.81,239.81,359.55,534.53,722.88,761.86,950.50
1971,46.67,25.30,1.36,0.57,0.69,1.42,2.36,3.53,8.47,20.79,33.76,46.64,59.78,72.77,94.08,122.74,168.68,245.71,362.21,529.85,704.76,932.11,1297.13
1972,47.42,26.48,1.18,0.70,0.98,1.17,2.15,3.71,8.14,19.86,35.94,46.60,58.65,70.82,93.10,123.50,165.31,261.88,382.46,591.36,742.14,839.50,1095.52
1973,47.56,26.82,1.32,0.79,1.03,1.37,2.03,3.78,9.37,19.90,34.66,45.83,56.79,73.02,93.65,126.70,169.12,254.66,406.19,582.40,756.47,828.25,840.80
1974,45.49,22.49,1.07,0.73,0.64,0.82,1.68,3.90,8.30,14.74,33.46,45.29,58.62,73.41,82.93,112.98,161.65,248.47,389.77,571.14,818.69,784.19,605.01
1975,46.92,19.64,1.09,0.74,0.97,1.00,2.21,3.81,9.36,18.76,33.59,48.35,56.48,73.49,83.89,119.48,163.16,260.94,398.06,608.40,803.95,978.40,749.06
1976,45.80,19.62,1.04,1.35,1.05,0.92,1.83,3.57,7.70,17.74,30.37,47.97,58.48,70.68,80.04,106.84,164.33,247.07,393.40,606.23,886.71,1079.67,756.56
1977,43.50,17.70,0.94,0.58,0.24,1.31,1.06,3.84,6.30,14.80,25.64,45.24,52.83,65.91,77.09,104.14,154.82,240.10,384.68,630.54,850.62,1141.46,1255.48
1978,43.44,14.37,1.69,0.59,0.44,0.92,1.59,3.39,7.88,14.40,26.16,44.75,55.93,67.46,83.94,101.05,144.32,225.97,391.72,603.86,866.25,1040.22,1947.28
1979,42.05,7.06,0.70,0.31,0.64,1.03,1.42,3.44,5.60,13.60,24.77,39.33,54.71,62.39,83.63,95.62,142.81,226.08,388.32,615.68,904.49,1080.64,1595.24
1980,41.24,5.40,0.91,0.61,0.35,0.95,1.07,2.91,5.20,12.56,21.96,39.94,51.82,57.60,75.13,91.78,137.75,233.99,415.40,625.40,975.59,1155.77,2032.10
1981,40.18,5.25,0.77,0.54,0.65,0.72,1.35,1.77,6.33,11.38,22.30,34.08,48.11,56.38,75.84,89.53,130.72,220.15,387.99,675.86,1000.26,1398.88,1703.77
1982,37.49,4.48,0.91,0.36,0.55,0.63,0.68,1.80,5.32,11.13,20.25,34.64,43.88,54.04,69.42,82.89,118.01,209.92,373.61,612.51,950.24,1276.49,1448.99
1983,37.73,3.51,1.00,0.30,0.30,0.34,1.12,1.84,5.58,10.20,18.76,30.26,47.24,52.23,65.10,80.83,129.39,209.15,378.59,653.93,1015.33,1341.22,1413.10
1984,35.14,4.45,0.41,0.30,0.45,0.40,1.10,1.95,4.47,10.66,17.65,25.88,41.47,51.52,59.34,77.95,111.69,198.77,375.06,622.89,934.40,1233.52,1619.71
1985,33.58,4.65,0.90,0.24,0.20,0.45,1.10,1.78,4.46,10.57,15.16,25.11,41.03,49.80,57.14,68.74,102.79,186.49,349.71,611.42,973.67,1258.09,1554.63
1986,31.66,4.32,0.76,0.42,0.30,0.38,0.91,1.60,3.70,9.31,15.52,23.71,33.95,44.24,53.53,66.54,104.65,172.07,329.36,580.57,900.57,1475.61,1725.96
1987,29.12,2.97,0.35,0.24,0.37,0.58,0.62,1.06,3.79,8.86,14.96,22.71,28.56,41.96,47.83,60.90,90.40,159.40,307.73,548.75,913.72,1280.76,1557.01
1988,29.42,4.34,0.69,0.18,0.20,0.30,0.49,1.43,3.53,7.59,15.70,22.40,33.30,39.15,50.78,62.46,103.24,156.97,297.17,523.31,874.73,1223.73,1706.91
1989,27.63,4.88,0.98,0.24,0.41,0.20,0.39,0.97,3.08,8.26,12.54,20.43,28.06,42.04,47.68,59.81,83.27,146.57,284.61,536.01,850.45,1286.74,1357.20
1990,26.78,4.92,0.63,0.36,0.31,0.05,0.49,0.81,2.57,8.00,14.12,22.13,29.13,35.44,45.34,52.51,84.90,139.29,277.03,524.93,850.13,1150.52,1711.98
1991,26.13,5.17,0.70,0.18,0.15,0.30,0.49,0.67,2.97,6.67,12.12,18.90,25.91,34.29,47.94,55.26,81.58,140.44,270.48,520.16,848.38,1229.35,1492.03
1992,25.12,5.57,0.49,0.18,0.05,0.30,0.30,1.48,2.67,5.40,10.12,18.38,24.29,34.21,44.16,55.74,79.77,147.39,260.44,479.87,778.20,1160.49,1892.12
1993,24.71,5.47,0.49,0.18,0,0.15,0.35,0.59,1.99,6.48,11.42,18.27,24.79,33.32,43.21,51.39,75.85,135.89,244.43,486.33,844.05,1217.16,1671.01
1994,23.70,7.03,0.35,0.06,0.15,0.05,0.34,1.22,2.42,5.92,10.76,18.54,26.03,31.87,37.59,49.97,77.95,129.83,233.82,463.07,750.52,1109.03,1575.76
1995,23.67,4.64,0.49,0.18,0.05,0.31,0.40,0.60,2.14,5.92,11.72,17.76,23.40,31.53,40.02,55.89,74.21,123.69,238.06,460.03,775.62,1169.09,1579.47
1996,23.66,2.87,0.28,0.06,0.15,0.30,0.40,0.69,2.47,5.73,10.14,18.81,26.35,28.83,42.84,53.90,71.83,119.26,250.63,450.07,771.31,1164.97,1324.47
1997,22.86,2.59,0.28,0.12,0.10,0.25,0.15,0.79,2.28,4.66,10.20,17.63,25.88,29.22,36.64,55.63,71.84,122.98,235.11,437.36,739.68,1093.56,1521.32
1998,22.11,3.74,0.07,0.18,0.05,0.25,0.47,0.71,1.70,5.32,9.47,16.61,21.48,30.47,36.23,46.82,72.35,117.32,246.61,423.91,751.14,1138.32,1265.47
1999,21.28,3.38,0.43,0.06,0.10,0.40,0.36,0.49,1.53,4.03,9.46,15.21,23.86,26.00,36.87,50.10,68.54,115.07,208.87,423.30,717.07,1000.56,1465.43
