"Year","Total","<1","1-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75-79","80-84","85-89","90-94","95-99","100+"
1953,18.87,1151.43,0.44,0.32,0.15,0.14,0.38,0.72,0.40,0.59,0.88,0.02,0.05,0.11,0.24,0.38,0.69,0.72,0.93,0.61,0.34,0.12,933.46
1954,19.05,1164.78,0.70,0.06,0.23,0.07,0.12,0.71,0.74,1.17,0.81,0.02,0.10,0.10,0.21,0.37,0.72,0.88,0.59,0.64,0.40,0.14,488.14
1955,18.02,1109.73,0.45,0,0.15,0.07,0.22,0.38,0.44,0.70,0.44,0.02,0.21,0.09,0.20,0.39,0.72,0.81,0.77,0.70,0.51,0.50,491.83
1956,16.87,1035.25,0.46,0.11,0.20,0.08,0.20,0.27,0.32,0.45,0.65,0.03,0.10,0.11,0.30,0.39,0.72,0.85,0.84,0.69,0.42,0.23,766.26
1957,16.47,1006.15,0.19,0.11,0,0,0.20,0.85,0.50,0.77,0.46,0.02,0.05,0.10,0.21,0.36,0.68,0.76,0.88,0.72,0.55,0.41,749.56
1958,14.93,914.42,0.52,0.17,0,0,0,0.41,0.69,0.82,0.51,0.02,0.04,0.09,0.21,0.34,0.68,0.99,0.85,0.87,0.52,0.48,641.55
1959,14.46,889.18,0.19,0.06,0.16,0.07,0,0.06,0.31,0.52,0.55,0.01,0.04,0.09,0.18,0.52,0.65,0.74,1.05,1.34,0.44,0.65,864.25
1960,14.07,866.21,0.44,0.12,0.05,0.07,0,0.06,0,0.25,0.29,0.02,0.11,0.09,0.18,0.37,0.70,0.83,1.13,0.84,0.42,5.10,583.07
1961,13.61,835.55,0.57,0,0,0.01,0.21,0.13,0.20,0.16,0.57,0.02,0.03,0.08,0.19,0.35,0.72,0.80,0.92,0.88,0.46,2.92,274.12
1962,13.16,811.46,0.25,0,0.05,0.06,0,0.07,0.19,0.16,0.78,0.02,0.17,0.11,0.21,0.39,0.76,1.02,0.98,0.97,0.94,1.29,319.48
1963,13.57,833.27,0.12,0,0,0,0.07,0.17,0.24,0.39,0.32,0.02,0.04,0.10,0.23,0.47,0.85,1.04,1.14,1.74,0.85,0.43,290.41
1964,12.63,773.62,0.06,0.06,0,0.05,0.07,0.12,0.07,0.63,0.19,0.02,0.16,0.10,0.23,0.52,0.88,1.02,1.16,1.17,2.50,0.83,305.95
1965,11.81,726.02,0.12,0,0,0.05,0.21,0.14,0,0.36,0.19,0.02,0.04,0.10,0.24,0.42,0.94,1.12,1.29,1.30,0.89,0.69,259.52
1966,11.43,705.21,0,0.05,0,0,0,0,0.06,0.23,0.25,0.02,0.05,0.10,0.24,0.44,0.96,1.12,1.28,1.26,0.78,0.84,279.38
1967,11.16,686.28,0.12,0.05,0.05,0,0.06,0,0.07,0.17,0.25,0.02,0.05,0.11,0.25,0.51,0.99,1.18,1.53,1.38,0.99,1.32,132.03
1968,10.09,627.33,0.12,0,0,0,0,0.07,0,0.24,0.12,0.06,0.10,0,0.01,0.08,0.37,0.12,0.61,0.82,1.34,0,0
1969,10.33,641.50,0.13,0.11,0,0.05,0.01,0.08,0,0.18,0.12,0,0,0.03,0.05,0.06,0.08,0.18,0.36,1.16,0.61,7.77,622.06
1970,9.76,604.65,0.12,0.02,0,0.05,0.01,0,0.14,0.12,0.36,0.02,0,0,0,0.03,0.14,0.06,0.24,0.38,0.58,0,651.89
1971,9.23,566.39,0.19,0.05,0.01,0.05,0.19,0,0,0.15,0.18,0.06,0.02,0.10,0,0,0.05,0,0.23,0,0,0,1072.55
1972,8.34,513.67,0.18,0,0.10,0,0.10,0.06,0.07,0.13,0.06,0,0,0,0,0.10,0,0.11,0.04,0,0,0,958.58
1973,7.38,457.87,0,0,0.05,0,0.05,0.05,0.14,0.13,0.12,0,0,0,0,0,0,0.02,0.35,0.35,0,0,504.48
1974,6.47,400.05,0.06,0.05,0.05,0,0.05,0,0.07,0,0,0,0,0,0,0,0,0.02,0.17,0,0,0,655.41
1975,5.94,366.45,0,0,0.05,0,0,0,0,0,0,0.12,0,0,0.08,0.07,0,0,0,0,0,0,1157.65
1976,5.09,315.70,0.12,0.05,0.05,0.05,0,0,0.06,0.07,0.06,0,0.12,0,0.17,0,0,0,0,0,0,0,486.36
1977,4.67,283.76,0.07,0.05,0,0.05,0.05,0.10,0.06,0.07,0,0.06,0.06,0.07,0,0,0,0,0,0,0.97,0,1200.88
1978,4.06,245.93,0.07,0,0,0,0.10,0.05,0.05,0,0.07,0.06,0.06,0,0,0.07,0,0,0,0,0,0,1260.03
1979,3.64,232.39,0.14,0.10,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,3.35,214.67,0.14,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,3.25,205.57,0.28,0.06,0,0.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,2.93,188.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,2.65,167.93,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,2.82,181.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,2.84,180.55,0.34,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,2.56,164.60,0.07,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,2.02,132.07,0.07,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,2.25,146.16,0.07,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,2.35,150.90,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,2.42,154.62,0,0.12,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,2.32,149.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,2.02,130.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,2.19,145.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,2.51,162.71,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,2.28,147.58,0.14,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,2.26,150.16,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,2.52,162.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2.39,155.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,2.52,161.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
