"Year","Total","<1","1-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75-79","80-84","85-89","90-94","95-99","100+"
1960,897.34,2394.92,106.10,34.29,26.14,43.39,68.69,82.47,108.56,160.73,231.26,357.10,530.99,763.42,1198.22,1989.30,3398.30,6084.83,10713.47,17799.49,28064.19,36312.63,49195.49
1961,835.47,2288.05,104.96,33.30,26.35,42.77,60.55,78.77,108.45,152.15,211.99,342.06,495.69,726.11,1140.69,1847.05,3178.97,5670.67,9917.89,16254.34,25760.29,34405.66,25598.30
1962,885.19,2206.71,107.83,33.93,26.78,46.51,63.40,75.90,109.75,153.16,221.55,355.82,509.08,747.19,1178.35,1928.61,3329.86,6097.36,10735.36,17974.77,27979.19,38514.26,26651.56
1963,893.25,2264.63,96.40,35.42,25.25,44.55,68.68,81.25,106.05,146.01,229.20,354.87,507.90,751.04,1178.72,1944.98,3368.07,6106.05,10816.00,18124.91,28653.93,39456.04,27371.86
1964,810.96,2039.81,92.85,32.60,24.57,44.32,63.91,68.37,97.93,147.77,218.16,331.92,497.09,710.51,1105.08,1786.33,3070.34,5455.88,9646.88,16078.81,24713.75,35941.43,28258.15
1965,830.32,1929.49,80.74,31.08,26.13,45.18,67.15,74.37,101.29,151.71,215.46,336.55,491.72,724.32,1108.16,1811.48,3170.78,5575.80,10044.10,16755.59,25996.04,37750.69,32232.21
1966,793.27,1884.03,78.59,33.49,23.96,43.50,64.60,73.56,95.58,146.66,214.97,324.23,494.14,696.34,1079.34,1729.01,3035.08,5284.74,9418.07,15942.14,24111.52,36222.56,31777.63
1967,796.55,1791.88,76.25,30.81,26.47,49.04,70.02,74.61,98.46,142.43,210.53,315.69,501.77,684.77,1070.03,1726.36,3026.04,5333.94,9563.97,16095.13,24857.53,37346.07,27706.61
1968,799.54,1809.67,77.73,32.58,27.30,50.81,65.20,69.54,86.93,137.71,211.33,325.31,480.55,694.49,1059.91,1720.94,3015.96,5381.35,9536.68,16345.95,25449.43,37996.46,36748.78
1969,809.27,1731.30,75.15,34.01,30.51,51.73,65.73,71.51,90.63,141.32,212.39,331.70,495.33,703.23,1107.91,1815.78,3194.19,5584.92,9416.39,15922.00,24875.35,35395.50,38014.73
1970,759.95,1606.81,68.70,33.26,25.99,52.75,61.65,68.48,91.71,131.75,206.89,305.37,469.79,655.96,1004.03,1645.87,2874.37,5186.11,9016.94,15345.76,24276.55,34139.76,45940.68
1971,761.93,1531.37,73.07,33.50,28.20,52.76,65.01,66.77,89.08,137.51,203.63,314.77,453.23,671.90,990.23,1632.32,2816.06,5127.74,9107.47,15700.29,24981.67,35014.06,49533.80
1972,737.75,1415.97,63.96,34.33,27.74,55.36,66.65,68.06,91.97,134.58,206.82,310.13,447.14,663.99,984.08,1591.82,2737.22,4984.86,8810.25,15043.74,23157.77,33516.18,44436.84
1973,737.87,1358.81,66.92,33.64,26.05,54.37,68.06,63.37,85.72,130.82,198.60,300.35,432.46,641.60,954.09,1566.77,2753.60,4995.25,9022.08,15351.50,24241.70,34957.99,40414.71
1974,713.79,1246.20,63.80,30.95,24.53,52.74,59.42,62.07,90.31,114.65,191.76,293.78,439.46,633.66,914.26,1503.29,2651.16,4837.20,8707.32,14769.16,23690.47,35347.42,37711.24
1975,713.16,1192.07,59.40,27.78,23.40,49.77,60.51,63.17,83.03,118.60,188.77,291.69,431.50,615.06,914.43,1503.88,2613.77,4817.66,8742.86,14961.42,23823.62,35731.52,59857.06
1976,695.91,1088.27,55.87,29.00,23.42,51.79,59.48,63.25,75.35,120.58,184.02,287.68,424.49,593.68,894.67,1430.01,2509.88,4707.89,8467.72,14852.65,24076.01,36594.41,46798.20
1977,655.69,1012.69,56.67,27.68,23.78,49.82,62.89,65.06,74.80,117.19,170.56,273.53,397.42,569.98,862.07,1332.56,2380.06,4349.24,7934.47,13788.05,22557.28,33295.76,63373.60
1978,653.61,945.80,51.53,28.14,22.02,47.76,57.43,58.83,76.33,112.24,170.27,273.12,396.61,570.72,852.19,1300.95,2353.21,4313.59,8107.56,13943.90,22904.04,33279.85,64833.73
1979,634.07,907.62,46.07,27.54,21.93,49.48,57.93,58.34,74.03,112.80,169.61,256.47,395.59,562.85,821.02,1261.42,2252.59,4150.78,7799.89,13681.96,22318.51,32953.72,59320.37
1980,629.32,888.44,52.33,25.48,22.56,48.68,59.28,59.81,76.19,111.08,170.70,258.44,386.75,544.23,773.91,1243.41,2202.62,4115.50,7755.52,13653.24,22859.97,34330.73,61123.23
1981,628.53,841.24,51.46,26.46,22.57,49.59,55.53,58.88,74.83,109.95,162.65,246.81,367.61,529.84,778.73,1272.66,2157.14,4104.71,7783.07,13913.56,23384.48,35666.69,58826.56
1982,603.78,827.91,46.05,25.05,21.76,44.90,55.85,60.39,74.42,108.84,157.83,241.75,363.66,520.49,755.21,1244.10,2086.98,3926.97,7358.92,13213.45,22402.73,33182.85,51566.38
1983,612.76,779.22,49.90,23.66,21.44,42.89,57.46,63.63,75.63,106.27,155.76,239.73,368.07,515.89,761.63,1212.93,2078.07,3972.09,7588.13,13745.02,23269.94,34764.92,56879.06
1984,579.13,749.65,40.92,21.09,20.42,42.26,54.27,58.83,76.28,101.71,155.41,234.69,346.64,500.92,731.01,1144.48,1973.92,3723.88,7106.81,12892.35,21742.71,32889.74,51720.78
1985,577.56,724.28,41.23,20.86,18.58,39.42,53.70,57.33,73.05,104.58,144.34,224.43,348.63,492.66,721.06,1099.93,1988.94,3702.61,7155.46,13156.11,21743.54,34724.21,53227.84
1986,563.17,716.19,40.09,20.40,18.02,39.31,50.69,55.94,69.00,98.85,147.83,223.06,341.25,479.75,712.39,1064.30,1959.91,3579.73,6950.55,12660.60,21349.49,34687.77,49653.07
1987,532.01,660.35,36.68,20.85,16.97,33.36,46.97,51.88,68.80,98.50,144.83,217.47,328.90,471.09,677.16,1034.33,1869.56,3345.73,6481.97,11692.06,19994.03,32105.23,47303.86
1988,520.67,681.24,37.17,17.34,16.89,33.83,46.13,55.17,66.32,99.36,142.95,219.29,324.33,456.27,658.99,1018.16,1809.46,3246.43,6276.78,11474.17,19728.02,30974.89,45246.64
1989,512.35,648.90,36.61,17.98,19.36,32.60,47.91,53.85,69.03,98.58,145.50,209.05,313.70,449.29,653.39,1007.06,1691.21,3127.98,6167.83,11489.12,20179.04,31154.62,46425.61
1990,497.50,632.29,31.68,16.48,15.45,33.20,42.90,54.60,66.64,98.52,135.16,207.74,303.41,438.58,634.51,950.96,1591.66,3098.93,5982.31,11211.45,19877.31,30892.19,48046.53
1991,487.31,622.43,35.86,17.09,15.86,31.52,45.55,57.36,68.71,94.16,139.88,203.42,295.93,429.07,628.69,957.56,1536.95,3056.29,5801.85,10901.47,19009.53,29875.22,44741.23
1992,474.38,573.45,28.32,16.44,14.70,30.83,43.55,56.28,74.45,100.24,137.11,200.60,289.30,421.26,608.50,944.50,1511.28,2969.25,5553.20,10558.16,18372.09,29301.73,47281.76
1993,475.90,537.36,28.70,16.01,13.87,32.19,45.15,56.13,73.45,94.58,143.35,203.40,290.09,424.89,616.44,944.99,1506.79,2947.02,5529.91,10728.42,18615.14,29626.79,46556.21
1994,454.58,512.31,25.33,14.55,15.54,26.73,41.95,53.66,71.62,100.59,135.48,201.60,287.34,408.53,594.84,922.49,1509.41,2708.86,5203.22,9994.72,17637.58,28503.12,44119.66
1995,454.70,446.61,27.68,13.37,14.60,28.62,44.40,52.98,73.73,97.52,144.26,203.34,283.24,394.49,593.44,920.01,1504.16,2616.94,5322.24,10186.90,17833.36,29500.59,43564.08
1996,450.54,422.46,23.42,12.78,12.30,26.88,40.50,48.80,70.53,97.28,138.85,199.43,285.87,397.60,584.70,900.34,1502.73,2550.03,5420.87,10047.64,18082.22,29110.88,42433.15
1997,440.43,418.15,25.40,11.30,12.94,27.19,36.90,40.60,60.33,87.94,133.43,200.10,288.31,391.08,558.88,889.85,1446.10,2534.65,5314.74,9841.52,17775.94,28502.96,43830.85
1998,436.44,422.33,19.53,12.93,12.41,25.79,39.54,42.22,57.02,86.89,134.48,192.10,277.27,390.92,557.69,868.32,1439.30,2542.96,5216.72,9794.02,17703.29,28265.46,44030.97
1999,432.21,387.27,21.52,11.89,12.70,25.89,38.06,40.39,55.57,85.08,136.35,198.85,277.01,380.58,550.77,837.20,1409.01,2595.27,5000.22,9776.06,17858.26,28072.34,44759.71
