"Year","Total","<1","1-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75-79","80-84","85-89","90-94","95-99","100+"
1945,4.97,1.11,0.40,0.16,0.14,0.37,1.35,1.05,2.52,3.31,3.73,4.78,6.03,5.41,6.43,13.28,19.96,33.36,32.45,47.48,67.47,70.94,84.48
1946,3.64,0.25,0.15,0.19,0.13,0.33,1.22,0.47,1.66,1.70,2.27,2.28,3.94,4.60,5.71,9.28,15.71,25.99,26.72,39.55,58.15,60.52,54.50
1947,3.89,1.10,0.43,0.19,0.10,0.18,0.47,0.75,2.00,2.71,2.71,4.11,3.60,3.93,5.41,10.35,16.06,26.47,28.41,41.40,60.74,66.01,69.81
1948,4.46,2.05,0.38,0.11,0.14,0.43,0.93,0.80,1.99,2.95,3.86,5.03,6.30,6.31,7.33,11.30,15.74,25.34,25.27,36.36,52.25,58.82,69.94
1949,4.79,2.04,0.31,0.11,0.11,0.23,0.71,1.07,2.22,3.74,4.63,4.78,5.25,6.93,7.86,12.18,16.48,27.30,30.79,44.98,67.53,77.88,92.85
1950,5.59,2.86,0.42,0.12,0.11,0.19,0.61,1.00,2.44,3.21,4.63,6.47,7.43,9.47,9.40,15.28,19.59,32.55,29.70,43.88,65.45,65.99,158.38
1951,6.04,3.39,0.41,0.11,0.11,0.26,0.49,1.27,2.19,3.20,5.40,6.02,9.02,9.35,9.24,15.46,20.66,35.52,37.08,55.83,87.73,80.17,171.40
1952,6.35,3.68,0.69,0.21,0.19,0.24,0.95,0.77,2.08,3.68,5.13,6.79,8.95,10.17,11.75,16.17,24.16,35.47,40.63,61.10,46.71,34.21,29.18
1953,7.37,2.69,0.44,0.11,0.27,0.31,0.72,1.52,2.04,4.77,6.36,8.51,10.12,11.76,12.86,20.88,30.90,35.84,52.92,55.85,54.00,45.59,0
1954,7.51,4.11,0.64,0.21,0.16,0.35,0.80,0.99,2.86,4.89,6.36,7.64,8.79,13.67,13.75,21.16,26.69,35.25,52.24,71.73,75.33,121.78,0
1955,7.55,6.01,0.42,0.17,0.04,0.14,0.36,1.06,2.19,4.12,6.69,8.56,12.13,12.38,14.03,20.22,27.25,35.60,47.53,63.95,92.81,43.25,0
1956,8.88,3.96,0.49,0.26,0,0.40,0.54,1.47,2.68,5.33,7.20,8.49,12.42,13.71,17.70,24.07,32.90,49.74,61.17,82.22,90.67,71.55,0
1957,9.09,3.95,0.45,0.30,0.15,0.31,0.52,0.82,2.36,3.42,6.03,7.74,11.23,14.21,17.59,25.23,35.47,61.22,74.26,96.97,112.81,50.88,0
1958,7.78,4.37,0.60,0.08,0.17,0.26,0.52,0.96,1.84,2.96,2.29,5.68,7.70,10.68,14.20,22.16,34.78,52.09,77.94,105.77,98.48,92.43,0
1959,8.03,5.71,0.38,0.11,0.15,0.28,0.53,1.06,1.80,3.55,4.97,5.92,8.36,11.18,14.32,20.65,33.64,53.58,79.56,94.27,111.98,84.56,470.03
1960,8.63,3.64,0.64,0.11,0.12,0.21,0.55,0.70,1.70,3.00,5.17,6.25,8.32,11.26,14.84,21.16,36.00,59.30,86.15,126.76,126.12,157.20,194.62
1961,8.51,3.95,0.60,0.08,0.22,0.10,0.33,0.66,2.27,3.33,4.52,5.26,8.52,10.19,14.44,22.28,35.65,63.35,85.61,122.53,129.98,167.49,111.66
1962,9.62,3.68,0.63,0.23,0.15,0.30,0.50,0.79,1.58,3.92,4.79,6.81,8.79,10.48,17.32,24.63,39.34,73.13,105.78,134.21,153.42,203.95,127.81
1963,9.21,3.50,0.31,0.11,0.20,0.15,0.27,1.09,1.69,2.60,4.24,6.45,9.01,11.20,15.24,25.00,38.09,68.41,97.67,138.26,174.16,100.15,149.48
1964,9.01,5.13,0.67,0.06,0.25,0.41,0.34,0.67,1.37,3.31,4.36,7.00,8.10,9.65,14.06,20.85,37.97,66.96,101.40,139.98,177.52,141.08,0
1965,9.29,4.72,0.24,0.22,0.20,0.34,0.77,1.11,1.79,2.84,4.37,6.22,8.55,11.13,13.22,20.25,36.69,68.25,111.19,153.40,184.82,230.50,0
1966,9.50,3.68,0.30,0.38,0.35,0.44,0.27,0.82,1.29,3.41,4.02,5.62,7.43,11.06,13.64,23.38,39.68,67.86,123.67,165.80,195.83,131.60,83.29
1967,9.92,5.05,0.36,0.27,0.20,0.19,0.32,0.75,2.34,3.14,4.05,5.96,7.11,9.35,14.50,21.11,43.04,79.51,119.01,189.43,207.69,218.26,0
1968,8.89,0.03,0.01,0.16,0.40,0.34,0.05,0.28,1.48,2.62,4.25,6.50,6.58,10.52,14.17,21.60,35.74,67.74,105.11,148.25,199.19,190.28,7.40
1969,8.65,0.08,0.06,0.11,0.10,0.20,0.15,0.49,1.88,3.10,5.01,6.10,6.36,10.17,11.38,20.89,33.33,61.89,96.47,159.11,219.36,210.06,247.06
1970,8.64,0.06,0,0.11,0.05,0.15,0.15,0.14,1.62,3.05,4.24,6.68,8.27,8.39,10.49,20.85,31.30,62.66,100.44,166.35,222.33,283.19,171.09
1971,8.34,0.03,0.12,0.11,0.20,0.20,0.29,0.75,1.18,4.17,5.02,5.46,7.18,8.16,10.63,17.63,28.13,58.47,96.74,162.81,247.30,220.62,337.25
1972,7.98,0.05,0.06,0.05,0.05,0.15,0.14,0.24,1.05,2.88,4.94,5.78,7.29,9.01,10.02,16.21,30.34,55.03,97.84,159.12,201.30,214.11,223.21
1973,7.79,0.02,0,0.16,0.10,0.05,0.35,0.80,0.91,2.25,4.31,5.47,6.56,6.07,10.69,15.48,25.77,57.65,100.63,165.93,224.04,278.11,71.75
1974,7.09,0.01,0,0,0.05,0.14,0.26,0.55,0.63,1.73,3.43,4.85,6.50,7.23,8.62,14.17,25.44,51.85,94.35,142.27,197.16,262.51,162.34
1975,7.87,0.03,0.12,0.05,0.05,0.15,0.10,0.57,0.96,2.12,5.05,5.81,7.31,8.46,11.67,15.04,28.89,53.54,90.14,151.77,213.57,270.93,302.35
1976,7.34,0.01,0.06,0,0.10,0.21,0.19,0.52,1.27,2.52,4.27,5.46,7.26,8.21,8.83,14.02,23.43,46.55,87.61,157.73,222.49,283.46,34.59
1977,7.07,0.01,0.07,0,0.05,0,0.45,0.33,1.01,2.06,3.74,5.39,6.95,7.80,8.98,11.48,23.19,45.41,92.61,145.19,223.30,314.43,153.93
1978,7.27,0.58,0,0,0,0.05,0.27,0.47,1.04,2.19,3.66,6.24,6.09,6.71,9.43,11.80,24.21,50.80,95.89,150.84,226.51,321.14,144.33
1979,7.91,0,0.07,0.05,0,0,0.25,0.43,1.19,1.88,2.88,5.84,7.62,6.55,7.41,13.44,24.72,55.10,111.57,193.37,277.14,315.95,236.33
1980,8.96,0,0,0,0.10,0.14,0.49,0.73,1.54,1.63,4.44,5.85,6.06,6.95,9.54,14.26,28.21,58.67,122.07,228.80,378.86,350.63,481.29
1981,10.67,0,0,0,0.05,0.10,0.53,0.67,1.26,2.02,2.80,6.01,6.79,7.99,9.55,15.90,33.40,82.32,169.96,279.86,396.21,579.75,615.24
1982,11.30,0,0,0.06,0,0.15,0.33,0.63,1.19,2.27,3.89,4.61,7.09,7.71,9.21,14.45,34.20,82.10,174.35,324.47,526.30,573.57,511.41
1983,12.57,0,0,0,0.15,0.34,0.47,0.78,0.89,2.25,3.44,4.84,6.50,9.41,10.65,18.33,37.06,92.67,199.18,365.87,582.15,708.94,235.53
1984,12.50,0,0,0.06,0,0.30,0.52,0.60,1.14,2.32,3.07,5.11,6.52,8.86,10.21,15.78,35.07,89.40,196.78,370.03,619.27,804.13,478.55
1985,12.57,0,0,0.06,0,0.50,1.00,0.53,1.33,2.14,3.33,3.99,8.17,7.31,9.25,14.09,34.30,87.38,202.34,381.01,629.78,843.51,878.68
1986,13.13,0,0,0,0,0.29,0.52,0.61,1.13,1.99,3.42,3.96,6.46,8.23,8.50,14.00,38.40,87.85,206.43,422.84,683.16,1032.38,863.00
1987,12.36,0,0,0,0,0.10,0.51,0.43,1.65,1.90,2.88,3.66,5.59,7.85,6.49,13.48,35.39,81.30,199.80,397.23,672.50,914.82,1273.89
1988,12.96,0.27,0,0,0.05,0.20,0.29,0.76,1.70,2.57,3.32,4.33,6.10,7.98,9.75,15.16,27.73,79.71,204.32,434.03,736.16,1009.64,814.07
1989,12.55,0,0,0,0.17,0.24,0.72,0.89,1.59,2.35,3.42,5.28,5.32,6.73,8.86,12.05,27.53,73.29,197.70,418.11,735.82,1093.80,1076.40
1990,12.62,0,0.07,0,0,0.35,0.72,0.97,1.69,2.88,3.04,4.12,5.93,6.85,9.26,12.28,23.02,73.98,188.81,414.61,827.14,1175.71,1103.73
1991,11.87,0,0,0,0,0.30,0.87,1.30,1.63,1.73,3.80,4.08,5.08,6.09,7.52,12.07,23.13,70.95,174.83,398.97,749.26,1084.22,1222.68
1992,11.26,0,0,0.06,0.11,0.30,0.85,1.52,1.48,2.40,3.06,4.38,4.91,6.08,7.51,9.78,19.71,62.42,163.66,388.06,707.66,1175.82,1214.90
1993,12.00,0,0,0,0,0.26,1.12,2.02,1.53,2.45,3.87,4.86,5.16,6.49,8.82,10.47,22.18,66.67,166.33,397.34,776.12,1179.93,1333.22
1994,11.65,0,0,0,0,0.16,1.09,1.43,1.90,2.57,2.53,5.29,6.61,6.94,7.65,10.79,21.22,56.67,160.41,402.91,752.72,1230.89,1077.27
1995,11.67,0,0.07,0.06,0,0.27,1.14,1.71,1.59,2.36,3.95,4.04,6.12,5.16,6.67,10.22,20.95,55.77,168.10,394.63,776.73,1296.27,1277.91
1996,11.41,0,0,0.06,0,0.15,1.01,0.82,1.61,2.23,3.58,4.31,4.68,5.39,7.13,10.72,21.74,50.52,170.19,379.09,798.25,1330.14,1337.28
1997,11.77,0,0.07,0,0.05,0.10,0.56,0.80,1.39,2.54,3.05,3.98,5.80,5.66,7.68,11.56,24.09,51.07,166.64,406.34,832.05,1330.65,1284.38
1998,12.03,0,0,0,0,0.05,0.57,0.30,1.54,2.96,3.29,5.64,4.83,5.98,7.41,10.92,19.51,53.91,162.05,410.16,879.41,1499.70,1722.33
1999,12.95,0,0,0.06,0,0.05,0.27,0.59,0.67,2.41,4.48,4.87,6.74,6.19,7.85,9.76,21.74,59.21,180.34,445.41,958.99,1591.45,1673.15
