"Year","Total","<1","1-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75-79","80-84","85-89","90-94","95-99","100+"
1967,4083,4049,4,1,0,0,0,0,3,2,2,0,1,4,3,0,5,4,3,1,0,0,0
1968,3639,3616,6,0,0,0,0,0,1,4,0,0,1,2,0,3,2,1,1,1,0,0,1
1969,3799,3781,6,1,0,0,0,0,2,0,1,0,0,0,3,1,0,0,1,0,0,0,0
1970,3447,3427,8,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,2,0,0,3
1971,3312,3294,5,1,0,0,1,2,0,0,2,0,0,0,0,0,1,0,1,0,0,0,3
1972,3071,3061,3,1,0,0,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,1
1973,2615,2605,3,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1
1974,2267,2250,4,1,1,0,1,1,2,0,2,0,0,0,1,0,0,0,0,0,0,1,2
1975,1913,1896,2,0,1,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,1,8
1976,1549,1524,4,4,1,1,2,1,1,0,2,0,0,0,1,1,0,0,2,0,0,1,4
1977,1442,1423,3,0,0,0,1,4,0,1,2,0,0,0,1,0,0,0,1,0,0,0,6
1978,1242,1229,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,4
1979,1187,1175,5,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,1202,1194,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,1118,1108,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,1024,1022,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,924,919,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,842,840,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,937,934,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,850,845,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,823,818,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,826,823,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,825,816,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,795,789,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,765,757,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,700,699,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,755,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,740,737,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,727,727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,723,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,778,778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,659,658,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,705,700,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
